rxn	name	ec	chem_class	dg_eq	dg_dgp	dgp_uncertainty	eq_uncertainty	absdiff
rxn32421	Phosphoenolpyruvate carboxylase	4.1.1.31	C-C bond: carboxylation / decarboxylation	-9.0100	-9.0500	1.2600	0.7438	0.0400
rxn15296	6-Phospho-D-gluconate hydro-lyase(2-dehydro-3-deoxy-6-phospho-D-gluconate-forming)	4.2.1.12	Addition / elimination	-9.6600	-9.6200	1.2900	0.7892	0.0400
rxn00251	phosphate:oxaloacetate carboxy-lyase (adding phosphate;phosphoenolpyruvate-forming)	4.1.1.31	C-C bond: carboxylation / decarboxylation	9.0100	9.0500	1.2600	0.7438	0.0400
rxn19907	2-hydroxyglutarate glyoxylate-lyase (CoA-propanoylating)	2.3.3.11	Redox: heteroatom (S)	-9.4500	-9.4000	12.9600	0.8408	0.0500
rxn00680	propanoyl-CoA:glyoxylate C-propanoyltransferase (thioester-hydrolysing, 2-carboxyethyl-forming)	2.3.3.11	Redox: heteroatom (S)	9.4500	9.4000	12.9600	0.8408	0.0500
rxn52013	45060		Hydrolysis	3.1800	3.2300	0.9700	0.6623	0.0500
rxn00741	2-Hydroxybutyrate:NAD+ oxidoreductase	1.1.1.27	Redox: carbon, hydride transfer	4.4600	4.4100	1.0000	0.4046	0.0500
rxn02842	R04049	1.1.1.125	Redox: carbon, hydride transfer	6.7500	6.7000	1.2200	0.7007	0.0500
rxn46121		3.1.3.93	Hydrolysis	-5.8700	-5.9200	12.0300	0.3323	0.0500
rxn33628	RXNQT-4142	3.1.3.-;3.1.3.93	Hydrolysis	-5.8700	-5.9200	12.0300	0.3323	0.0500
rxn30065	Tryptophanase (L-tryptophan)	4.1.99.1	Other / unclassified	4.9100	4.9600	0.8900	0.1549	0.0500
rxn07489	R07674	3.1.3.-;3.1.3.93	Hydrolysis	-5.8700	-5.9200	12.0300	0.3323	0.0500
rxn31053	RXNQT-4142	3.1.3.-;3.1.3.93	Hydrolysis	-5.8700	-5.9200	12.0300	0.3323	0.0500
rxn01617	Propane-1,2-diol:NADP+ oxidoreductase	1.1.1.55	Redox: carbon, hydride transfer	7.6800	7.6300	0.9700	0.3504	0.0500
rxn50406	35563		Hydrolysis	3.1800	3.2300	0.9700	0.6623	0.0500
rxn00473	L-tryptophan indole-lyase (deaminating; pyruvate-forming)	4.1.99.1	Other / unclassified	4.9100	4.9600	0.8900	0.1549	0.0500
rxn00234	(2S)-2-hydroxy-2-methylbutanedioate pyruvate-lyase (acetate-forming)	4.1.3.22	C-C bond: aldol / Claisen	0.5600	0.6100	0.9300	0.2776	0.0500
rxn44937		5.1.3.7	Isomerisation / rearrangement	0.3700	0.4200	12.8100	0.6401	0.0500
rxn01015	hydroxypyruvate aldose-ketose-isomerase	5.3.1.22	Isomerisation / rearrangement	0.3800	0.4300	1.0100	0.4153	0.0500
rxn00562	(S)-ureidoglycolate urea-lyase (glyoxylate-forming)	4.3.2.3	Addition / elimination	1.2100	1.1600	1.0000	0.4046	0.0500
rxn45222			Other / unclassified	1.3100	1.3600	8.2400	0.3500	0.0500
rxn27429	ureidoglycolase	4.3.2.3	Addition / elimination	1.2100	1.1600	1.0000	0.4046	0.0500
rxn01174	3-hydroxypropanoate:NAD+ oxidoreductase	1.1.1.59	Redox: carbon, hydride transfer	5.6100	5.5600	1.2200	0.7007	0.0500
rxn16899	mannitol oxidase	1.1.3.40	Redox: O2 as terminal acceptor	-27.8600	-27.8100	1.6400	1.0874	0.0500
rxn33540	3-hydroxypropionate dehydrogenase	1.1.1.59	Redox: carbon, hydride transfer	5.6100	5.5600	1.2200	0.7007	0.0500
rxn33536	3-hydroxypropionate dehydrogenase	1.1.1.59	Redox: carbon, hydride transfer	5.6100	5.5600	1.2200	0.7007	0.0500
rxn39508	N,N,N-trimethylamine,NADPH:oxygen oxidoreductase (N-oxide-forming)	1.14.13.148	Oxygenation: O2 incorporated	-50.5200	-50.4700	1.5100	1.0064	0.0500
rxn01280	(R)-Glycerate:NAD+ oxidoreductase	1.1.1.60	Redox: carbon, hydride transfer	7.8400	7.7800	1.0000	0.4046	0.0600
rxn15326	Carnitine:NAD+ 3-oxidoreductase	1.1.1.108	Redox: carbon, hydride transfer	5.6400	5.5800	1.0000	0.4046	0.0600
rxn01725	Carnitine:NAD+ 3-oxidoreductase	1.1.1.108	Redox: carbon, hydride transfer	5.6400	5.5800	1.0000	0.4046	0.0600
rxn34233	2-hydroxy-3-oxopropionate reductase	1.1.1.60	Redox: carbon, hydride transfer	7.8400	7.7800	1.0000	0.4046	0.0600
rxn32450	Phosphoglucosamine mutase	5.4.2.10	Isomerisation / rearrangement	0.6400	0.7000	1.0000	0.4046	0.0600
rxn01485	D-Glucosamine 1-phosphate 1,6-phosphomutase	5.4.2.10	Isomerisation / rearrangement	-0.6400	-0.7000	1.0000	0.4046	0.0600
rxn32446	Phosphoglucosamine mutase	5.4.2.10	Isomerisation / rearrangement	0.6400	0.7000	1.0000	0.4046	0.0600
rxn00223	D-glucose aldose-ketose-isomerase	5.3.1.5	Isomerisation / rearrangement	0.2800	0.2200	0.8700	0.3377	0.0600
rxn19669	enoyl-CoA hydratase/isomerase family protein	4.2.1.-;4.2.1.17;4.2.1.55	Addition / elimination	-0.7800	-0.7200	0.9900	0.4046	0.0600
rxn45929		2.3.1.7	Redox: heteroatom (S)	-0.5500	-0.4900	1.2200	0.4093	0.0600
rxn09412	glutamate-5-semialdehyde dehydrogenase		Redox: carbon, hydride transfer	-2.6100	-2.6700	10.1200	0.3826	0.0600
rxn02167	(S)-3-Hydroxybutanoyl-CoA hydro-lyase	4.2.1.-;4.2.1.17;4.2.1.55	Addition / elimination	0.7800	0.7200	0.9900	0.4046	0.0600
rxn01125	2-Dehydro-3-deoxy-D-gluconate:NADP+ 6-oxidoreductase	1.1.1.126	Redox: carbon, hydride transfer	3.3700	3.4300	1.0800	0.8887	0.0600
rxn34630	probable enoyl-CoA hydratase/isomerase	4.2.1.-;4.2.1.17;4.2.1.55	Addition / elimination	-0.7800	-0.7200	0.9900	0.4046	0.0600
rxn20774	retinene reductase	1.1.1.1;1.1.1.105	Redox: carbon, hydride transfer	2.6100	2.5500	1.0000	0.4046	0.0600
rxn32074	Retinol dehydrogenase	1.1.1.1;1.1.1.105	Redox: carbon, hydride transfer	2.6100	2.5500	1.0000	0.4046	0.0600
rxn01530	retinol:NAD+ oxidoreductase	1.1.1.1;1.1.1.105	Redox: carbon, hydride transfer	2.6100	2.5500	1.0000	0.4046	0.0600
rxn24346	D-sorbitol 2-dehydrogenase	1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.15;1.1.1.67;1.1.99.11;1.14.13.50;2.5.1.18;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8	Redox: carbon, hydride transfer	3.0800	3.0200	0.8900	0.4061	0.0600
rxn39373	(R,R)-Butane-2,3-diol:NAD+ oxidoreductase	1.1.1.4	Redox: carbon, hydride transfer	3.6600	3.6000	1.0600	0.4955	0.0600
rxn00634	D-Glucitol:NAD+ 2-oxidoreductase	1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.15;1.1.1.67;1.1.99.11;1.14.13.50;2.5.1.18;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8	Redox: carbon, hydride transfer	3.0800	3.0200	0.8900	0.4061	0.0600
rxn31363	aldehyde dehydrogenase, putative / antiquitin, putative	1.2.1.3;1.2.1.4;1.2.1.5	Redox: carbon, hydride transfer	-11.9200	-11.8600	0.9400	0.3144	0.0600
rxn00507	Acetaldehyde:NADP+ oxidoreductase	1.2.1.3;1.2.1.4;1.2.1.5	Redox: carbon, hydride transfer	-11.9200	-11.8600	0.9400	0.3144	0.0600
rxn30086	Potassium-activated aldehyde dehydrogenase, mitochondrial	1.2.1.3;1.2.1.4;1.2.1.5	Redox: carbon, hydride transfer	-11.9200	-11.8600	0.9400	0.3144	0.0600
rxn54589	59000		Redox: O2 as terminal acceptor	-43.3800	-43.3200	10.2600	1.1616	0.0600
rxn01597	cyclohexanol:NAD+ oxidoreductase	1.1.1.245;1.1.1.90	Redox: carbon, hydride transfer	-1.9400	-1.8700	0.9700	0.3504	0.0700
rxn01116	D-Ribulose-5-phosphate 3-epimerase	5.1.3.1	Isomerisation / rearrangement	-0.8100	-0.8800	0.9200	0.2757	0.0700
rxn28146	Erythrose-4-phosphate epimerase	5.1.3.1	Isomerisation / rearrangement	-0.8100	-0.8800	0.9200	0.2757	0.0700
rxn19666	enoyl-CoA hydratase/isomerase family protein	4.2.1.-;4.2.1.17;4.2.1.74	Addition / elimination	0.1600	0.2300	1.2200	0.7007	0.0700
rxn03250	(S)-Hydroxyhexanoyl-CoA hydro-lyase	4.2.1.-;4.2.1.17;4.2.1.74	Addition / elimination	0.1600	0.2300	1.2200	0.7007	0.0700
rxn34728	enoyl-CoA hydratase (C6:0)	4.2.1.-;4.2.1.17;4.2.1.74	Addition / elimination	0.1600	0.2300	1.2200	0.7007	0.0700
rxn00527	L-tyrosine:2-oxoglutarate aminotransferase	2.6.1.1;2.6.1.5;2.6.1.57;2.6.1.9	Group transfer: amino / amido	0.1000	0.0300	0.9700	0.4955	0.0700
rxn30444	tyrosine transaminase, irreversible (mitochondrial)	2.6.1.1;2.6.1.5;2.6.1.57;2.6.1.9	Group transfer: amino / amido	-0.1000	-0.0300	0.9700	0.4955	0.0700
rxn00193	glutamate racemase	5.1.1.3	Isomerisation / rearrangement	0.1300	0.0600	1.0700	0.5133	0.0700
rxn30445	tyrosine transaminase, irreversible (peroxisomal)	2.6.1.1;2.6.1.5;2.6.1.57;2.6.1.9	Group transfer: amino / amido	-0.1000	-0.0300	0.9700	0.4955	0.0700
rxn27524	Tyrosine transaminase	2.6.1.1;2.6.1.5;2.6.1.57;2.6.1.9	Group transfer: amino / amido	0.1000	0.0300	0.9700	0.4955	0.0700
rxn37937	Tyrosine transaminase	2.6.1.1;2.6.1.5;2.6.1.57;2.6.1.9	Group transfer: amino / amido	0.1000	0.0300	0.9700	0.4955	0.0700
rxn28986	serine-glyoxylate transaminase	2.6.1.45	Other / unclassified	-1.0200	-0.9500	0.9800	0.4126	0.0700
rxn38121	GLUTAMATE-N-ACETYLTRANSFERASE-RXN.d	2.3.1.35	Other / unclassified	0.5500	0.4800	1.2200	0.7007	0.0700
rxn01636	N2-Acetyl-L-ornithine:L-glutamate N-acetyltransferase	2.3.1.35	Other / unclassified	0.5500	0.4800	1.2200	0.7007	0.0700
rxn00424	L-Serine:glyoxylate aminotransferase	2.6.1.45	Other / unclassified	-1.0200	-0.9500	0.9800	0.4126	0.0700
rxn33134	Serine--glyoxylate aminotransferase	2.6.1.45	Other / unclassified	-1.0200	-0.9500	0.9800	0.4126	0.0700
rxn28985	SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN.m	2.6.1.45	Other / unclassified	-1.0200	-0.9500	0.9800	0.4126	0.0700
rxn30219	alpha,alpha-trehalase	3.2.1.28	Hydrolysis	-2.7400	-2.6700	0.9100	0.2575	0.0700
rxn30442	alpha,alpha-trehalase (vacuolar)	3.2.1.28	Hydrolysis	-2.7400	-2.6700	0.9100	0.2575	0.0700
rxn00007	alpha,alpha-trehalose glucohydrolase	3.2.1.28	Hydrolysis	-2.7400	-2.6700	0.9100	0.2575	0.0700
rxn55402	63124		Hydrolysis	3.1700	3.2400	0.9700	0.6623	0.0700
rxn29977	alpha,alpha-trehalase (periplasm)	3.2.1.28	Hydrolysis	-2.7400	-2.6700	0.9100	0.2575	0.0700
rxn52089	45456		Hydrolysis	3.1700	3.2400	0.9700	0.6623	0.0700
rxn52088	45452		Hydrolysis	3.1700	3.2400	0.9700	0.6623	0.0700
rxn55403	63128		Hydrolysis	3.1700	3.2400	0.9700	0.6623	0.0700
rxn00325	Glyoxylate:oxygen oxidoreductase	1.2.3.5	Redox: O2 as terminal acceptor	-38.0300	-37.9600	1.7900	1.2746	0.0700
rxn55407	63144		Hydrolysis	3.1700	3.2400	0.9700	0.6623	0.0700
rxn48863	13821		Oxygenation: O2 incorporated	-110.1000	-110.0200	1.7700	1.3572	0.0800
rxn01407	(S)-Carnitine:NAD+ oxidoreductase	1.1.1.254	Redox: carbon, hydride transfer	6.2700	6.1900	1.0600	0.4955	0.0800
rxn32229	Beta-alanine--pyruvate aminotransferase	2.6.1.18	Other / unclassified	0.8800	0.9600	1.2200	0.7007	0.0800
rxn32234	Beta-alanine--pyruvate aminotransferase	2.6.1.18	Other / unclassified	0.8800	0.9600	1.2200	0.7007	0.0800
rxn17652	L-alanine:3-oxopropanoate aminotransferase	2.6.1.18	Other / unclassified	0.8800	0.9600	1.2200	0.7007	0.0800
rxn00656	L-Alanine:3-oxopropanoate aminotransferase	2.6.1.18	Other / unclassified	0.8800	0.9600	1.2200	0.7007	0.0800
rxn00848	Pyridoxamine-5'-phosphate:2-oxoglutarate aminotransferase	2.6.1.54	Other / unclassified	-0.2500	-0.3300	1.2600	0.5395	0.0800
rxn28681	RXN0-5240.m	2.6.1.54	Other / unclassified	0.2500	0.3300	1.2600	0.5395	0.0800
rxn33135	RXN0-5240	2.6.1.54	Other / unclassified	-0.2500	-0.3300	1.2600	0.5395	0.0800
rxn27539	3-hydroxybutyrate dehydrogenase	1.1.1.30	Redox: carbon, hydride transfer	2.6300	2.5500	0.8900	0.1752	0.0800
rxn00248	(S)-malate:NAD+ oxidoreductase	1.1.1.299;1.1.1.37	Redox: carbon, hydride transfer	7.0600	7.1400	0.8700	0.0729	0.0800
rxn00992	(R)-3-Hydroxybutanoate:NAD+ oxidoreductase	1.1.1.30	Redox: carbon, hydride transfer	2.6300	2.5500	0.8900	0.1752	0.0800
rxn20068	malic dehydrogenase	1.1.1.299;1.1.1.37	Redox: carbon, hydride transfer	7.0600	7.1400	0.8700	0.0729	0.0800
rxn45677			Hydrolysis	-3.5600	-3.4800	0.9500	0.3134	0.0800
rxn27976	MAL-DEH-GLYOX-RXN.x	1.1.1.299;1.1.1.37	Redox: carbon, hydride transfer	7.0600	7.1400	0.8700	0.0729	0.0800
rxn34633	3-Hydroxybutanoate:NAD+ oxidoreductase, glyoxysome	1.1.1.30	Redox: carbon, hydride transfer	2.6300	2.5500	0.8900	0.1752	0.0800
rxn34245	malate dehydrogenase (NAD)	1.1.1.299;1.1.1.37	Redox: carbon, hydride transfer	7.0600	7.1400	0.8700	0.0729	0.0800
rxn23652	RXN-13408.d	1.1.1.299;1.1.1.37	Redox: carbon, hydride transfer	7.0600	7.1400	0.8700	0.0729	0.0800
rxn40296	NADPH:oxygen oxidoreductase (H2O-forming)		Oxygenation: O2 incorporated	-109.1000	-109.0100	1.2900	0.7836	0.0900
rxn19072	N-ribosyladenine ribohydrolase	3.2.2.7	Hydrolysis	-4.6100	-4.7000	4.0500	0.4549	0.0900
rxn27679	N-ribosyladenine ribohydrolase	3.2.2.7	Hydrolysis	-4.6100	-4.7000	4.0500	0.4549	0.0900
rxn27681	N-ribosyladenine ribohydrolase	3.2.2.7	Hydrolysis	-4.6100	-4.7000	4.0500	0.4549	0.0900
rxn41066			Other / unclassified	-2.1400	-2.2300	1.1900	0.2980	0.0900
rxn59421	D-bornesitol epimerase		Other / unclassified	0.0000	-0.0900	10.1200	0.0000	0.0900
rxn13803	Glutamine transaminase		Other / unclassified	0.1900	0.1000	1.2300	0.4745	0.0900
rxn32196	(R)-2-Methylmalate hydro-lyase	4.2.1.35	Addition / elimination	2.2400	2.1500	1.1200	0.5753	0.0900
rxn02749	(R)-2-Methylmalate hydro-lyase	4.2.1.35	Addition / elimination	2.2400	2.1500	1.1200	0.5753	0.0900
rxn33880	Isocitrate Lyase	4.1.3.1	C-C bond: aldol / Claisen	2.2800	2.3700	0.9500	0.3230	0.0900
rxn33532	Isocitrate lyase	4.1.3.1	C-C bond: aldol / Claisen	2.2800	2.3700	0.9500	0.3230	0.0900
rxn33534	Isocitrate lyase	4.1.3.1	C-C bond: aldol / Claisen	2.2800	2.3700	0.9500	0.3230	0.0900
rxn00336	isocitrate glyoxylate-lyase (succinate-forming)	4.1.3.1	C-C bond: aldol / Claisen	2.2800	2.3700	0.9500	0.3230	0.0900
rxn60442			Oxygenation: O2 incorporated	-110.8100	-110.9100	2.1600	1.1053	0.1000
rxn29975	phospho-L-serine phosphatase (periplasmic)	3.1.3.3	Hydrolysis	-2.5300	-2.4300	0.8700	0.0662	0.1000
rxn09560	3',5'-cyclic-nucleotide phosphodiesterase 2		Other / unclassified	-10.0600	-9.9600	0.9200	1.0232	0.1000
rxn00420	O-phospho-L-serine phosphohydrolase	3.1.3.3	Hydrolysis	-2.5300	-2.4300	0.8700	0.0662	0.1000
rxn30983	RXN0-5114	3.1.3.3	Hydrolysis	-2.5300	-2.4300	0.8700	0.0662	0.1000
rxn26100	RXN0-5114.d	3.1.3.3	Hydrolysis	-2.5300	-2.4300	0.8700	0.0662	0.1000
rxn04945	D-glucose:NADP+ 1-oxidoreductase	1.1.1.119;1.1.1.360	Redox: carbon, hydride transfer	-1.0800	-1.1800	0.9000	0.2678	0.1000
rxn56731	69532		Other / unclassified	0.1400	0.0400	1.2800	0.7676	0.1000
rxn44602		5.1.2.7	Isomerisation / rearrangement	0.1000	0.2000	11.7200	0.2565	0.1000
rxn08103	alanine transaminase		Other / unclassified	0.2400	0.3400	1.2200	0.4846	0.1000
rxn00636	D-mannose aldose-ketose-isomerase	5.3.1.7	Isomerisation / rearrangement	-0.3600	-0.4600	0.8900	0.3939	0.1000
rxn50402	35519		Hydrolysis	3.1400	3.2400	0.9700	0.6623	0.1000
rxn00347	L-Aspartate ammonia-lyase	3.5.1.38;4.3.1.1	Addition / elimination	3.1500	3.2500	0.8800	0.1144	0.1000
rxn29994	L-aspartase	3.5.1.38;4.3.1.1	Addition / elimination	3.1500	3.2500	0.8800	0.1144	0.1000
rxn32099	3-hydroxyisobutyrate dehydrogenase	1.1.1.31	Redox: carbon, hydride transfer	5.0300	4.9300	1.0000	0.4046	0.1000
rxn32100	3-hydroxyisobutyrate dehydrogenase	1.1.1.31	Redox: carbon, hydride transfer	5.0300	4.9300	1.0000	0.4046	0.1000
rxn01480	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	1.1.1.31	Redox: carbon, hydride transfer	5.0300	4.9300	1.0000	0.4046	0.1000
rxn16048	R09186	4.2.1.141	Addition / elimination	-9.3200	-9.4300	2.1600	0.3015	0.1100
rxn23235	dimethylamine monooxygenase (formaldehyde-forming)	1.14.13.-;1.14.13.238	Oxygenation: O2 incorporated	-94.8100	-94.9200	1.7900	1.2721	0.1100
rxn33284	HISTAMINOTRANS-RXN.d	2.6.1.9	Group transfer: amino / amido	1.9800	1.8700	1.2200	0.7007	0.1100
rxn27926	Histidinol-phosphate aminotransferase	2.6.1.9	Group transfer: amino / amido	1.9800	1.8700	1.2200	0.7007	0.1100
rxn04684	Phosphocholine phosphohydrolase	3.1.3.75	Hydrolysis	-2.0600	-2.1700	0.8700	0.0981	0.1100
rxn02320	5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase	2.6.1.9	Group transfer: amino / amido	-1.9800	-1.8700	1.2200	0.7007	0.1100
rxn38148	HISTAMINOTRANS-RXN.e	2.6.1.9	Group transfer: amino / amido	1.9800	1.8700	1.2200	0.7007	0.1100
rxn30859	RXN-5647	3.1.3.75	Hydrolysis	-2.0600	-2.1700	0.8700	0.0981	0.1100
rxn00849	D-Alanine:2-oxoglutarate aminotransferase	2.6.1.21	Other / unclassified	0.1900	0.3000	1.0700	0.5133	0.1100
rxn03840	R05552		Other / unclassified	-0.8700	-0.9800	1.2200	0.7007	0.1100
rxn27773	D-alanine aminotransferase	2.6.1.21	Other / unclassified	0.1900	0.3000	1.0700	0.5133	0.1100
rxn27774	D-alanine aminotransferase	2.6.1.21	Other / unclassified	0.1900	0.3000	1.0700	0.5133	0.1100
rxn01299	Inosine ribohydrolase	3.2.2.1;3.2.2.2;3.2.2.8	Group transfer: glycosyl	-1.3300	-1.2200	0.9400	0.4199	0.1100
rxn01011	D-Glycerate:NAD+ 2-oxidoreductase	1.1.1.26;1.1.1.29;1.1.1.81	Redox: carbon, hydride transfer	7.4600	7.3500	0.8700	0.0938	0.1100
rxn19849	D-glycerate dehydrogenase	1.1.1.26;1.1.1.29;1.1.1.81	Redox: carbon, hydride transfer	7.4600	7.3500	0.8700	0.0938	0.1100
rxn27943	D-glycerate dehydrogenase	1.1.1.26;1.1.1.29;1.1.1.81	Redox: carbon, hydride transfer	7.4600	7.3500	0.8700	0.0938	0.1100
rxn27900	D-glycerate dehydrogenase	1.1.1.26;1.1.1.29;1.1.1.81	Redox: carbon, hydride transfer	7.4600	7.3500	0.8700	0.0938	0.1100
rxn00208	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)	1.4.3.5	Redox: O2 as terminal acceptor	-23.1200	-23.2400	1.7400	1.0942	0.1200
rxn30747	PMPOXI-RXN	1.4.3.5	Redox: O2 as terminal acceptor	-23.1200	-23.2400	1.7400	1.0942	0.1200
rxn30055	pyridoxamine 5'-phosphate oxidase	1.4.3.5	Redox: O2 as terminal acceptor	-23.1200	-23.2400	1.7400	1.0942	0.1200
rxn31960	1.4.3.5 (plastidal)	1.4.3.5	Redox: O2 as terminal acceptor	-23.1200	-23.2400	1.7400	1.0942	0.1200
rxn39443	Penicillin amidohydrolase		Hydrolysis	0.5000	0.3800	0.8800	0.1259	0.1200
rxn00657	beta-alanine:2-oxoglutarate aminotransferase	2.6.1.19;2.6.1.55	Group transfer: amino / amido	-0.8400	-0.7200	1.2300	0.7121	0.1200
rxn23816	RXN-2901.m	2.6.1.19;2.6.1.55	Group transfer: amino / amido	-0.8400	-0.7200	1.2300	0.7121	0.1200
rxn28267	RXN-2901.d	2.6.1.19;2.6.1.55	Group transfer: amino / amido	-0.8400	-0.7200	1.2300	0.7121	0.1200
rxn33463	Cytidine deaminase	3.5.4.5	Hydrolysis	-3.6800	-3.5600	0.9300	0.2649	0.1200
rxn01476	6-Phospho-D-glucono-1,5-lactone lactonohydrolase	3.1.1.31	Hydrolysis	-5.3800	-5.2600	0.9500	0.3965	0.1200
rxn19018	6-phosphogluconolactonase	3.1.1.31	Hydrolysis	-5.3800	-5.2600	0.9500	0.3965	0.1200
rxn19017	6-phosphogluconolactonase	3.1.1.31	Hydrolysis	-5.3800	-5.2600	0.9500	0.3965	0.1200
rxn01368	Cytidine aminohydrolase	3.5.4.5	Hydrolysis	-3.6800	-3.5600	0.9300	0.2649	0.1200
rxn30003	cytidine deaminase	3.5.4.5	Hydrolysis	-3.6800	-3.5600	0.9300	0.2649	0.1200
rxn03968	Mannitol:oxygen oxidoreductase (cyclizing)	1.1.3.40	Redox: O2 as terminal acceptor	-28.6100	-28.7300	1.5400	1.0585	0.1200
rxn00432	Methanol:oxygen oxidereductase	1.1.3.13	Redox: O2 as terminal acceptor	-23.6300	-23.5000	1.7800	1.2593	0.1300
rxn01216	3-phospho-D-glycerate 1,2-phosphomutase	5.4.2.1;5.4.2.4	Isomerisation / rearrangement	-8.7300	-8.8600	0.8900	0.5727	0.1300
rxn20190	Methanol oxidase	1.1.3.13	Redox: O2 as terminal acceptor	-23.6300	-23.5000	1.7800	1.2593	0.1300
rxn21986	O-citryl-L-serine decarboxylase		C-C bond: carboxylation / decarboxylation	-4.2400	-4.1100	13.5100	0.7381	0.1300
rxn46576		1.1.1.389	Redox: carbon, hydride transfer	4.4600	4.5900	13.6400	0.2357	0.1300
rxn01649	Xanthosine:orthophosphate ribosyltransferase	2.4.2.-;2.4.2.1	Group transfer: glycosyl	2.6500	2.7800	1.2200	0.7007	0.1300
rxn00290	succinyl-CoA:acetoacetate CoA-transferase	2.8.3.5	Other / unclassified	3.0100	2.8800	0.8900	0.1564	0.1300
rxn33382	Xanthosine:orthophosphate ribosyltransferase	2.4.2.-;2.4.2.1	Group transfer: glycosyl	2.6500	2.7800	1.2200	0.7007	0.1300
rxn49067	16477		Redox: carbon, hydride transfer	0.1400	0.2700	1.0000	0.4046	0.1300
rxn33860	Ribose 5 Phosphate Epimerase	5.3.1.6	Isomerisation / rearrangement	0.1900	0.0600	1.0100	0.4550	0.1300
rxn35234	phosphoglycerate mutase, mitochondria	5.4.2.1;5.4.2.11;5.4.2.12	Isomerisation / rearrangement	1.0800	0.9500	0.8700	0.0862	0.1300
rxn18917	GriP mutase	5.4.2.1;5.4.2.11;5.4.2.12	Isomerisation / rearrangement	1.0800	0.9500	0.8700	0.0862	0.1300
rxn01106	2-Phospho-D-glycerate 2,3-phosphomutase	5.4.2.1;5.4.2.11;5.4.2.12	Isomerisation / rearrangement	-1.0800	-0.9500	0.8700	0.0862	0.1300
rxn00196	2,5-dioxopentanoate:NADP+ 5-oxidoreductase	1.2.1.26;1.2.1.3	Redox: carbon, hydride transfer	-8.9200	-9.0500	1.3700	0.4846	0.1300
rxn30550	L-leucine dehydrogenase	1.4.1.9	Redox: carbon, hydride transfer	8.8000	8.6700	0.9800	0.3786	0.1300
rxn00804	L-leucine:NAD+ oxidoreductase (deaminating)	1.4.1.9	Redox: carbon, hydride transfer	8.8000	8.6700	0.9800	0.3786	0.1300
rxn01646	N-Ribosylnicotinamide:orthophosphate ribosyltransferase	2.4.2.1	Group transfer: glycosyl	-3.5900	-3.4500	1.2200	0.7007	0.1400
rxn31863	3-alpha (17-beta)-hydroxysteroid dehydrogenase (NAD+)	1.1.1.239;1.1.1.51;1.1.1.63	Redox: carbon, hydride transfer	0.5400	0.6800	0.8900	0.2023	0.1400
rxn31878	3-alpha (17-beta)-hydroxysteroid dehydrogenase (NAD+)	1.1.1.239;1.1.1.51;1.1.1.63	Redox: carbon, hydride transfer	0.5400	0.6800	0.8900	0.2023	0.1400
rxn01336	Testosterone:NAD+ 17-oxidoreductase	1.1.1.239;1.1.1.51;1.1.1.63	Redox: carbon, hydride transfer	0.5400	0.6800	0.8900	0.2023	0.1400
rxn22377	D-galactitol dehydrogenase	1.1.1.-	Redox: carbon, hydride transfer	3.5300	3.6700	12.3200	0.3697	0.1400
rxn32198	Mannitol-1-phosphatase	3.1.3.22	Hydrolysis	-2.8800	-3.0200	0.8800	0.4250	0.1400
rxn20172	mannitol-1-phosphate phosphatase	3.1.3.22	Hydrolysis	-2.8800	-3.0200	0.8800	0.4250	0.1400
rxn32222	Mannitol-1-phosphatase	3.1.3.22	Hydrolysis	-2.8800	-3.0200	0.8800	0.4250	0.1400
rxn01560	D-Mannitol-1-phosphate phosphohydrolase	3.1.3.22	Hydrolysis	-2.8800	-3.0200	0.8800	0.4250	0.1400
rxn00210	D-Glutamate:oxygen oxidoreductase (deaminating)	1.4.3.15;1.4.3.7	Redox: O2 as terminal acceptor	-23.0600	-23.2000	1.6300	1.1245	0.1400
rxn19762	NAD+-dependent glyceraldehyde phosphate dehydrogenase	1.2.1.12;1.2.1.59	Redox: carbon, hydride transfer	1.1000	1.2500	0.8700	0.0969	0.1500
rxn27871	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase	1.2.1.12;1.2.1.59	Redox: carbon, hydride transfer	1.1000	1.2500	0.8700	0.0969	0.1500
rxn01985	Deoxyinosine:orthophosphate ribosyltransferase	2.4.2.1;2.4.2.4	Group transfer: glycosyl	2.4800	2.3300	1.0000	0.5863	0.1500
rxn20174	D-mannitol dehydrogenase	1.1.1.11;1.1.1.124;1.1.1.138;1.1.1.67;1.1.99.11;1.14.13.50;2.5.1.18;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8	Redox: carbon, hydride transfer	2.6800	2.8300	0.9000	0.4360	0.1500
rxn38113	GAPOXNPHOSPHN-RXN.n	1.2.1.12;1.2.1.59	Redox: carbon, hydride transfer	1.1000	1.2500	0.8700	0.0969	0.1500
