compound	name	formula	charge	n_reactions	offset	abs_offset	mass	eq_uncertainty	heavy_atoms	n_rings	n_arom_atoms	n_conj_bonds	frac_conj	n_stereo	n_rotatable	logp	n_distinct_r1_frags	frag_failures
cpd00022	Acetyl-CoA	C23H34N7O17P3S	-4	374	-0.7730	0.7730	806.0000	1.8707	51	3	9	15	0.2830	7	19	-3.8434	31	0
cpd00332	Mevalonic acid	C6H11O4	-1	11	-0.7670	0.7670	147.0000	0.3059	10	0	0	2	0.2222	1	4	-1.7402	8	0
cpd15136	trans-Zeatin riboside	C15H21N5O5	0	12	0.7610	0.7610	351.0000	1.0985	25	3	9	11	0.4074	4	6	-1.2117	18	0
cpd04385	Acetophenone	C8H8O	0	13	-0.7300	0.7300	120.0000	0.6490	9	1	6	8	0.8889	0	1	1.8892	5	0
cpd04386	Benzoyl acetate	C9H7O3	-1	7	0.7300	0.7300	163.0000	0.6510	12	1	6	10	0.8333	0	3	0.0093	7	0
cpd03043	3-Hydroxybutanoyl-CoA	C25H38N7O18P3S	-4	8	0.7230	0.7230	850.0000	1.8999	54	3	9	15	0.2679	8	21	-4.0924	32	0
cpd00573	L-Idonate	C6H11O7	-1	6	-0.7130	0.7130	195.0000	0.3294	13	0	0	2	0.1667	4	5	-4.8278	7	0
cpd02405	Cholesteryl-beta-D-glucoside	C33H56O6	0	9	-0.7120	0.7120	548.0000	56449.0733	39	5	0	0	0.0000	13	8	5.2129	15	0
cpd00559	Supraene	C30H50	0	5	0.7020	0.7020	410.0000	3.5053	30	0	0	0	0.0000	0	15	10.6050	8	0
cpd00776	Squalene 2,3-oxide	C30H50O	0	7	-0.7020	0.7020	426.0000	3.3572	31	1	0	0	0.0000	1	15	9.8162	11	0
cpd02060	(2E)-Dodecenoyl-CoA	C33H52N7O17P3S	-4	16	0.6830	0.6830	944.0000	2.3489	61	3	9	18	0.2857	7	28	-0.1664	33	0
cpd01011	Butanal	C4H8O	0	14	0.6820	0.6820	72.0000	0.5738	5	0	0	0	0.0000	0	2	0.9854	4	0
cpd00714	3-Hydroxypropanal	C3H6O2	0	5	0.6700	0.6700	74.0000	0.1905	5	0	0	0	0.0000	0	2	-0.4323	5	0
cpd00290	D-fructose-1,6-bisphosphate	C6H10O12P2	-4	7	0.6650	0.6650	338.0000	0.2585	20	1	0	0	0.0000	4	6	-5.5138	10	0
cpd02503	3-Hydroxyisobutyryl-CoA	C25H38N7O18P3S	-4	9	-0.6610	0.6610	850.0000	1.8965	54	3	9	15	0.2679	8	21	-4.2349	32	0
cpd11640	H2	H2	0	19	-0.6380	0.6380	2.0000	0.7007	0	0	0	0	0.0000	0	0	0.2460	1	0
cpd01042	p-Cresol	C7H8O	0	6	-0.6360	0.6360	108.0000	0.6648	8	1	6	7	0.8750	0	0	1.7006	5	0
cpd03285	3-Sulfopyruvate	C3H2O6S	-2	13	0.6330	0.6330	166.0000	16901.0850	10	0	0	4	0.4444	0	3	-3.1494	8	0
cpd00246	Inosine	C10H12N4O5	0	29	0.6260	0.6260	268.0000	0.3778	19	3	9	11	0.5238	4	2	-2.2689	16	0
cpd01237	Choloyl-CoA	C45H70N7O20P3S	-4	12	0.6190	0.6190	1154.0000	56449.7458	76	7	9	15	0.1829	18	23	-0.4856	34	0
cpd15132	Isopentenyl adenosine	C15H21N5O4	0	9	-0.6180	0.6180	335.0000	1.1435	24	3	9	11	0.4231	4	5	-0.1841	18	0
cpd00032	Oxaloacetate	C4H2O5	-2	90	0.6150	0.6150	130.0000	0.2518	9	0	0	6	0.7500	0	3	-3.5546	5	0
cpd12689	3-Oxotetradecanoyl-CoA	C35H56N7O18P3S	-4	9	0.5490	0.5490	988.0000	2.3598	64	3	9	15	0.2273	7	31	0.0168	32	0
cpd00722	O-Acetyl-L-serine	C5H9NO4	0	11	0.5400	0.5400	147.0000	0.7708	10	0	0	4	0.4444	1	3	-3.0901	9	0
cpd09206	5-Aminopentanal	C5H12NO	1	5	0.5330	0.5330	102.0000	0.4442	7	0	0	0	0.0000	0	4	-0.4025	5	0
cpd00453	1,2-Propanediol	C3H8O2	0	8	-0.5290	0.5290	76.0000	0.4440	5	0	0	0	0.0000	1	1	-0.6405	4	0
cpd00024	2-Oxoglutarate	C5H4O5	-2	365	-0.5270	0.5270	144.0000	0.3119	10	0	0	6	0.6667	0	4	-3.1645	5	0
cpd00086	Propionyl-CoA	C24H36N7O17P3S	-4	60	0.5260	0.5260	820.0000	2.0360	52	3	9	15	0.2778	7	20	-3.4533	31	0
cpd00508	3MOP	C6H9O3	-1	29	0.5180	0.5180	129.0000	0.3946	9	0	0	4	0.5000	1	3	-0.6485	7	0
cpd00060	L-Methionine	C5H11NO2S	0	44	-0.4980	0.4980	149.0000	1.0004	9	0	0	2	0.2500	1	4	-1.9001	9	0
cpd03737	2-Oxovalerate	C5H7O3	-1	8	-0.4780	0.4780	115.0000	1.0210	8	0	0	4	0.5714	0	3	-0.8945	6	0
cpd04534	3-Methylbutanal	C5H10O	0	8	0.4630	0.4630	86.0000	0.3840	6	0	0	0	0.0000	0	2	1.2314	5	0
cpd00269	2-Oxoadipate	C6H6O5	-2	17	-0.4630	0.4630	158.0000	0.5201	11	0	0	6	0.6000	0	5	-2.7744	5	0
cpd10719	D-Carnitine	C7H15NO3	0	7	-0.4480	0.4480	161.0000	23902.5944	11	0	0	2	0.2000	1	4	-1.8065	9	0
cpd40671	2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	C26H52NO7P	0	5	0.4410	0.4410	10000000.0000	29275.1446	35	0	0	2	0.0588	2	24	5.1358	16	0
cpd19031	N-Acetyl-alpha-D-glucosamine 1-phosphate	C8H14NO9P	-2	7	-0.4280	0.4280	301.0000	0.5855	19	1	0	2	0.1053	5	4	-4.2246	15	0
cpd00266	Carnitine	C7H15NO3	0	35	-0.4240	0.4240	161.0000	23902.5371	11	0	0	2	0.2000	1	4	-1.8065	9	0
cpd02345	L-Glutamate1-semialdehyde	C5H9NO3	0	5	0.4160	0.4160	131.0000	0.3404	9	0	0	2	0.2500	1	4	-2.6741	7	0
cpd11215	cis-Zeatin	C10H13N5O	0	6	-0.4150	0.4150	219.0000	1.0464	16	2	9	11	0.6471	0	4	0.7034	14	0
cpd15153	cis-Zeatin riboside	C15H21N5O5	0	6	0.4150	0.4150	351.0000	1.0985	25	3	9	11	0.4074	4	6	-1.2117	18	0
cpd00095	Glycerone-phosphate	C3H5O6P	-2	89	0.3970	0.3970	169.0000	0.1342	10	0	0	0	0.0000	0	4	-2.6069	8	0
cpd00743	L-Citramalyl-CoA	C26H37N7O20P3S	-5	6	-0.3820	0.3820	893.0000	1.9097	57	3	9	17	0.2881	8	22	-5.9723	34	0
cpd00815	2-Oxo-5-aminovalerate	C5H9NO3	0	7	-0.3640	0.3640	131.0000	0.3523	9	0	0	4	0.5000	0	4	-2.6725	7	0
cpd01046	Allysine	C6H11NO3	0	14	-0.3630	0.3630	145.0000	0.3803	10	0	0	2	0.2222	1	5	-2.2840	7	0
cpd24655	1D-myo-inositol (2) monophosphate	C6H11O9P	-2	10	-0.3620	0.3620	260.0000	1.7852	16	1	0	0	0.0000	6	2	-4.9816	7	0
cpd00178	Acetone	C3H6O	0	9	-0.3280	0.3280	58.0000	0.5010	4	0	0	0	0.0000	0	0	0.5953	3	0
cpd02569	2-Oxo-3-hydroxyisovalerate	C5H7O4	-1	9	-0.2990	0.2990	131.0000	0.4129	9	0	0	4	0.5000	0	2	-1.9237	7	0
cpd02143	D-Galactono-1,4-lactone	C6H10O6	0	5	0.2900	0.2900	178.0000	0.4165	12	1	0	2	0.1667	4	2	-3.0132	8	0
cpd00094	2-Oxobutyrate	C4H5O3	-1	50	0.2800	0.2800	101.0000	0.8198	7	0	0	4	0.6667	0	2	-1.2846	6	0
cpd00071	Acetaldehyde	C2H4O	0	76	0.2780	0.2780	44.0000	0.2929	3	0	0	0	0.0000	0	0	0.2052	3	0
cpd01150	Acrylamide	C3H5NO	0	5	0.2640	0.2640	71.0000	0.5912	5	0	0	4	1.0000	0	1	-0.3423	5	0
cpd01607	L-Rhamnofuranose	C6H12O5	0	6	-0.2630	0.2630	164.0000	0.3457	11	1	0	0	0.0000	5	1	-2.1938	7	0
cpd03530	L-4-Hydroxyglutamatesemialdehyde	C5H9NO4	0	6	0.2220	0.2220	147.0000	0.3301	10	0	0	2	0.2222	2	4	-3.7033	9	0
cpd16343	Behenoyl-CoA	C43H74N7O17P3S	-4	10	0.2130	0.2130	1086.0000	2.8914	71	3	9	15	0.2055	7	39	3.9586	31	0
cpd00858	L-Glutamate5-semialdehyde	C5H9NO3	0	25	0.2120	0.2120	131.0000	0.3404	9	0	0	2	0.2500	1	4	-2.6741	7	0
cpd00015	FAD	C27H31N9O15P2	-2	121	0.1990	0.1990	783.0000		53	6	23	29	0.5000	9	13	-3.6880	30	0
cpd02089	5-Oxopentanoate	C5H7O3	-1	5	0.1700	0.1700	115.0000	0.3189	8	0	0	2	0.2857	0	4	-0.8945	5	0
cpd00383	Shikimate	C7H9O5	-1	28	-0.1550	0.1550	173.0000	1.4961	12	1	0	4	0.3333	3	1	-2.8509	8	0
cpd00302	Zeatin	C10H13N5O	0	12	-0.1450	0.1450	219.0000	1.0464	16	2	9	11	0.6471	0	4	0.7034	14	0
cpd00760	2-Methylbutyryl-CoA	C26H40N7O17P3S	-4	19	0.1340	0.1340	848.0000	1.9846	54	3	9	15	0.2679	8	21	-2.8172	32	0
cpd00142	Acetoacetate	C4H5O3	-1	22	-0.1340	0.1340	101.0000	0.4732	7	0	0	2	0.3333	0	2	-1.2846	6	0
cpd00102	Glyceraldehyde3-phosphate	C3H5O6P	-2	68	-0.1310	0.1310	169.0000	0.1593	10	0	0	0	0.0000	1	4	-2.6085	9	0
cpd01831	4-Imidazoleacetate	C5H5N2O2	-1	6	0.1290	0.1290	125.0000	0.9163	9	1	5	7	0.7778	0	2	-1.2979	9	0
cpd03218	alpha-Carotene	C40H56	0	6	0.1280	0.1280	536.0000	5.3240	40	2	0	19	0.4634	1	10	12.4617	25	18
cpd03118	(S)-Hydroxydecanoyl-CoA	C31H50N7O18P3S	-4	6	-0.1250	0.1250	934.0000	2.1036	60	3	9	15	0.2419	8	27	-1.7518	31	0
cpd00292	HMG-CoA	C27H39N7O20P3S	-5	22	0.1090	0.1090	907.0000	1.9297	58	3	9	17	0.2833	8	23	-5.5822	34	0
cpd00293	N-Acetyl-D-glucosamine 6-phosphate	C8H14NO9P	-2	13	-0.0870	0.0870	300.0000	0.6635	19	1	0	2	0.1053	5	4	-4.2246	15	0
cpd02234	(R)-3-Hydroxybutanoyl-CoA	C25H38N7O18P3S	-4	6	-0.0760	0.0760	850.0000	2.0444	54	3	9	15	0.2679	8	21	-4.0924	31	0
cpd00199	4-Oxobutanoate	C4H5O3	-1	31	-0.0720	0.0720	101.0000	0.3131	7	0	0	2	0.3333	0	3	-1.2846	5	0
cpd14521	Campest-4-en-3-one	C28H46O	0	7	0.0470	0.0470	398.0000	56449.0729	29	4	0	3	0.0938	8	5	7.8429	10	0
cpd00644	PAN	C9H16NO5	-1	5	0.0460	0.0460	218.0000	1.0812	15	0	0	4	0.2857	1	6	-2.3780	12	0
cpd24269	(3R)-3-hydroxy-cerotoyl-CoA	C47H82N7O18P3S	-4	5	-0.0310	0.0310	1161.0000	3.1041	76	3	9	15	0.1923	8	43	4.4898	31	0
cpd00885	Phytate	C6H6O24P6	-12	22	-0.0310	0.0310	654.0000	2.3737	36	1	0	0	0.0000	6	12	-10.7166	5	0
cpd00515	5-Dehydro-4-deoxy-D-glucarate	C6H6O7	-2	10	0.0280	0.0280	190.0000	0.3927	13	0	0	6	0.5000	2	5	-4.8328	7	0
cpd00020	Pyruvate	C3H3O3	-1	354	-0.0190	0.0190	87.0000	0.1813	6	0	0	4	0.8000	0	1	-1.6747	5	0
cpd24683	isobutanal	C4H8O	0	17	0.0120	0.0120	72.0000	0.3392	5	0	0	0	0.0000	0	1	0.8413	4	0
cpd15611	hexanal	C6H12O	0	9	-0.0050	0.0050	100.0000	0.4292	7	0	0	0	0.0000	0	4	1.7656	4	0
cpd18009	Ethylmalonyl-CoA	C26H37N7O19P3S	-5	6	0.0030	0.0030		1.9199	56	3	9	17	0.2931	8	22	-5.0872	34	0
cpd00903	12-OPDA	C18H27O3	-1	5	0.0000	0.0000	291.0000	2.2455	21	1	0	5	0.2381	2	11	3.1946	11	0
cpd00882	Melilotate	C9H9O3	-1	5	0.0000	0.0000	165.0000	0.6742	12	1	6	9	0.7500	0	3	0.0747	9	0
cpd00895	H4MPT	C30H42N6O16P	-3	9	0.0000	0.0000	773.0000	23393.4934	53	4	12	21	0.3750	12	19	-5.3141	32	0
cpd26585	D-mannopyranosyl-1-phosphoheptaprenol	C41H68O9P	-1	5	0.0000	0.0000	736.0000	16904.5035	51	1	0	0	0.0000	6	24	8.6131	17	0
cpd40651	1-O-hexadecyl-2-acetyl-sn-glycerol	C21H42O4	0	9	0.0000	0.0000	10000000.0000	1.5463	25	0	0	2	0.0833	1	19	5.4083	8	0
cpd40518	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine	C46H80NO8P	0	5	0.0000	0.0000	10000000.0000	29276.6337	56	0	0	4	0.0727	2	38	11.6084	15	0
cpd40493	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-L-serine	C24H45NO9P	-1	6	0.0000	0.0000	10000000.0000	16902.0628	35	0	0	4	0.1176	3	24	1.7900	17	0
cpd25373	1-O-coumaroyl-beta-D-glucose	C15H18O8	0	5	0.0000	0.0000	326.0000	1.0054	23	2	6	12	0.5000	5	4	-1.2515	15	0
cpd25884	2-methoxy-6-all trans-decaprenyl-2-methoxy-1,4-benzoquinol	C57H88O3	0	5	0.0000	0.0000	820.0000	6.1509	60	1	6	9	0.1500	0	30	18.1536	13	0
cpd25885	2-methoxy-6-all trans-nonaprenyl-2-methoxy-1,4-benzoquinol	C52H80O3	0	5	0.0000	0.0000	752.0000	5.5798	55	1	6	9	0.1636	0	27	16.4271	13	0
cpd25887	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol	C53H82O3	0	5	0.0000	0.0000	766.0000	5.7050	56	1	6	9	0.1607	0	27	16.7355	14	0
cpd25117	1,2-dihexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)	C38H74O10P	-1	6	0.0000	0.0000	722.0000	16903.2792	49	0	0	4	0.0833	3	38	9.2588	12	0
cpd25140	1-18:0-2-18:1-phosphatidylethanolamine	C41H80NO8P	0	6	0.0000	0.0000	745.0000	16903.5981	51	0	0	4	0.0800	2	40	10.4839	14	0
cpd24943	tetratriacontanal	C34H68O	0	5	0.0000	0.0000	492.0000	3.0017	35	0	0	0	0.0000	0	32	12.6884	4	0
cpd24944	triacontanal	C30H60O	0	5	0.0000	0.0000	436.0000	2.6308	31	0	0	0	0.0000	0	28	11.1280	4	0
cpd24941	octacosanal	C28H56O	0	5	0.0000	0.0000	408.0000	2.4455	29	0	0	0	0.0000	0	26	10.3478	4	0
cpd02862	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	C40H62N9O26P2	-3	7	0.0000	0.0000	1146.0000	3.2226	77	3	6	24	0.3038	17	30	-11.3252	33	0
cpd02738	5-Methyltetrahydropteroyltri-L-glutamate	C30H35N9O12	-4	5	0.0000	0.0000	713.0000	16173.5631	51	3	12	32	0.6038	4	19	-6.8973	24	0
cpd02791	methylthioribulose-1-phosphate	C6H11O7PS	-2	5	0.0000	0.0000	259.0000	1.0330	15	0	0	0	0.0000	2	7	-2.5144	13	0
cpd05399	Jasmonate	C12H17O3	-1	5	0.0000	0.0000	209.0000	1.7621	15	1	0	2	0.1333	2	5	1.0780	9	0
cpd04810	5-FU	C4H3FN2O2	0	5	0.0000	0.0000	130.0000		9	1	0	6	0.6667	1	0	-0.3549	8	0
cpd05444	Amaranthin	C30H31N2O19	-3	5	0.0000	0.0000	723.0000		51	5	6	22	0.4000	12	11	-9.4283	26	0
cpd02638	CDP-4-dehydro-3,6-dideoxy-D-glucose	C15H21N3O14P2	-2	5	0.0000	0.0000	529.0000	1.3943	34	3	6	8	0.2222	9	8	-3.5038	26	0
cpd17401	2-Oxo-5-methylthiopentanoic acid	C6H9O3S	-1	7	0.0000	0.0000		1.0243	10	0	0	4	0.4444	0	5	-0.5514	8	0
cpd15440	Carnitinyl-CoA	C28H46N8O18P3S	-3	5	0.0000	0.0000	908.0000	23903.3462	58	3	9	15	0.2500	8	23	-4.4061	34	0
cpd40172	1-O-hexadecyl-sn-glycero-3-phosphocholine	C24H52NO6P	0	12	0.0000	0.0000	10000000.0000	29275.0978	32	0	0	0	0.0000	2	24	5.0530	13	0
cpd40482	1-heptadecanoyl-sn-glycero-3-phosphate	C20H39O7P	-2	6	0.0000	0.0000	10000000.0000	1.5107	28	0	0	2	0.0741	1	20	3.6072	12	0
cpd03136	Adrenosterone	C19H24O3	0	5	0.0000	0.0000	300.0000	56448.6270	22	4	0	3	0.1200	5	0	3.2664	9	0
cpd01586	4-Chlorocatechol	C6H5ClO2	0	5	0.0000	0.0000	144.0000	1.0299	9	1	6	8	0.8889	0	0	1.7512	5	0
cpd01565	Fenchyl alcohol	C10H18O	0	6	0.0000	0.0000	154.0000	34625.2022	11	2	0	0	0.0000	3	0	2.1935	7	0
cpd01518	Anthranilyl-CoA	C28H37N8O17P3S	-4	6	0.0000	0.0000	883.0000	2.0484	57	4	15	24	0.4000	7	20	-2.9673	34	0
cpd11189	Glyceocarpin	C20H20O5	0	5	0.0000	0.0000	340.0000	7508.2508	25	4	12	16	0.5714	2	2	3.3202	15	0
cpd10089	Heptanal	C7H14O	0	6	0.0000	0.0000	114.0000	0.5163	8	0	0	0	0.0000	0	5	2.1557	4	0
cpd14537	6-Deoxotyphasterol	C28H50O3	0	6	0.0000	0.0000	434.0000	56449.5544	31	4	0	0	0.0000	12	5	5.6562	11	0
cpd02939	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	C29H47O3	-1	8	0.0000	0.0000	443.0000	56449.1146	32	4	0	2	0.0571	9	6	5.7548	13	0
cpd17856	1-Feruloyl-D-glucose	C16H20O9	0	8	0.0000	0.0000		1.3272	25	2	6	13	0.5000	5	5	-1.2429	16	0
cpd00232	Neu5Ac	C11H18NO9	-1	5	0.0000	0.0000	308.0000	0.5658	21	1	0	4	0.1905	6	5	-5.2065	15	0
cpd03107	(R)-N-Methylcoclaurine	C18H22NO3	1	5	0.0000	0.0000	299.0000	2.8406	22	3	12	15	0.6250	2	3	1.4610	12	0
cpd03089	Dihydrochelirubine	C21H17NO5	0	5	0.0000	0.0000	363.0000	4.9321	27	6	16	24	0.7500	0	1	3.9226	13	0
cpd01722	p-Coumaryl alcohol	C9H10O2	0	8	0.0000	0.0000	150.0000	0.7486	11	1	6	9	0.8182	0	2	1.3977	8	0
cpd01706	2,4-Dichlorophenol	C6H4Cl2O	0	5	0.0000	0.0000	162.0000	0.5801	9	1	6	7	0.7778	0	0	2.6990	5	0
cpd01757	N-Acetylmuramate	C11H18NO8	-1	5	0.0000	0.0000	292.0000	0.6520	20	1	0	4	0.2000	6	5	-3.9149	14	0
cpd01871	3-Methylcatechol	C7H8O2	0	10	0.0000	0.0000	124.0000	1.0374	9	1	6	8	0.8889	0	0	1.4062	5	0
cpd02893	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole	C9H12N3O9P	-2	5	0.0000	0.0000	338.0000	1.3297	22	2	5	9	0.3913	4	5	-5.2876	20	0
cpd03087	Dihydrosanguinarine	C20H15NO4	0	6	0.0000	0.0000	333.0000	4.6481	25	6	16	23	0.7667	0	0	3.9140	11	0
cpd35865	(Z)-11-octadecenoic acyl-CoA	C39H64N7O17P3S	-4	6	0.0000	0.0000	1027.9530	2.6855	67	3	9	15	0.2174	7	34	2.1742	32	0
cpd24938	dotriacontanal	C32H64O	0	5	0.0000	0.0000	464.0000	2.8163	33	0	0	0	0.0000	0	30	11.9082	4	0
cpd24791	artemisinic aldehyde	C15H22O	0	6	0.0000	0.0000	218.0000	15011.9659	16	2	0	3	0.1765	4	2	3.7601	10	0
cpd02365	5beta-Androstane-3,17-dione	C19H28O2	0	5	0.0000	0.0000	288.0000	56449.2372	21	4	0	0	0.0000	6	0	4.1673	8	0
cpd07983	HMF	C6H6O3	0	6	0.0000	0.0000	126.0000	23901.3677	9	1	5	7	0.7778	0	2	0.5844	8	0
cpd05447	Betanin	C24H24N2O13	-2	5	0.0000	0.0000	548.0000		39	4	6	20	0.4762	7	8	-6.0101	26	0
cpd02475	Lithocholate	C24H39O3	-1	6	0.0000	0.0000	375.0000	56449.3494	27	4	0	2	0.0667	9	4	4.1724	11	0
cpd01188	Lanosterol	C30H50O	0	6	0.0000	0.0000	426.0000	75157.9052	31	4	0	0	0.0000	7	4	8.4791	11	0
cpd01194	Mesaconate	C5H4O4	-2	5	0.0000	0.0000	128.0000	0.6389	9	0	0	7	0.8750	0	2	-2.5675	6	0
cpd01129	Phthalate	C8H4O4	-2	6	0.0000	0.0000	164.0000	0.6660	12	1	6	12	1.0000	0	2	-1.5864	5	0
cpd19245	di-trans,poly-cis-Undecaprenyl phosphate	C55H89O4P	-2	20	0.0000	0.0000	846.0000	6.3813	60	0	0	0	0.0000	0	33	17.0629	13	0
cpd01210	Sitosterol	C29H50O	0	5	0.0000	0.0000	414.0000	56449.1046	30	4	0	0	0.0000	9	6	8.0248	10	0
cpd01138	Threonate	C4H7O5	-1	5	0.0000	0.0000	135.0000	0.3095	9	0	0	2	0.2500	2	3	-3.5496	6	0
cpd01124	Melatonin	C13H16N2O2	0	5	0.0000	0.0000	232.0000	1.3528	17	2	9	13	0.7222	0	4	1.8551	15	0
cpd03505	Ephdine	C15H9O7	-1	7	0.0000	0.0000	300.0000		22	3	6	21	0.8750	1	1	0.0810	13	0
cpd01383	D-Erythrulose	C4H8O4	0	6	0.0000	0.0000	120.0000	0.2890	8	0	0	0	0.0000	1	3	-2.0990	5	0
cpd01347	Thiocysteine	C3H7NO2S2	0	5	0.0000	0.0000	153.0000	1.6461	8	0	0	2	0.2857	1	3	-2.0752	8	0
cpd01327	L-Norleucine	C6H13NO2	0	5	0.0000	0.0000	131.0000	0.3975	9	0	0	2	0.2500	1	4	-1.4630	7	0
cpd00407	Limonene	C10H16	0	5	0.0000	0.0000	136.0000	1.5995	10	1	0	0	0.0000	1	1	3.3089	6	0
cpd00411	D-Tryptophan	C11H12N2O2	0	5	0.0000	0.0000	204.0000	1.0179	15	2	9	12	0.7500	1	3	-0.9292	12	0
cpd03292	Penicillin G	C16H17N2O4S	-1	5	0.0000	0.0000	333.0000	23903.2580	23	3	6	12	0.4800	3	4	-0.4739	16	0
cpd03259	5beta-Pregnane-3alpha,21-diol-11,20-dione	C21H32O4	0	5	0.0000	0.0000	348.0000	56449.1309	25	4	0	0	0.0000	8	2	2.7466	10	0
cpd07097	Daidzein	C15H9O4	-1	8	0.0000	0.0000	254.0000	23904.1967	19	3	16	21	1.0000	0	1	2.2392	12	0
cpd08734	(1S,4R)-1-Hydroxy-2-oxolimonene	C10H16O2	0	5	0.0000	0.0000	168.0000	1.7806	12	1	0	0	0.0000	2	1	1.6827	9	0
cpd08365	beta-Primeverose	C11H20O10	0	5	0.0000	0.0000	312.0000	0.5990	21	2	0	0	0.0000	9	3	-4.7581	7	0
cpd08259	(3R)-3-Isopropenyl-6-oxoheptanoate	C10H15O3	-1	5	0.0000	0.0000	183.0000	0.7409	13	0	0	2	0.1667	1	6	0.6879	9	0
cpd00818	6-Phospho-D-galactose	C6H11O9P	-2	5	0.0000	0.0000	259.0000	0.5249	16	1	0	0	0.0000	5	3	-4.3684	11	0
cpd03896	1,5-Anhydro-D-fructose	C6H10O5	0	7	0.0000	0.0000	162.0000	0.5037	11	1	0	0	0.0000	3	1	-2.3316	7	0
cpd03533	Pyrrole-2-carboxylate	C5H4NO2	-1	6	0.0000	0.0000	110.0000	0.5951	8	1	5	8	1.0000	0	1	-0.6218	7	0
cpd03624	(-)-ABA	C15H19O4	-1	9	0.0000	0.0000	263.0000	2.0391	19	1	0	9	0.4737	1	3	0.9152	15	4
cpd23789	(E)-2-penten-1-al	C5H8O	0	5	0.0000	0.0000	84.0000	0.4448	6	0	0	3	0.6000	0	2	1.1515	6	0
cpd23207	DPX	C55H88O8P	-1	5	0.0000	0.0000	908.0000	16906.3279	64	1	0	0	0.0000	4	33	14.6399	20	0
cpd21066	UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose	C17H23N3O16P2	-2	7	0.0000	0.0000	589.0000	1.5337	38	3	6	10	0.2500	10	9	-4.6781	26	0
cpd21022	L-Homoserine lactone	C4H8NO2	1	5	0.0000	0.0000	101.0000	0.8370	7	1	0	2	0.2857	1	0	-1.4562	7	0
cpd02582	2,3-Dihydroxy-N-benzoyl-L-serine	C10H10NO6	-1	5	0.0000	0.0000	240.0000	1.0791	17	1	6	13	0.7647	1	4	-2.0616	12	0
cpd02561	trans-Cinnamoyl beta-D-glucoside	C15H18O7	0	9	0.0000	0.0000	310.0000	0.9714	22	2	6	11	0.4783	5	4	-0.9571	13	0
cpd04025	dTDP-4-oxo-2,6-dideoxy-alpha-D-glucose	C16H22N2O14P2	-2	9	0.0000	0.0000	528.0000	1.6067	34	3	6	8	0.2222	8	8	-2.4551	25	0
cpd24062	UDP-2-acetamido-2,6-dideoxy-alpha-D-xylo-4-hexulose	C17H23N3O16P2	-2	7	0.0000	0.0000	591.0000	1.5337	38	3	6	10	0.2500	10	9	-4.6781	27	0
cpd02083	CoproporphyrinogenIII	C36H40N4O8	-4	6	0.0000	0.0000	656.0000	95610.4727	48	5	20	28	0.5385	0	12	-0.3607	10	0
cpd40837	1'-[1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho]-3'-[1-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol	C63H116O16P2	-2	10	0.0000	0.0000	10000000.0000	33805.7364	81	0	0	6	0.0750	5	62	15.8221	15	0
cpd40673	1-octadecanoyl-N-(acetyl)-sphing-4-enine	C38H73NO4	0	5	0.0000	0.0000	10000000.0000	2.9036	43	0	0	4	0.0952	2	33	10.9140	12	0
cpd24368	1-18:1-2-16:0-phosphatidylglycerol	C40H76O10P	-1	5	0.0000	0.0000	748.0000	16903.4320	51	0	0	4	0.0800	3	39	9.8150	13	0
cpd23848	XXXG xyloglucan oligosaccharide	C39H66O33	0	7	0.0000	0.0000	1062.0000		72	7	0	0	0.0000	32	16	-14.3589	9	0
cpd28214	TETRA-H-BIOPTERIN	C9H15N5O3	0	5	0.0000	0.0000	241.0000	16173.1634	17	2	6	10	0.5556	3	2	-1.7002	14	0
cpd34204	(9Z)-tetradecenoyl-CoA	C35H56N7O17P3S	-4	5	0.0000	0.0000	971.8450	2.4522	63	3	9	15	0.2308	7	30	0.6138	32	0
cpd31569	(2S)-2-hydroxy-3-oxopropane 1-sulfonate	C3H5O5S	-1	8	0.0000	0.0000	153.1290	16901.0694	9	0	0	0	0.0000	1	3	-1.9086	8	0
