rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	dgp_uncertainty	diff	absdiff	chem_class	chem_subclass
rxn00016	chitobiose N-acetylglucosaminohydrolase	OK	0	0	=	(1) cpd00001[0] + (1) cpd01157[0] <=> (2) cpd00122[0]	(1) H2O[0] + (1) Chitobiose[0] <=> (2) N-Acetyl-D-glucosamine[0]	3.2.1.52	3	1	-3.1100	-2.9900	-1.9400	3	1	R00022	R00022	1	5	1	0	0.0000	2	1	3	4.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	16	424.0000	29	3	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	14.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.1200	-1.1700	-1.0500	1.1700	-2.6800	1.1700	1	1	0	0	0.0000	0.0000	0.8527	0	20.0400	-1.0500	1.0500	Hydrolysis	other hydrolase
rxn00018	3-phospho-D-glycerate carboxy-lyase (dimerizing; D-ribulose-1,5-bisphosphate-forming)	OK	0	0	=	(1) cpd00001[0] + (1) cpd00011[0] + (1) cpd00871[0] <=> (2) cpd00067[0] + (2) cpd00169[0]	(1) H2O[0] + (1) CO2[0] + (1) D-Ribulose 1,5-bisphosphate[0] <=> (2) H+[0] + (2) 3-Phosphoglycerate[0]	4.1.1.39	4	1	-7.9100	-6.3100	-9.1000	3	1	R00024	R00024	1	41	1	0	0.0000	3	2	5	7.0000	2.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	5	308.0000	18	0	0	co2;h;h2o	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-1.6000	1.1900	2.7900	2.7900	-7.7733	2.7900	1	1	0	0	2.0000	4.0000	0.9061	0	1.3000	2.7900	2.7900	C-C bond: carboxylation / decarboxylation	CO2 added or lost
rxn00020	cellobiose glucohydrolase	OK	0	0	=	(1) cpd00001[0] + (1) cpd00158[0] <=> (2) cpd00190[0]	(1) H2O[0] + (1) CELB[0] <=> (2) beta-D-Glucose[0]	3.2.1.21	3	1	-3.1100	-2.7000	13.6700	3	2	R00026	R00026;R06092	1	9	1	1	0.0000	2	1	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	12	342.0000	23	3	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	18.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.4100	-16.7800	-16.3700	16.7800	2.6200	16.7800	1	1	0	0	0.0000	0.0000	0.4191	0	15.7900	-16.3700	16.3700	Hydrolysis	other hydrolase
rxn00021	2-hydroxy-1,2-diphenylethanone benzaldehyde-lyase (benzaldehyde-forming)	OK	0	0	=	(1) cpd01008[0] <=> (2) cpd00225[0]	(1) Benzoin[0] <=> (2) Benzaldehyde[0]	4.1.2.38	4	1	2.4700	2.9000	0.9700	3	1	R00027	R00027	1	3	1	0	0.0000	1	1	2	3.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	14	212.0000	16	3	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-0.4300	1.5000	1.9300	1.9300	2.1133	1.9300	1	1	0	0	0.0000	0.0000	0.4358	0	34.3700	1.9300	1.9300	C-C bond: aldol / Claisen	condensation or retro-cleavage
rxn00022	maltose glucohydrolase	OK	0	0	=	(1) cpd00001[0] + (1) cpd00179[0] <=> (2) cpd00027[0]	(1) H2O[0] + (1) Maltose[0] <=> (2) D-Glucose[0]	3.2.1.20	3	1	-3.1100	-3.4000	-3.5700	3	2	R00028	R00028;R06084	1	31	1	1	0.0000	2	1	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	12	342.0000	23	3	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	18.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	0.2900	0.4600	0.1700	0.4600	-3.3600	0.4600	1	1	0	0	0.0000	0.0000	0.3774	0	0.9800	0.1700	0.1700	Hydrolysis	other hydrolase
rxn00024	1,2-Benzenediol:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00069[0] => (2) cpd00291[0]	(1) O2[0] + (2) L-Tyrosine[0] => (2) L-Dopa[0]	1.10.3.1	1	1	-82.8800	-126.0400	-11.3200	3	1	R00031	R00031	1	1	1	0	0.0000	2	1	3	5.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	9	197.0000	14	2	2	o2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	43.1600	-71.5600	-114.7200	114.7200	-73.4133	114.7200	1	1	0	0	0.0000	0.0000	2.5845	0	55.9600	-114.7200	114.7200	Oxygenation: O2 incorporated	unclassified oxygen transfer
rxn00025	beta-Carotene:oxygen 15,15'-oxidoreductase (bond-cleaving)	OK	0	0	>	(1) cpd00007[0] + (1) cpd01420[0] => (2) cpd00304[0]	(1) O2[0] + (1) beta-Carotene[0] => (2) Retinal[0]	1.13.11.63;1.14.99.36	1	2	-87.4600	-85.9600	-72.6900	3	1	R00032	R00032	1	11	1	0	0.0000	2	1	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	40	536.0000	40	3	0	o2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	2.0000	2.0000	21.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-1.5000	-14.7700	-13.2700	14.7700	-82.0367	14.7700	1	1	0	0	0.0000	0.0000	1.2102	0	34.0200	-13.2700	13.2700	Oxygenation: O2 incorporated	dioxygenase (both O atoms)
rxn00026	thiamine:oxygen 5-oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (1) cpd00305[0] => (1) cpd00025[0] + (1) cpd03484[0]	(1) O2[0] + (1) Thiamin[0] => (1) H2O2[0] + (1) Thiamine aldehyde[0]	1.1.3.23	1	1	-26.4900	-26.7100	-26.3700	3	1	R00033	R00033	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	12	265.0000	18	4	4	h2o2;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	0.2200	-0.1200	-0.3400	0.3400	-26.5233	0.3400	1	1	0	0	0.0000	0.0000	1.0115	0	22.2800	-0.3400	0.3400	Redox: O2 as terminal acceptor	oxidase -> H2O2 / H2O
rxn00029	5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming)	OK	0	0	>	(2) cpd00338[0] => (2) cpd00001[0] + (1) cpd00067[0] + (1) cpd00689[0]	(2) 5-Aminolevulinate[0] => (2) H2O[0] + (1) H+[0] + (1) Porphobilinogen[0]	4.2.1.24	4	1	-15.3100	-24.4400	-41.0200	3	1	R00036	R00036	1	2	1	0	0.0000	1	3	4	6.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	225.0000	16	1	1	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	1.0000	1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	9.1300	25.7100	16.5800	25.7100	-26.9233	25.7100	1	1	0	0	1.0000	2.0000	0.9745	0	46.8300	16.5800	16.5800	Addition / elimination	hydratase / dehydratase
rxn00030	4-hydroxy-3-hexanone propanal-lyase (propanal-forming)	OK	0	0	=	(2) cpd00371[0] <=> (1) cpd01891[0]	(2) Propanal[0] <=> (1) Propioin[0]	4.1.2.35	4	1	-4.0200	-2.9500	-1.9600	3	1	R00038	R00038	1	1	1	0	0.0000	1	1	2	3.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	116.0000	8	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-1.0700	-2.0600	-0.9900	2.0600	-2.9767	2.0600	1	1	0	0	0.0000	0.0000	0.2649	0	24.2400	-0.9900	0.9900	C-C bond: aldol / Claisen	condensation or retro-cleavage
rxn00032	Choline:oxygen 1-oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00098[0] => (2) cpd00001[0] + (2) cpd00447[0]	(1) O2[0] + (2) Choline[0] => (2) H2O[0] + (2) Betaine aldehyde[0]	1.1.3.17	1	1	-98.3400	-100.7200	-98.2700	3	0	R00039		0	2	1	0	0.0000	2	2	4	7.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	104.0000	7	0	0	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	2.3800	-0.0700	-2.4500	2.4500	-99.1100	2.4500	1	1	0	0	0.0000	0.0000	0.9109	0	33.9200	-2.4500	2.4500	Redox: O2 as terminal acceptor	oxidase -> H2O2 / H2O
rxn00033	4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)	OK	0	0	>	(1) cpd00007[0] + (2) cpd00868[0] => (2) cpd00011[0] + (2) cpd00489[0]	(1) O2[0] + (2) p-hydroxyphenylpyruvate[0] => (2) CO2[0] + (2) 4-Hydroxyphenylacetate[0]	1.2.3.13	1	1	-136.5600	-160.1700	-133.7900	3	1	R00042	R00042	1	1	1	0	0.0000	2	2	4	7.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	9	179.0000	13	2	2	co2;o2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	23.6100	-2.7700	-26.3800	26.3800	-143.5067	26.3800	1	1	0	0	0.0000	0.0000	2.7118	0	27.2400	-26.3800	26.3800	Redox: O2 as terminal acceptor	oxidase -> H2O2 / H2O
rxn00034	1,2-bis(4-hydroxy-3-methoxyphenyl)ethylene:oxygen oxidoreductase (alpha-beta-bond-cleaving)	OK	0	0	>	(1) cpd00007[0] + (1) cpd02768[0] => (2) cpd00561[0]	(1) O2[0] + (1) 1,2-Bis(4-hydroxy-3-methoxyphenyl)ethylene[0] => (2) Vanillin[0]	1.13.11.43	1	1	-83.7800	-87.6800	-52.7700	3	1	R00043	R00043	1	1	1	0	0.0000	2	1	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	16	272.0000	20	3	3	o2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	2.0000	2.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	3.9000	-31.0100	-34.9100	34.9100	-74.7433	34.9100	1	1	0	0	0.0000	0.0000	0.7809	0	35.8600	-34.9100	34.9100	Oxygenation: O2 incorporated	dioxygenase (both O atoms)
rxn00035	columbamine:oxygen oxidoreductase (cyclizing)	OK	0	0	>	(1) cpd00007[0] + (2) cpd01238[0] => (2) cpd00001[0] + (2) cpd00563[0]	(1) O2[0] + (2) Columbamine[0] => (2) H2O[0] + (2) Berberine[0]	1.21.3.2	1	1	-121.3600	-118.7200	-48.3600	3	1	R00044	R00044	1	1	1	0	0.0000	2	2	4	7.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	20	338.0000	25	9	6	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	2.0000	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-2.6400	-73.0000	-70.3600	73.0000	-96.1467	73.0000	1	1	0	0	0.0000	0.0000	1.8582	0	93.9700	-70.3600	70.3600	Oxygenation: O2 incorporated	unclassified oxygen transfer
rxn00036	3,4-dihydroxy-L-phenylalanine:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00291[0] => (2) cpd00001[0] + (2) cpd00612[0]	(1) O2[0] + (2) L-Dopa[0] => (2) H2O[0] + (2) Dopaquinone[0]	1.10.3.1	1	1	-79.7400	-82.1300	-169.9700	3	1	R00045	R00045	1	2	1	0	0.0000	2	2	4	7.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	9	197.0000	14	2	1	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	0.0000	12.0000	-12.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	-4.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	2.3900	90.2300	87.8400	90.2300	-110.6133	90.2300	1	1	0	0	0.0000	0.0000	3.4309	0	99.4000	87.8400	87.8400	Oxygenation: O2 incorporated	unclassified oxygen transfer
rxn00037	omega-3 fatty acid desaturase, chloroplast (FAD7) (FADD)	OK	0	0	>	(1) cpd00007[0] + (2) cpd00067[0] + (2) cpd00752[0] => (2) cpd00011[0] + (2) cpd00778[0]	(1) O2[0] + (2) H+[0] + (2) 6-Hydroxynicotinate[0] => (2) CO2[0] + (2) 2,5-Dihydroxypyridine[0]	1.14.99.-	1	1	-83.0800	-107.5700	-67.5900	3	0	R00045		0	2	1	0	0.0000	3	2	5	9.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	6	138.0000	10	2	2	co2;h;o2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	4.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	24.4900	-15.4900	-39.9800	39.9800	-86.0800	39.9800	1	1	0	0	-2.0000	-4.0000	1.9952	0	81.3500	-39.9800	39.9800	Oxygenation: O2 incorporated	monooxygenase / hydroxylase
rxn00038	(R)-3-((R)-3-Hydroxybutanoyloxy)-butanoate hydroxybutanoylhydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd02767[0] => (1) cpd00067[0] + (2) cpd00797[0]	(1) H2O[0] + (1) (R)-3-((R)-3-Hydroxybutanoyloxy)butanoate[0] => (1) H+[0] + (2) (R)-3-Hydroxybutanoate[0]	3.1.1.22	3	1	-2.1400	-12.8300	-8.4300	3	1	R00048	R00048	1	1	1	0	0.0000	2	2	4	5.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	8	189.0000	13	0	0	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	10.6900	6.2900	-4.4000	10.6900	-7.8000	10.6900	1	1	0	0	1.0000	2.0000	1.1743	0	16.4700	-4.4000	4.4000	Hydrolysis	ester
rxn00039	1-O-galloyl-beta-D-glucose:1-O-galloyl-beta-D-glucose O-galloyltransferase	OK	0	0	=	(2) cpd00852[0] <=> (1) cpd00027[0] + (1) cpd02532[0]	(2) beta-Glucogallin[0] <=> (1) D-Glucose[0] + (1) 1-O,6-O-Digalloyl-beta-D-glucose[0]	2.3.1.90	2	1	0.0000	-2.6100	-1.6200	3	1	R00049	R00049	1	3	1	0	0.0000	1	2	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	20	484.0000	34	6	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	2.6100	1.6200	-0.9900	2.6100	-1.4100	2.6100	1	1	0	0	0.0000	0.0000	0.3457	0	16.9100	-0.9900	0.9900	Other / unclassified	-
