rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon	dgp_uncertainty	eq_uncertainty
rxn32993	NADPH peroxidase	1.11.1.2	-77.480	-77.760	0.280	0.280	(1) NADPH[0] + (1) H2O2[0] + (1) H+[0] => (2) H2O[0] + (1) NADP[0]	h;h2o;h2o2;nadp;nadph	-1.000	-8.000	5	21	1.280	0.773
rxn00084	NADPH:hydrogen-peroxide oxidoreductase	1.11.1.2	-77.480	-77.760	0.280	0.280	(1) NADPH[0] + (1) H2O2[0] + (1) H+[0] => (2) H2O[0] + (1) NADP[0]	h;h2o;h2o2;nadp;nadph	-1.000	-8.000	5	21	1.280	0.773
rxn37032	3-sulfopropanal dehydrogenase		-9.510	-9.220	-0.290	0.290	(1) H2O[0] + (1) NAD[0] + (1) 3-sulfopropaldehyde[0] <=> (1) NADH[0] + (2) H+[0] + (1) 3-sulfopropanoate[0]	h;h2o;nad;nadh	2.000	8.000	6	21	13.700	0.260
rxn50792	38323		0.310	0.600	-0.290	0.290	(2) 1-(9Z-octadecenoyl)-glycerol[0] <=> (1) Glycerol[0] + (1) 1,2-di-(9Z-octadecenoyl)-glycerol[0]		0.000	0.000	3	39	17.860	0.542
rxn50794	38331		0.310	0.600	-0.290	0.290	(1) 1-(9Z-octadecenoyl)-glycerol[0] + (1) 1,3-di-(9Z-octadecenoyl)-glycerol[0] <=> (1) Glycerol[0] + (1) Glycerol trioleate[0]		0.000	0.000	4	57	17.860	0.542
rxn19241	branched-chain-amino-acid transaminase	2.6.1.42;2.6.1.6;2.6.1.67	0.080	-0.210	0.290	0.290	(1) 2-Oxoglutarate[0] + (1) L-Leucine[0] <=> (1) L-Glutamate[0] + (1) 4MOP[0]	glu	0.000	-2.000	4	6	0.980	0.377
rxn00806	L-Leucine:2-oxoglutarate aminotransferase	2.6.1.42;2.6.1.6;2.6.1.67	0.080	-0.210	0.290	0.290	(1) 2-Oxoglutarate[0] + (1) L-Leucine[0] <=> (1) L-Glutamate[0] + (1) 4MOP[0]	glu	0.000	-2.000	4	6	0.980	0.377
rxn27738	branched-chain-amino-acid transaminase	2.6.1.42;2.6.1.6;2.6.1.67	0.080	-0.210	0.290	0.290	(1) 2-Oxoglutarate[0] + (1) L-Leucine[0] <=> (1) L-Glutamate[0] + (1) 4MOP[0]	glu	0.000	-2.000	4	6	0.980	0.377
rxn38054	BRANCHED-CHAINAMINOTRANSFERLEU-RXN.e	2.6.1.42;2.6.1.6;2.6.1.67	0.080	-0.210	0.290	0.290	(1) 2-Oxoglutarate[0] + (1) L-Leucine[0] <=> (1) L-Glutamate[0] + (1) 4MOP[0]	glu	0.000	-2.000	4	6	0.980	0.377
rxn42021		2.3.1.42	-2.310	-2.600	0.290	0.290	(1) Glycerone-phosphate[0] + (1) cis-octadec-9-enoyl-coa[0] <=> (1) CoA[0] + (1) Oleoylglycerone phosphate[0]	coa	0.000	0.000	4	39	12.870	0.588
rxn01366	Uridine:phosphate alpha-D-ribosyltransferase	2.4.2.2;2.4.2.3	0.130	-0.160	0.290	0.290	(1) Phosphate[0] + (1) Uridine[0] <=> (1) Uracil[0] + (1) Ribose 1-phosphate[0]	pi	0.000	0.000	4	9	0.950	
rxn01228	glycosyl hydrolase family 35 protein	3.2.1.23	-2.890	-3.180	0.290	0.290	(1) H2O[0] + (1) Lactose-6-phosphate[0] => (1) Phosphate[0] + (1) LACT[0]	h2o;pi	0.000	0.000	4	12	1.030	0.668
rxn02675	L-rhamno-1,4-lactone lactonohydrolase	3.1.1.65	-5.120	-4.830	-0.290	0.290	(1) H2O[0] + (1) L-Rhamno-1,4-lactone[0] <=> (1) H+[0] + (1) L-Rhamnonate[0]	h;h2o	1.000	2.000	4	6	21.060	0.543
rxn41075		1.1.1.M19	4.460	4.750	-0.290	0.290	(1) NAD[0] + (1) (3R)-hydroxy-5-trans-dodecenoyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) (5E)-3-oxo-dodec-5-enoyl-CoA[0]	h;nad;nadh	1.000	4.000	5	33	18.610	0.236
rxn04299	R06437	5.1.3.27	-3.680	-3.390	-0.290	0.290	(1) dTDP-4-oxo-6-deoxy-D-glucose[0] <=> (1) dTDP-4-oxo-6-deoxy-D-allose[0]		0.000	0.000	2	16	17.770	0.455
rxn01738	1-alpha-D-Galactosyl-myo-inositol:sucrose 6-alpha-D-galactosyltransferase	2.4.1.82	-1.250	-1.540	0.290	0.290	(1) Sucrose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Melitose[0]		0.000	0.000	4	18	1.340	0.748
rxn33683	2.4.1.82-RXN.d	2.4.1.82	-1.250	-1.540	0.290	0.290	(1) Sucrose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Melitose[0]		0.000	0.000	4	18	1.340	0.748
rxn38890	L-amino acid oxidase	1.4.3.2	-22.830	-23.120	0.290	0.290	(1) H2O[0] + (1) O2[0] + (1) L-Tyrosine[0] => (1) NH3[0] + (1) H2O2[0] + (1) p-hydroxyphenylpyruvate[0]	h2o;h2o2;nh3;o2	0.000	2.000	6	9	1.570	1.117
rxn00522	L-Tyrosine:oxygen oxidoreductase (deaminating)	1.4.3.2	-22.830	-23.120	0.290	0.290	(1) H2O[0] + (1) O2[0] + (1) L-Tyrosine[0] => (1) NH3[0] + (1) H2O2[0] + (1) p-hydroxyphenylpyruvate[0]	h2o;h2o2;nh3;o2	0.000	2.000	6	9	1.570	1.117
rxn16626	2-oxoglutarate:oxygen oxidoreductase (decarboxylating, ethylene-forming)	1.13.12.19	-108.830	-109.120	0.290	0.290	(1) O2[0] + (1) 2-Oxoglutarate[0] + (2) H+[0] => (1) H2O[0] + (3) CO2[0] + (1) Ethylene[0]	co2;h;h2o;o2	-2.000	-6.000	6	5	3.030	2.352
rxn32326	Ferric-chelate reductase	1.16.1.7	-48.740	-49.040	0.300	0.300	(1) NADH[0] + (2) Fe+3[0] => (1) NAD[0] + (1) H+[0] + (2) Fe+2[0]	h;nad;nadh	1.000	-12.000	5	21	2.600	1.986
rxn32703	Ferric-chelate reductase	1.16.1.7	-48.740	-49.040	0.300	0.300	(1) NADH[0] + (2) Fe+3[0] => (1) NAD[0] + (1) H+[0] + (2) Fe+2[0]	h;nad;nadh	1.000	-12.000	5	21	2.600	1.986
rxn32328	Ferric-chelate reductase	1.16.1.7	-48.740	-49.040	0.300	0.300	(1) NADH[0] + (2) Fe+3[0] => (1) NAD[0] + (1) H+[0] + (2) Fe+2[0]	h;nad;nadh	1.000	-12.000	5	21	2.600	1.986
rxn00068	Fe2+:NAD+ oxidoreductase	1.16.1.7	48.740	49.040	-0.300	0.300	(1) NAD[0] + (1) H+[0] + (2) Fe+2[0] <= (1) NADH[0] + (2) Fe+3[0]	h;nad;nadh	-1.000	12.000	5	21	2.600	1.986
rxn27853	ferric-chelate reductase	1.16.1.7	-48.740	-49.040	0.300	0.300	(1) NADH[0] + (2) Fe+3[0] => (1) NAD[0] + (1) H+[0] + (2) Fe+2[0]	h;nad;nadh	1.000	-12.000	5	21	2.600	1.986
rxn28118	RXN-6161.m	4.1.1.1	-3.920	-4.220	0.300	0.300	(1) Pyruvate[0] + (1) H+[0] => (1) CO2[0] + (1) Acetaldehyde[0]	co2;h	-1.000	-2.000	4	3	1.300	0.783
rxn21438	alpha-D-galacturonate 1-phosphate phosphatase		-5.010	-4.710	-0.300	0.300	(1) H2O[0] + (1) D-Galacturonate 1-phosphate[0] => (1) Phosphate[0] + (1) D-Galacturonate[0]	h2o;pi	0.000	-4.000	4	6	1.300	0.418
rxn39370			4.830	5.130	-0.300	0.300	(1) NADP[0] + (1) (R)-Acetoin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) DTYL[0]	h;nadp;nadph	1.000	8.000	5	21	20.840	0.433
rxn24132	RXN-6161.n	4.1.1.1	-3.920	-4.220	0.300	0.300	(1) Pyruvate[0] + (1) H+[0] => (1) CO2[0] + (1) Acetaldehyde[0]	co2;h	-1.000	-2.000	4	3	1.300	0.783
rxn00168	pyruvate carboxy-lyase (acetaldehyde-forming)	4.1.1.1	-3.920	-4.220	0.300	0.300	(1) Pyruvate[0] + (1) H+[0] => (1) CO2[0] + (1) Acetaldehyde[0]	co2;h	-1.000	-2.000	4	3	1.300	0.783
rxn43993			-1.140	-0.840	-0.300	0.300	(1) H2O[0] + (1) Rhodomycin D[0] <=> (1) H+[0] + (1) Methanol[0] + (1) 10-carboxy-3-deoxycarminomycin[0]	h;h2o	1.000	0.000	5	28	21.800	0.854
rxn39751			-1.140	-0.840	-0.300	0.300	(1) H2O[0] + (1) Rhodomycin D[0] <=> (1) H+[0] + (1) Methanol[0] + (1) D 788-1[0]	h;h2o	1.000	0.000	5	28	21.800	0.854
rxn04068	Glycocholate amidohydrolase	3.5.1.24	-0.120	0.180	-0.300	0.300	(1) H2O[0] + (1) Glycocholate[0] <=> (1) Glycine[0] + (1) Cholate[0]	h2o	0.000	0.000	4	26	10.820	0.550
rxn03094	Glycodeoxycholate amidohydrolase	3.5.1.24	-0.120	0.180	-0.300	0.300	(1) H2O[0] + (1) Glycodeoxycholate[0] <=> (1) Glycine[0] + (1) Deoxycholate[0]	h2o	0.000	0.000	4	26	10.820	0.550
rxn39439	Glycochenodeoxycholate amidohydrolase	3.5.1.24	-0.120	0.180	-0.300	0.300	(1) H2O[0] + (1) Chenodeoxyglycocholate[0] <=> (1) Glycine[0] + (1) Chenodiol[0]	h2o	0.000	0.000	4	26	10.820	0.550
rxn32487	Inorganic pyrophosphatase	3.6.1.1	-4.070	-3.770	-0.300	0.300	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	h;h2o;pi;ppi	1.000	0.000	4	0	0.870	0.046
rxn27947	Inorganic diphosphatase	3.6.1.1	-4.070	-3.770	-0.300	0.300	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	h;h2o;pi;ppi	1.000	0.000	4	0	0.870	0.046
rxn27946	INORGPYROPHOSPHAT-RXN.d	3.6.1.1	-4.070	-3.770	-0.300	0.300	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	h;h2o;pi;ppi	1.000	0.000	4	0	0.870	0.046
rxn38158	INORGPYROPHOSPHAT-RXN.n	3.6.1.1	-4.070	-3.770	-0.300	0.300	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	h;h2o;pi;ppi	1.000	0.000	4	0	0.870	0.046
rxn27948	Inorganic diphosphatase	3.6.1.1	-4.070	-3.770	-0.300	0.300	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	h;h2o;pi;ppi	1.000	0.000	4	0	0.870	0.046
rxn00001	diphosphate phosphohydrolase	3.6.1.1	-4.070	-3.770	-0.300	0.300	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	h;h2o;pi;ppi	1.000	0.000	4	0	0.870	0.046
rxn38157	INORGPYROPHOSPHAT-RXN.e	3.6.1.1	-4.070	-3.770	-0.300	0.300	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	h;h2o;pi;ppi	1.000	0.000	4	0	0.870	0.046
rxn29002	Succinate-semialdehyde dehydrogenase (NAD(P)+)	1.2.1.16;1.2.1.79	-8.760	-9.060	0.300	0.300	(1) H2O[0] + (1) NADP[0] + (1) 4-Oxobutanoate[0] <=> (1) NADPH[0] + (1) Succinate[0] + (2) H+[0]	h;h2o;nadp;nadph	2.000	12.000	6	21	1.370	0.567
rxn00264	(S)-Malate:oxygen oxidoreductase	1.1.3.3	-24.590	-24.890	0.300	0.300	(1) O2[0] + (1) L-Malate[0] => (1) H2O2[0] + (1) Oxaloacetate[0]	h2o2;o2	0.000	0.000	4	4	1.510	1.002
rxn32635	Acetyl phosphate phosphohydrolase	3.6.1.7	-9.800	-9.500	-0.300	0.300	(1) H2O[0] + (1) Acetylphosphate[0] => (1) Phosphate[0] + (1) Acetate[0] + (1) H+[0]	h;h2o;pi	1.000	2.000	5	2	0.880	0.151
rxn20161	malate oxidase	1.1.3.3	-24.590	-24.890	0.300	0.300	(1) O2[0] + (1) L-Malate[0] => (1) H2O2[0] + (1) Oxaloacetate[0]	h2o2;o2	0.000	0.000	4	4	1.510	1.002
rxn34196	Acylphosphatase	3.6.1.7	-9.800	-9.500	-0.300	0.300	(1) H2O[0] + (1) Acetylphosphate[0] => (1) Phosphate[0] + (1) Acetate[0] + (1) H+[0]	h;h2o;pi	1.000	2.000	5	2	0.880	0.151
rxn00227	Acetyl phosphate phosphohydrolase	3.6.1.7	-9.800	-9.500	-0.300	0.300	(1) H2O[0] + (1) Acetylphosphate[0] => (1) Phosphate[0] + (1) Acetate[0] + (1) H+[0]	h;h2o;pi	1.000	2.000	5	2	0.880	0.151
rxn32195	Succinate-semialdehyde dehydrogenase (NAD(P)+)	1.2.1.16;1.2.1.79	-8.760	-9.060	0.300	0.300	(1) H2O[0] + (1) NADP[0] + (1) 4-Oxobutanoate[0] <=> (1) NADPH[0] + (1) Succinate[0] + (2) H+[0]	h;h2o;nadp;nadph	2.000	12.000	6	21	1.370	0.567
rxn00509	Succinate-semialdehyde:NADP+ oxidoreductase	1.2.1.16;1.2.1.79	-8.760	-9.060	0.300	0.300	(1) H2O[0] + (1) NADP[0] + (1) 4-Oxobutanoate[0] <=> (1) NADPH[0] + (1) Succinate[0] + (2) H+[0]	h;h2o;nadp;nadph	2.000	12.000	6	21	1.370	0.567
rxn38325	3-epi-6-deoxocathasterone 2,3-monooxygenase	1.14.13.112	-94.870	-94.570	-0.300	0.300	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 6-Deoxocathasterone[0] => (1) H2O[0] + (1) NADP[0] + (1) 6-Deoxotyphasterol[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	28	30.590	0.731
rxn21353	cytochrome P450 90C1	1.14.13.112	-94.870	-94.570	-0.300	0.300	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 6-Deoxocathasterone[0] => (1) H2O[0] + (1) NADP[0] + (1) 6-Deoxotyphasterol[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	28	30.590	0.731
rxn22039	RXN-11669.c	4.1.1.-	-4.150	-4.460	0.310	0.310	(1) H+[0] + (1) 3-oxo-myristate[0] => (1) CO2[0] + (1) 2-tridecanone[0]	co2;h	-1.000	-2.000	4	14	7.650	0.742
rxn41223		4.1.1.56	-4.150	-4.460	0.310	0.310	(1) H+[0] + (1) 3-keto palmitic acid[0] => (1) CO2[0] + (1) 2-pentadecanone[0]	co2;h	-1.000	-2.000	4	16	7.650	0.742
rxn02661	3-Oxododecanoate carboxy-lyase	4.1.1.56	-4.150	-4.460	0.310	0.310	(1) H+[0] + (1) 3-Oxododecanoate[0] => (1) CO2[0] + (1) 2-Undecanone[0]	co2;h	-1.000	-2.000	4	12	7.650	0.742
rxn51880	44248		-1.610	-1.920	0.310	0.310	(1) 1,2-diolein[0] + (1) 1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine[0] <=> (1) 1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine[0] + (1) 1,2-di-(9Z)-octadecenoyl-3-hexadecanoyl-sn-glycerol[0]		0.000	0.000	4	55	19.460	0.132
rxn51881	44252		-1.610	-1.920	0.310	0.310	(1) 1,2-diolein[0] + (1) 1-(9Z-octadecenoyl)-2-octadecanoyl-sn-glycero-3-phosphoethanolamine[0] <=> (1) 1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine[0] + (1) 1,2-di-(9Z)-octadecenoyl-3-octadecanoyl-sn-glycerol[0]		0.000	0.000	4	57	19.460	0.132
rxn00906	5,10-methylenetetrahydrofolate:NAD+ oxidoreductase	1.5.1.15	2.130	1.820	0.310	0.310	(1) NAD[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) NADH[0] + (1) 5-10-Methenyltetrahydrofolate[0]	nad;nadh	0.000	0.000	4	21	0.940	0.269
rxn31886	Methylenetetrahydrofolate dehydrogenase (NAD+)	1.5.1.15	2.130	1.820	0.310	0.310	(1) NAD[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) NADH[0] + (1) 5-10-Methenyltetrahydrofolate[0]	nad;nadh	0.000	0.000	4	21	0.940	0.269
rxn26079	D-sedoheptulose 7-phosphate isomerase	5.3.1.28	0.530	0.840	-0.310	0.310	(1) Sedoheptulose7-phosphate[0] <=> (1) D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE[0]		0.000	0.000	2	7	17.040	0.548
rxn39958	D-glycero-D-manno-heptose 7-phosphate aldose-ketose-isomerase		0.530	0.840	-0.310	0.310	(1) Sedoheptulose7-phosphate[0] <=> (1) D-glycero-D-manno-Heptose 7-phosphate[0]		0.000	0.000	2	7	17.040	0.548
rxn16178	epsilon-rhodomycin-T acylhydrolase		-1.150	-0.840	-0.310	0.310	(1) H2O[0] + (1) epsilon-Rhodomycin T[0] <=> (1) H+[0] + (1) Methanol[0] + (1) 15-Demethoxy-epsilon-rhodomycin[0]	h;h2o	1.000	0.000	5	30	21.800	0.854
rxn08126	Amylomaltase (maltotriose)	2.4.1.25;2.4.1.8;3.2.1.20;4.2.1.131	-0.310	0.000	-0.310	0.310	(1) Maltose[0] + (1) Amylotriose[0] <=> (1) D-Glucose[0] + (1) Maltotetraose[0]		0.000	0.000	4	24	0.870	0.537
rxn04071	pyridoxamine:2-oxoglutarate aminotransferase	2.6.1.54	0.300	0.610	-0.310	0.310	(1) 2-Oxoglutarate[0] + (1) PM[0] <=> (1) D-Glutamate[0] + (1) Pyridoxal[0]		0.000	-4.000	4	8	1.380	0.869
rxn15337	L-Rhamnose ketol-isomerase	5.3.1.14	0.270	-0.040	0.310	0.310	(1) beta-L-Rhamnose[0] <=> (1) L-Rhamnulose[0]		0.000	0.000	2	6	16.900	0.213
rxn41564			-9.070	-8.760	-0.310	0.310	(1) Phosphate[0] + (1) Phosphoenolpyruvate[0] + (1) H+[0] <=> (1) PPi[0] + (1) Pyruvate[0]	h;pi;ppi	-1.000	-4.000	5	3	0.880	0.133
rxn01039	R01426		8.760	8.450	0.310	0.310	(1) NADH[0] + (1) Acetate[0] + (2) H+[0] + (1) Benzoate[0] <=> (2) H2O[0] + (1) NAD[0] + (1) (E)-Cinnamate[0]	h;h2o;nad;nadh	-2.000	-6.000	7	21	13.390	0.983
rxn08110	RXN-8946.c.metaexp.NADP_NADPH		-11.760	-12.070	0.310	0.310	(1) H2O[0] + (1) NADP[0] + (1) Propanal[0] => (1) NADPH[0] + (2) H+[0] + (1) Propionate[0]	h;h2o;nadp;nadph	2.000	10.000	6	21	10.190	0.620
rxn31419	R_R01426_p		8.760	8.450	0.310	0.310	(1) NADH[0] + (1) Acetate[0] + (2) H+[0] + (1) Benzoate[0] <=> (2) H2O[0] + (1) NAD[0] + (1) (E)-Cinnamate[0]	h;h2o;nad;nadh	-2.000	-6.000	7	21	13.390	0.983
rxn55938	65752		-106.090	-106.400	0.310	0.310	(1) O2[0] + (1) L-Glutamate[0] + (1) 2-Oxoglutarate[0] => (1) CO2[0] + (1) Succinate[0] + (1) 3-Hydroxy-L-glutamate[0]	co2;glu;o2	0.000	0.000	6	5	16.290	1.240
rxn38424	RXN-7693.e	1.1.1.1;1.1.1.265	-4.940	-5.260	0.320	0.320	(1) NADH[0] + (1) H+[0] + (1) 3-Methylbutanal[0] <=> (1) NAD[0] + (1) Isoamyl alcohol[0]	h;nad;nadh	-1.000	-4.000	5	21	13.570	0.242
rxn03955	3-Methylbutanol:NAD(P) oxidoreductase	1.1.1.1;1.1.1.265	4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) Isoamyl alcohol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Methylbutanal[0]	h;nad;nadh	1.000	4.000	5	21	13.570	0.242
rxn24405	RXN-7706.c	1.1.1.1	4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) 3-hydroxypropyl methyl sulfide[0] <=> (1) NADH[0] + (1) H+[0] + (1) MTAL[0]	h;nad;nadh	1.000	4.000	5	21	13.570	0.242
rxn02179	21-Hydroxysteroid:NAD+ 21-oxidoreductase	1.1.1.150	4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) Pregnan-21-ol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Pregnan-21-al[0]	h;nad;nadh	1.000	4.000	5	21	13.570	0.242
rxn36169	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) (-)-Citronellol[0] <=> (1) NADH[0] + (1) H+[0] + (1) (S)-(-)-Citronellal[0]	h;nad;nadh	1.000	4.000	5	21	18.570	0.242
rxn02235	propane-1,3-diol:NAD+ 1-oxidoreductase	1.1.1.202	4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) 1,3-Propanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Hydroxypropanal[0]	h;nad;nadh	1.000	4.000	5	21	13.570	0.242
rxn35926	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) beta-Citronellol[0] <=> (1) NADH[0] + (1) H+[0] + (1) (R)-(+)-Citronellal[0]	h;nad;nadh	1.000	4.000	5	21	18.570	0.242
rxn28352	RXN-7693.d	1.1.1.1;1.1.1.265	-4.940	-5.260	0.320	0.320	(1) NADH[0] + (1) H+[0] + (1) 3-Methylbutanal[0] <=> (1) NAD[0] + (1) Isoamyl alcohol[0]	h;nad;nadh	-1.000	-4.000	5	21	13.570	0.242
rxn24406	RXN-7706.m	1.1.1.1	4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) 3-hydroxypropyl methyl sulfide[0] <=> (1) NADH[0] + (1) H+[0] + (1) MTAL[0]	h;nad;nadh	1.000	4.000	5	21	13.570	0.242
rxn28357	RXN-7706.d	1.1.1.1	-4.940	-5.260	0.320	0.320	(1) NADH[0] + (1) H+[0] + (1) MTAL[0] <=> (1) NAD[0] + (1) 3-hydroxypropyl methyl sulfide[0]	h;nad;nadh	-1.000	-4.000	5	21	13.570	0.242
rxn38425	RXN-7693.n	1.1.1.1;1.1.1.265	-4.940	-5.260	0.320	0.320	(1) NADH[0] + (1) H+[0] + (1) 3-Methylbutanal[0] <=> (1) NAD[0] + (1) Isoamyl alcohol[0]	h;nad;nadh	-1.000	-4.000	5	21	13.570	0.242
rxn02739	1,2-dihydrosantonin:NADP+ 1,2-oxidoreductase	1.3.1.47	5.740	6.060	-0.320	0.320	(1) NADP[0] + (1) 1,2-Dihydrosantonin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) alpha-Santonin[0]	h;nadp;nadph	1.000	8.000	5	21	33.900	0.941
rxn38431	RXN-7706.e	1.1.1.1	-4.940	-5.260	0.320	0.320	(1) NADH[0] + (1) H+[0] + (1) MTAL[0] <=> (1) NAD[0] + (1) 3-hydroxypropyl methyl sulfide[0]	h;nad;nadh	-1.000	-4.000	5	21	13.570	0.242
rxn40636			4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) 3-methyl-1,3-butanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-hydroxy-3-methyl-butanal[0]	h;nad;nadh	1.000	4.000	5	21	13.570	0.242
rxn24382	RXN-7693.m	1.1.1.1;1.1.1.265	4.940	5.260	-0.320	0.320	(1) NAD[0] + (1) Isoamyl alcohol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Methylbutanal[0]	h;nad;nadh	1.000	4.000	5	21	13.570	0.242
rxn38432	RXN-7706.n	1.1.1.1	-4.940	-5.260	0.320	0.320	(1) NADH[0] + (1) H+[0] + (1) MTAL[0] <=> (1) NAD[0] + (1) 3-hydroxypropyl methyl sulfide[0]	h;nad;nadh	-1.000	-4.000	5	21	13.570	0.242
rxn31778	Aldose 1-epimerase	5.1.3.3	0.000	-0.320	0.320	0.320	(1) alpha-D-Glucose[0] <=> (1) beta-D-Glucose[0]		0.000	0.000	2	6	1.220	0.000
rxn16638	N-acetyl-alpha-neuraminate 2-epimerase	5.1.3.24	0.000	-0.320	0.320	0.320	(1) N-Acetyl-alpha-neuraminate[0] <=> (1) N-Acetyl-beta-neuraminate[0]		0.000	0.000	2	11	30.900	0.000
rxn27702	ALDOSE-1-EPIMERASE-RXN.d	5.1.3.3	0.000	-0.320	0.320	0.320	(1) alpha-D-Glucose[0] <=> (1) beta-D-Glucose[0]		0.000	0.000	2	6	1.220	0.000
rxn26999	FAAH	3.5.1.99	2.920	3.240	-0.320	0.320	(1) H2O[0] + (1) Anandamide[0] <=> (1) Aminoethanol[0] + (1) Arachidonate[0]	h2o	0.000	2.000	4	22	0.970	0.405
rxn15834	L-idonate:NADP+ 2-oxidoreductase	1.1.1.215	4.430	4.750	-0.320	0.320	(1) NADP[0] + (1) L-Idonate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-Dehydro-D-galactonate[0]	h;nadp;nadph	1.000	8.000	5	21	5.690	0.242
rxn16378	fatty acylamide amidohydrolase	3.5.1.99	2.920	3.240	-0.320	0.320	(1) H2O[0] + (1) Anandamide[0] <=> (1) Aminoethanol[0] + (1) Arachidonate[0]	h2o	0.000	2.000	4	22	0.970	0.405
rxn00492	Acetyl-CoA:L-phenylalanine N-acetyltransferase	2.3.1.53	-7.380	-7.700	0.320	0.320	(1) Acetyl-CoA[0] + (1) L-Phenylalanine[0] => (1) CoA[0] + (1) H+[0] + (1) N-Acetyl-L-phenylalanine[0]	coa;h	1.000	2.000	5	23	19.170	1.031
rxn00844	methane,NADPH:oxygen oxidoreductase (hydroxylating)	1.14.13.25	-90.190	-90.510	0.320	0.320	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Methane[0] => (1) H2O[0] + (1) NADP[0] + (1) Methanol[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	1.740	1.226
rxn44204			-1.320	-1.650	0.330	0.330	(1) Phosphate[0] + (1) UMP[0] <=> (1) Uracil[0] + (1) Ribose 1,5-bisphosphate[0]	pi	0.000	8.000	4	9	0.950	
rxn07888	R08099		0.000	-0.330	0.330	0.330	(1) Neral[0] <=> (1) Geranial[0]		0.000	0.000	2	10	27.480	0.000
rxn08413	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)	4.2.1.17	-0.100	0.230	-0.330	0.330	(1) (S)-3-Hydroxyoctadecanoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Octadecenoyl-CoA[0]	h2o	0.000	0.000	3	39	1.220	0.357
rxn03247	(S)-Hydroxyoctanoyl-CoA hydro-lyase	4.2.1.17;4.2.1.74	-0.100	0.230	-0.330	0.330	(1) (S)-Hydroxyoctanoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Octenoyl-CoA[0]	h2o	0.000	0.000	3	29	1.220	0.357
rxn03241	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase	4.2.1.17;4.2.1.74	-0.100	0.230	-0.330	0.330	(1) (S)-3-Hydroxytetradecanoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Tetradecenoyl-CoA[0]	h2o	0.000	0.000	3	35	1.220	0.357
rxn03245	(S)-Hydroxydecanoyl-CoA hydro-lyase	4.2.1.17;4.2.1.74	-0.100	0.230	-0.330	0.330	(1) (S)-Hydroxydecanoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Decenoyl-CoA[0]	h2o	0.000	0.000	3	31	1.220	0.357
