rxn_id,operator,dg,dge
rxn30361,>,-28.37,4.88
rxn30362,>,-21.55,6.74
rxn30363,>,-1.83,1.42
rxn30366,=,-2.64,1.25
rxn30367,>,-6.75,0.8
rxn30368,=,2.56,3.67
rxn30369,=,-6.73,3.94
rxn30370,=,2.16,5.42
rxn30371,=,0.0,0.81
rxn30372,=,0.0,0.81
rxn30375,>,-21.55,6.82
rxn30377,>,-21.55,6.88
rxn30380,>,-20.0,3.94
rxn30381,=,-3.76,6.12
rxn30382,>,-14.06,1.05
rxn30383,=,-2.0,6.39
rxn30388,>,2.09,7.51
rxn30389,>,-15.28,2.39
rxn30390,=,-3.76,8.15
rxn30391,>,-8.92,5.0
rxn30392,=,-0.84,0.87
rxn30393,=,6.22,6.14
rxn30395,<,6.46,7.1
rxn30396,>,-14.03,5.62
rxn30397,=,-10.52,6.22
rxn30398,=,-10.52,6.2
rxn30399,=,3.13,6.14
rxn30400,=,3.13,6.14
rxn30402,=,-3.76,6.12
rxn30403,=,-3.76,6.12
rxn30406,=,4.98,0.65
rxn30407,>,-10.73,5.01
rxn30408,>,-14.03,4.84
rxn30409,>,-14.03,4.76
rxn30410,>,-28.37,5.7
rxn30412,>,-22.58,7.51
rxn30413,>,-16.34,3.94
rxn30414,>,-4.72,2.19
rxn30415,=,1.81,5.51
rxn30416,<,11.34,5.07
rxn30417,>,-3.09,0.82
rxn30418,=,-8.14,7.87
rxn30419,<,15.86,1.06
rxn30423,>,-22.53,4.03
rxn30432,=,7.22,2.09
rxn30433,=,-2.9,6.36
rxn30434,=,-3.11,3.48
rxn30435,=,-2.66,1.51
rxn30439,=,7.02,3.72
rxn30440,>,-5.7,0.72
rxn30442,=,-3.11,4.34
rxn30444,=,0.0,1.38
rxn30445,=,0.0,1.38
rxn30446,=,9.53,5.06
rxn30447,=,9.53,5.0
rxn30450,=,0.0,0.82
rxn30451,=,0.0,0.82
rxn30453,>,-6.81,4.42
rxn30455,=,0.0,2.8
rxn30456,=,0.0,2.32
rxn30457,=,0.0,2.21
rxn30463,=,-2.3,7.37
rxn30464,=,0.0,6.11
rxn30465,=,-9.11,4.59
rxn30466,=,-3.11,3.97
rxn30470,=,0.0,4.65
rxn30471,=,0.0,4.65
rxn30473,>,-6.81,4.47
rxn30477,=,0.0,1.26
rxn30478,=,-60.35,56.64
rxn30479,=,-60.35,55.53
rxn30480,>,-20.53,6.56
rxn30481,>,-24.62,6.53
rxn30485,=,0.0,0.47
rxn30486,>,-0.19,1.79
rxn30487,=,0.0,0.49
rxn30488,=,2.3,6.4
rxn30495,=,0.0,2.15
rxn30496,=,-17.44,8.93
rxn30497,=,-21.53,8.91
rxn30498,=,-20.31,8.84
rxn30500,=,7.22,2.94
rxn30501,=,-7.75,6.58
rxn30502,=,-3.66,6.55
rxn30503,>,-36.55,19.52
rxn30504,>,-48.82,19.6
rxn30512,=,0.0,2.77
rxn30513,=,-0.0,1.09
rxn30522,=,0.0,2.87
rxn30523,>,-41.93,1.22
rxn30524,=,-37.8,18.38
rxn30527,=,0.0,2.12
rxn30528,=,0.0,1.39
rxn30529,=,6.15,6.55
rxn30530,=,4.93,6.45
rxn30531,=,5.94,6.55
rxn30532,=,1.85,6.58
rxn30533,=,22.2,6.84
rxn30534,=,18.11,6.86
rxn30541,>,-9.68,2.23
rxn30543,>,-9.68,2.26
rxn30544,>,-4.72,1.33
rxn30545,>,-55.56,9.03
rxn30547,=,5.38,0.87
rxn30548,=,5.22,6.11
rxn30549,=,8.69,6.17
rxn30550,=,8.69,6.17
rxn30552,>,-0.19,1.42
rxn30553,=,-0.0,1.04
rxn30554,=,8.69,6.17
rxn30557,>,-86.77,21.84
rxn30560,=,-4.99,6.67
rxn30561,>,-45.42,6.48
rxn30562,=,-17.02,6.13
rxn30563,>,-47.43,6.1
rxn30564,>,-88.67,2.3
rxn30566,>,-37.95,6.25
rxn30567,>,-37.95,6.23
rxn30568,>,-38.95,6.24
rxn30569,>,-31.89,1.58
rxn30570,=,2.08,1.74
rxn30571,>,-56.08,4.97
rxn30573,=,-1.72,8.61
rxn30574,=,9.53,11.63
rxn30576,=,-0.87,0.83
rxn30577,=,-1.75,1.54
rxn30578,=,-1.47,4.39
rxn30579,=,-6.53,4.99
rxn30580,>,-8.48,1.4
rxn30581,>,-52.91,4.97
rxn30582,=,7.22,1.98
rxn30583,=,7.22,2.14
rxn30584,=,-3.11,3.44
rxn30586,>,-45.06,4.16
rxn30587,>,-111.57,4.97
rxn30588,>,-66.0,6.73
rxn30589,>,-11.93,1.87
rxn30590,>,-4.13,4.55
rxn30591,=,7.22,2.33
rxn30592,=,-16.9,8.67
rxn30593,>,-52.64,1.49
rxn30594,=,-3.76,6.12
rxn30595,=,-3.76,6.12
rxn30596,=,-2.0,1.16
rxn30597,>,-74.7,4.05
rxn30598,>,-74.7,4.13
rxn30599,=,0.83,4.34
rxn30600,=,5.68,4.46
rxn30601,=,-3.9,1.8
rxn30602,>,-12.38,2.01
rxn30603,=,0.0,0.54
rxn30604,=,-2.32,1.78
rxn30606,=,10.95,2.25
rxn30607,=,-3.72,2.78
rxn30608,>,-47.43,6.13
rxn30609,=,-0.79,3.54
rxn30610,>,-74.7,4.12
rxn30611,=,7.22,4.35
rxn30612,=,0.0,8.27
rxn30614,>,-107.94,4.41
rxn30615,=,-3.9,1.79
rxn30616,>,-109.26,2.46
rxn30617,>,-12.38,1.99
rxn30618,>,-4.72,0.98
rxn30619,=,1.47,1.03
rxn30620,=,-0.05,1.02
rxn30621,=,-8.14,7.89
rxn30622,>,-73.02,1.23
rxn30623,=,-0.79,3.54
rxn30624,>,-66.0,7.44
rxn30625,<,48.0,0.71
rxn30626,<,18.09,1.64
rxn30627,=,-20.78,8.69
rxn30628,=,0.0,2.8
rxn30630,>,-73.02,1.34
rxn30631,>,-56.08,4.97
rxn30632,=,-3.11,2.99
rxn30633,>,-11.36,1.42
rxn30634,>,-1.83,1.42
rxn30635,=,-5.68,1.33
rxn30636,>,-71.36,2.62
rxn30637,>,-71.36,2.75
rxn30639,=,0.0,1.06
rxn30640,=,0.0,0.71
rxn30641,>,-8.92,5.0
rxn30646,=,6.81,4.36
rxn30648,=,0.0,1.67
rxn30649,=,-2.64,1.25
rxn30650,>,-71.36,2.64
rxn30651,>,-54.93,1.04
rxn30652,>,-22.53,7.56
rxn30653,<,92.04,1.42
rxn30654,=,7.22,3.75
rxn30655,>,-52.44,1.75
rxn30656,>,-54.24,1.77
rxn30657,>,-6.75,0.8
rxn30658,>,-6.75,0.81
rxn30659,=,-14.03,11.24
rxn30660,>,-101.48,2.55
rxn30661,>,-13.9,4.14
rxn30662,>,-198.02,5.32
rxn30663,>,-64.93,2.6
rxn30665,=,7.22,1.98
rxn30666,>,-131.05,98.72
rxn30667,>,-22.98,5.25
rxn30668,>,-47.43,6.14
rxn30669,>,-17.82,0.94
rxn30670,>,-53.1,4.44
rxn30671,<,196.32,10.66
rxn30672,>,-59.97,1.12
rxn30673,=,0.0,1.02
rxn30674,=,-0.61,0.93
rxn30676,=,-17.02,6.14
rxn30677,>,-13.9,5.17
rxn30678,>,-38.47,6.15
rxn30679,>,-38.47,6.13
rxn30680,>,-4.72,1.01
rxn30681,<,39.22,4.37
rxn30682,=,-13.68,6.54
rxn30683,>,-14.03,4.34
rxn30685,>,-47.43,6.11
rxn30686,=,-0.05,4.37
rxn30687,>,-52.91,2.34
rxn30688,>,-51.24,5.87
rxn30689,=,7.22,0.76
rxn30690,>,-64.05,3.82
rxn30691,>,-179.07,3.53
rxn30692,>,-75.1,3.7
rxn30693,>,-75.1,3.95
rxn30694,>,-64.93,3.72
rxn30696,>,-47.43,6.31
rxn30697,=,4.04,6.28
rxn30698,=,7.22,1.77
rxn30699,>,-64.93,6.43
rxn30700,<,39.2,3.56
rxn30701,>,-53.62,7.09
rxn30703,>,-97.79,6.18
rxn30704,=,12.11,14.36
rxn30705,=,12.11,14.34
rxn30706,=,0.0,0.68
rxn30707,<,32.7,2.04
rxn30708,>,-10.63,1.71
rxn30709,>,-45.58,7.24
rxn30710,=,-2.58,3.44
rxn30711,>,-141.37,4.47
rxn30713,=,0.83,4.0
rxn30714,<,30.3,6.16
rxn30715,<,30.3,6.14
rxn30716,=,3.13,6.15
rxn30717,=,9.87,1.78
rxn30718,=,-5.29,1.75
rxn30719,=,-3.11,3.56
rxn30720,=,-9.58,3.78
rxn30721,<,29.22,1.94
rxn30722,>,-23.02,1.11
rxn30724,>,-47.43,6.11
rxn30726,>,-66.0,5.1
rxn30727,<,89.63,3.31
rxn30728,>,-56.12,4.95
rxn30730,>,-47.77,4.48
rxn30731,>,-1.83,1.3
rxn30732,=,0.87,5.08
rxn30733,=,3.02,5.12
rxn30734,=,-0.73,4.44
rxn30735,>,-45.46,2.18
rxn30736,>,-73.02,1.36
rxn30737,=,7.22,6.2
rxn30738,>,-4.72,2.19
rxn30739,=,12.44,6.14
rxn30740,>,-50.83,2.84
rxn30741,>,-25.06,1.66
rxn30742,=,9.68,2.19
rxn30743,>,-25.97,8.54
rxn30745,<,44.15,0.99
rxn30746,<,14.03,4.33
rxn30747,>,-25.57,2.55
rxn30748,>,-23.5,2.65
rxn30749,<,107.6,1.58
rxn30751,<,67.62,2.05
rxn30752,>,-11.95,2.87
rxn30753,=,-8.14,7.87
rxn30754,<,113.42,2.2
rxn30755,<,68.7,1.78
rxn30757,>,-47.43,6.15
rxn30758,>,-113.12,4.99
rxn30759,=,4.98,5.01
rxn30760,>,-4.72,1.1
rxn30761,>,-29.3,6.24
rxn30762,=,4.98,5.36
rxn30763,=,2.16,5.08
rxn30764,>,-75.1,3.04
rxn30765,>,-15.59,4.7
rxn30766,=,7.22,2.69
rxn30767,>,-45.54,0.95
rxn30768,=,0.0,0.81
rxn30769,>,-45.42,6.37
rxn30770,>,-47.23,6.38
rxn30771,>,-50.69,12.34
rxn30772,>,-47.31,6.67
rxn30773,=,-3.63,2.73
rxn30774,>,-48.67,6.34
rxn30775,>,-48.67,6.44
rxn30777,>,-48.67,6.44
rxn30780,=,-12.79,4.51
rxn30781,>,-47.43,6.38
rxn30782,>,-47.43,6.37
rxn30783,<,9.58,0.8
rxn30784,<,11.13,0.83
rxn30785,>,-24.02,2.43
rxn30786,>,-29.78,7.25
rxn30787,>,-34.59,6.27
rxn30788,>,-111.57,5.41
rxn30789,>,-90.63,6.54
rxn30790,<,12.36,2.29
rxn30791,>,-37.57,6.27
rxn30792,=,-3.11,3.48
rxn30793,<,34.57,6.89
rxn30794,<,34.57,7.02
rxn30798,<,52.91,5.14
rxn30799,=,2.66,5.19
rxn30800,>,-52.91,5.07
rxn30801,>,-48.67,6.23
rxn30802,>,-39.48,5.13
rxn30803,>,-52.91,5.09
rxn30804,>,-47.43,6.38
rxn30805,=,-3.11,4.34
rxn30806,>,-56.08,5.08
rxn30807,>,-29.78,7.0
rxn30808,>,-48.67,6.52
rxn30809,>,-48.67,6.54
rxn30811,=,0.46,2.38
rxn30812,=,0.46,2.43
rxn30813,=,0.46,2.39
rxn30814,=,0.46,2.41
rxn30815,=,0.46,2.56
rxn30816,<,57.75,17.24
rxn30817,>,5.84,18.99
rxn30818,<,57.75,12.07
rxn30821,=,-25.1,15.64
rxn30822,=,-2.18,9.81
rxn30823,>,-47.23,11.54
rxn30824,>,-47.23,11.9
rxn30825,>,-47.23,11.54
rxn30826,>,-93.89,10.24
rxn30827,=,18.1,11.53
rxn30828,>,-41.5,7.52
rxn30829,>,-41.5,7.52
rxn30830,>,-41.5,7.52
rxn30831,>,-53.97,4.43
rxn30832,>,-53.97,4.45
rxn30833,>,-53.97,4.43
rxn30834,>,-53.97,4.44
rxn30835,>,-85.17,3.52
rxn30836,=,7.22,4.48
rxn30837,>,-20.16,3.5
rxn30838,=,-0.53,3.51
rxn30839,>,-36.23,3.97
rxn30840,=,0.83,4.45
rxn30841,=,0.83,4.45
rxn30842,=,7.22,4.48
rxn30843,>,-29.78,7.0
rxn30844,=,-8.45,8.42
rxn30845,>,-29.44,8.19
rxn30846,=,-8.45,8.42
rxn30847,=,-8.45,8.42
rxn30848,=,-8.45,8.64
rxn30849,>,-288.63,1.53
rxn30851,>,-48.67,6.96
rxn30858,<,30.96,7.51
rxn30859,=,7.22,2.87
rxn30860,=,7.22,2.94
rxn30861,>,-52.71,10.17
rxn30862,>,-49.03,10.11
rxn30863,<,11.19,2.22
rxn30865,>,-14.55,2.58
rxn30866,>,-45.75,4.3
rxn30867,>,-24.02,1.15
rxn30868,>,-47.43,6.12
rxn30869,>,-47.43,6.1
rxn30870,=,0.31,5.07
rxn30871,>,-52.91,4.97
rxn30872,>,-23.5,2.51
rxn30873,>,-12.06,1.45
rxn30874,>,-5.6,1.61
rxn30878,=,-0.46,1.31
rxn30879,>,-109.72,2.72
rxn30880,=,-15.09,7.43
rxn30881,=,-1.42,6.63
rxn30883,=,-2.18,9.81
rxn30884,=,-3.11,3.8
rxn30885,>,-47.23,11.84
rxn30886,>,-50.09,11.84
rxn30887,=,7.22,2.24
rxn30888,=,7.22,2.24
rxn30889,=,7.22,2.17
rxn30890,=,7.22,2.14
rxn30891,=,7.22,2.16
rxn30892,=,7.22,2.24
rxn30893,=,7.22,2.17
rxn30894,=,7.22,2.17
rxn30895,=,7.22,2.14
rxn30896,=,7.22,2.16
rxn30897,=,7.22,2.2
rxn30898,=,7.22,2.2
rxn30899,=,7.22,2.24
rxn30900,=,7.22,2.17
rxn30901,=,7.22,2.17
rxn30902,=,7.22,2.14
rxn30903,=,7.22,2.16
rxn30907,=,7.22,3.95
rxn30908,=,7.22,3.95
rxn30909,>,-153.36,3.89
rxn30913,>,-48.67,6.93
rxn30914,=,5.28,7.07
rxn30919,>,-45.58,7.12
rxn30921,>,-121.99,3.7
rxn30922,=,7.22,6.07
rxn30923,>,-47.23,11.92
rxn30924,>,-49.48,1.45
rxn30926,>,-41.96,10.27
rxn30928,>,-31.32,8.25
rxn30929,>,-43.76,10.24
rxn30930,>,-43.76,10.19
rxn30931,>,-47.23,11.52
rxn30932,>,-47.23,11.54
rxn30933,>,-47.23,11.54
rxn30934,>,-47.23,11.89
rxn30935,>,-57.75,12.08
rxn30936,>,-57.75,17.25
rxn30937,=,-10.96,16.24
rxn30938,=,-10.96,10.59
rxn30939,>,-47.43,6.54
rxn30940,=,-3.11,2.73
rxn30941,<,44.56,2.05
rxn30942,>,-88.67,1.36
rxn30943,>,-88.67,1.64
rxn30944,>,-88.67,3.11
rxn30945,>,-41.51,1.77
rxn30946,>,-88.67,1.63
rxn30947,>,-88.67,0.98
rxn30949,=,-0.87,5.49
rxn30952,<,33.64,4.21
rxn30953,<,14.23,2.24
rxn30954,<,44.56,2.34
rxn30959,=,18.1,11.53
rxn30964,>,-49.27,2.88
rxn30965,>,-50.83,2.75
rxn30968,=,4.95,3.68
rxn30969,>,-81.37,4.17
rxn30970,>,-38.26,3.87
rxn30971,=,-7.24,3.81
rxn30972,=,3.22,5.22
rxn30974,=,7.22,2.33
rxn30975,>,-53.97,3.91
rxn30976,>,-66.0,5.04
rxn30979,>,-11.95,2.32
rxn30981,=,0.83,4.13
rxn30982,=,0.83,4.0
rxn30983,=,7.22,0.84
rxn30985,=,-3.11,2.27
rxn30989,<,39.84,2.67
rxn30990,<,39.84,2.62
rxn30991,<,39.84,4.26
rxn30992,<,39.84,3.85
rxn30993,<,30.96,6.15
rxn30994,<,30.96,6.14
rxn30995,>,-57.93,7.41
rxn30998,>,-83.36,8.67
rxn31004,=,4.87,3.68
rxn31005,>,-12.68,7.05
rxn31006,=,-6.34,8.27
rxn31007,=,-6.34,9.32
rxn31008,=,-0.87,6.53
rxn31010,=,-1.7,5.51
rxn31011,=,-0.87,6.5
rxn31013,>,-54.19,3.53
rxn31014,>,-47.23,6.42
rxn31015,=,5.37,11.48
rxn31016,<,42.09,0.87
rxn31017,>,-45.42,11.5
rxn31018,>,-45.42,11.49
rxn31019,=,0.29,11.49
rxn31020,=,0.29,11.48
rxn31021,>,-118.58,11.5
rxn31022,>,-118.58,11.49
rxn31023,>,-45.42,11.48
rxn31024,>,-45.42,11.48
rxn31025,=,0.29,11.48
rxn31026,=,0.29,11.48
rxn31027,>,-118.58,11.5
rxn31028,>,-118.58,11.49
rxn31029,>,-51.56,7.59
rxn31030,>,-49.62,6.14
rxn31031,>,-45.42,14.86
rxn31032,=,0.29,14.85
rxn31033,>,-98.33,13.36
rxn31034,>,-45.42,11.5
rxn31035,>,-45.42,11.49
rxn31036,=,0.29,11.5
rxn31037,=,0.29,11.49
rxn31038,>,-118.58,11.51
rxn31039,>,-118.58,11.5
rxn31040,>,-45.42,11.5
rxn31041,>,-45.42,11.49
rxn31042,=,0.29,11.49
rxn31043,=,0.29,11.48
rxn31044,>,-118.58,11.5
rxn31045,>,-118.58,11.49
rxn31046,=,-8.72,11.52
rxn31047,=,-3.45,11.48
rxn31048,=,-3.45,11.48
rxn31050,>,-99.59,6.17
rxn31051,>,-99.59,6.16
rxn31052,>,-66.0,4.85
rxn31053,=,7.22,2.27
rxn31054,=,-0.46,1.92
rxn31055,<,667.89,2.05
rxn31056,>,-817.74,2.04
rxn31059,=,7.22,2.76
rxn31068,>,-56.08,5.09
rxn31069,>,-56.08,5.1
rxn31070,>,-56.08,5.12
rxn31071,>,-56.08,5.13
rxn31072,>,-56.08,5.16
rxn31073,>,-59.77,4.89
rxn31074,>,-51.71,2.32
rxn31075,>,-19.03,1.38
rxn31076,=,7.22,1.47
rxn31077,>,-49.3,3.71
rxn31079,=,7.34,4.97
rxn31080,>,-47.43,6.21
rxn31081,>,-47.43,6.11
rxn31082,>,-47.43,6.1
rxn31083,=,7.22,3.95
rxn31084,=,-1.7,4.78
rxn31086,=,0.0,0.4
rxn31087,=,1.06,6.59
rxn31088,=,5.41,0.89
rxn31089,<,193.72,5.32
rxn31090,<,182.34,5.34
rxn31091,=,-1.6,5.09
rxn31092,>,-48.67,6.29
rxn31093,>,-48.67,6.29
rxn31094,=,-3.11,4.34
rxn31095,=,7.22,4.31
rxn31096,>,-9.17,2.35
rxn31097,>,-13.9,4.36
rxn31098,=,-2.0,4.85
rxn31099,>,-32.68,12.97
rxn31100,=,-18.0,5.1
rxn31101,>,-81.5,1.22
rxn31102,>,-77.26,1.5
rxn31103,=,0.83,2.85
rxn31106,=,7.22,4.0
rxn31107,>,-14.08,4.51
rxn31155,=,0.0,0.42
rxn31156,=,0.0,0.71
rxn31157,=,0.0,0.48
rxn31158,=,0.0,4.3
rxn31159,=,0.0,4.3
rxn31160,=,0.0,4.29
rxn31161,=,0.0,0.0
rxn31162,=,0.0,2.18
rxn31163,=,0.0,0.71
rxn31164,=,0.0,0.42
rxn31165,=,0.0,0.41
rxn31166,=,0.0,2.14
rxn31167,=,0.0,0.44
rxn31168,=,0.0,0.45
rxn31169,=,0.0,0.41
rxn31170,=,0.0,0.71
rxn31171,=,0.0,0.71
rxn31172,=,0.0,4.27
rxn31173,=,0.0,0.27
rxn31174,=,0.0,0.54
rxn31175,=,0.0,0.71
rxn31176,=,0.0,4.3
rxn31177,=,0.0,4.3
rxn31178,=,0.0,0.0
rxn31179,=,0.0,0.47
rxn31180,=,0.0,0.71
rxn31181,=,0.0,0.71
rxn31182,=,0.0,1.75
rxn31183,=,0.0,0.71
rxn31184,=,0.0,0.44
rxn31185,=,0.0,0.71
rxn31186,=,0.0,3.92
rxn31187,=,0.0,0.71
rxn31188,=,0.0,0.34
rxn31189,=,0.0,0.44
rxn31190,=,0.0,0.27
rxn31191,=,0.0,0.54
rxn31192,=,0.0,0.44
rxn31193,=,0.0,4.3
rxn31194,=,0.0,4.29
rxn31195,=,0.0,0.71
rxn31196,=,0.0,0.71
rxn31197,=,0.0,0.47
rxn31198,=,0.0,0.71
rxn31199,=,0.0,0.4
rxn31200,=,0.0,0.68
rxn31201,=,0.0,0.49
rxn31202,=,0.0,0.0
rxn31203,=,0.0,4.88
rxn31205,>,-84.16,2.18
rxn31207,=,-3.11,4.34
rxn31208,=,-10.42,6.55
rxn31209,=,7.06,8.63
rxn31210,=,7.06,8.63
rxn31211,=,0.0,0.68
rxn31212,>,-9.59,4.37
rxn31213,=,6.22,6.11
rxn31214,>,-24.03,0.78
rxn31215,>,-3.09,6.14
rxn31216,=,-20.78,8.69
rxn31217,>,-6.87,3.87
rxn31218,=,7.22,1.98
rxn31221,>,-15.16,5.1
rxn31222,=,1.42,0.69
rxn31223,=,1.47,1.03
rxn31226,=,-0.05,1.02
rxn31232,=,-0.0,0.81
rxn31233,>,-356.08,2.72
rxn31234,>,-356.08,2.72
rxn31238,=,-0.01,5.36
rxn31240,=,0.0,2.14
rxn31242,=,-2.81,4.36
rxn31245,>,-15.16,5.2
rxn31248,<,16.12,2.5
rxn31250,>,-9.68,2.26
rxn31260,>,-15.16,5.15
rxn31309,>,-157.71,7.99
rxn31310,>,-29.5,1.98
rxn31313,=,7.22,2.27
rxn31319,=,-16.9,8.67
rxn31330,<,75.14,12.06
rxn31331,<,45.41,9.87
rxn31335,=,-4.31,1.37
rxn31337,>,-43.52,8.13
rxn31338,>,-39.84,8.05
rxn31339,>,-43.52,8.69
rxn31340,>,-39.84,8.59
rxn31341,>,-39.84,8.6
rxn31342,>,-39.84,8.59
rxn31343,>,-39.84,8.56
rxn31344,>,-39.84,8.56
rxn31352,>,-43.52,8.13
rxn31353,>,-39.84,8.05
rxn31354,<,13.87,5.18
rxn31355,<,585.49,4.86
rxn31356,=,0.0,2.18
rxn31358,=,0.0,4.29
rxn31359,=,0.0,0.71
rxn31360,>,-6.87,3.85
rxn31361,>,-6.87,3.85
rxn31362,=,-11.99,6.16
rxn31363,=,-11.99,6.15
rxn31364,=,3.43,3.84
rxn31365,=,3.43,3.84
rxn31366,=,1.75,1.54
rxn31381,>,-45.36,1.5
rxn31384,>,-101.07,2.18
rxn31388,>,-30.65,2.29
rxn31389,>,1.32,6.14
rxn31390,<,60.01,0.92
rxn31391,=,-6.9,4.33
rxn31392,=,3.13,6.14
rxn31394,>,-19.38,7.53
rxn31397,>,-70.63,1.32
rxn31399,>,-46.53,2.0
rxn31400,=,7.68,6.11
rxn31401,>,-3.09,1.36
rxn31404,>,-95.93,6.29
rxn31405,>,-31.87,1.22
rxn31406,=,8.8,1.91
rxn31407,=,0.0,2.23
rxn31408,=,8.2,6.31
rxn31410,>,-14.34,2.92
rxn31411,=,-3.11,3.76
rxn31412,=,-2.3,8.97
rxn31415,>,-114.0,1.76
rxn31416,=,-2.3,9.23
rxn31419,=,9.48,6.34
rxn31420,=,563.72,254.56
rxn31421,<,70.04,0.82
rxn31422,=,-3.11,3.76
rxn31423,=,-7.78,2.81
rxn31424,=,-23.02,6.54
rxn31425,<,1263.95,46.57
rxn31428,>,-24.02,1.87
rxn31430,>,-1249.72,38.94
rxn31435,=,-9.8,6.25
rxn31436,=,3.76,6.39
rxn31437,>,43.24,12.2
rxn31439,=,-2.3,9.03
rxn31441,=,-2.3,9.12
rxn31442,<,54.5,1.29
rxn31443,>,-2.63,7.05
rxn31444,=,-2.3,9.18
rxn31449,<,52.75,2.15
rxn31450,=,-2.3,9.0
rxn31451,=,-2.3,9.07
rxn31452,=,16.93,8.29
rxn31456,<,61.39,2.33
rxn31457,=,-22.88,12.57
rxn31470,=,1.24,5.08
rxn31472,<,50.98,2.73
rxn31473,>,-93.11,9.91
rxn31474,>,-85.07,3.97
rxn31477,>,-292.2,26.75
rxn31478,>,-292.2,26.75
rxn31508,<,4.69,11.38
rxn31509,=,-15.8,11.38
rxn31514,=,109.07,283.73
rxn31516,>,-64.57,1.92
rxn31517,=,12.56,6.38
rxn31518,>,-31.89,1.58
rxn31519,>,-449.7,3.84
rxn31522,>,-332.7,23.04
rxn31524,>,-44.54,4.92
rxn31525,<,1096.98,36.3
rxn31526,<,1096.98,36.3
rxn31531,>,-38.04,10.24
rxn31537,<,921.34,6.0
rxn31538,>,-104.75,4.28
rxn31539,>,-178.1,7.94
rxn31540,=,351.44,148.59
rxn31541,=,70.76,35.42
rxn31542,=,394.06,248.11
rxn31544,=,-7.46,6.28
rxn31546,<,752.51,53.2
rxn31547,>,-96.0,7.03
rxn31550,=,-1.7,7.5
rxn31551,=,0.0,0.7
rxn31552,=,0.0,5.03
rxn31553,=,0.0,0.71
rxn31554,=,0.0,4.33
rxn31555,=,0.0,0.41
rxn31556,=,0.0,1.87
rxn31557,=,0.0,0.76
rxn31558,=,0.0,0.51
rxn31559,=,0.0,0.66
rxn31560,=,0.0,0.3
rxn31561,=,0.0,0.81
rxn31562,=,0.0,1.84
rxn31563,=,0.0,7.59
rxn31564,=,0.0,4.99
rxn31565,=,0.0,0.71
rxn31566,=,0.0,5.53
rxn31567,=,0.0,5.06
rxn31568,=,0.0,1.06
rxn31569,=,0.0,5.05
rxn31570,=,0.0,7.23
rxn31571,=,0.0,5.43
rxn31572,=,0.0,5.29
rxn31573,=,0.0,5.5
rxn31574,=,0.0,5.52
rxn31575,=,0.0,5.4
rxn31576,=,0.0,5.3
rxn31577,=,0.0,5.23
rxn31578,=,0.0,5.16
rxn31579,=,0.0,5.09
rxn31580,=,0.0,5.11
rxn31581,=,0.0,5.39
rxn31582,=,0.0,5.22
rxn31583,=,0.0,5.15
rxn31584,<,108.78,12.23
rxn31585,=,20.43,13.07
rxn31590,>,-99.11,4.79
rxn31591,>,-150.31,4.54
rxn31602,=,0.0,5.03
rxn31603,=,0.0,5.33
rxn31604,=,0.0,5.16
rxn31605,=,0.0,5.09
rxn31606,=,0.0,5.23
rxn31646,<,452.88,3.14
rxn31649,>,-936.2,9.79
rxn31650,>,-936.2,9.8
rxn31651,>,-459.39,3.63
rxn31652,>,-470.35,4.45
rxn31653,>,-470.35,5.27
rxn31654,>,-470.35,5.29
rxn31656,<,452.23,3.29
rxn31657,>,-454.77,7.16
rxn31658,>,-936.2,9.7
rxn31661,<,360.49,7.0
rxn31662,=,0.0,1.24
rxn31664,<,456.22,3.4
rxn31665,>,-497.83,3.85
rxn31666,>,-477.87,7.34
rxn31673,>,-451.57,7.02
rxn31675,=,-0.46,3.9
rxn31677,>,-452.56,8.5
rxn31682,>,-450.26,6.96
rxn31683,>,-450.26,6.94
rxn31684,>,-452.56,13.32
rxn31690,<,370.41,8.55
rxn31691,<,456.22,6.65
rxn31692,>,-551.95,9.14
rxn31698,>,-472.92,7.12
rxn31700,>,-478.58,8.62
rxn31701,>,-468.1,7.14
rxn31702,<,360.49,6.99
rxn31703,>,-477.87,7.34
rxn31704,<,360.49,6.95
rxn31705,<,1275.85,13.47
rxn31706,>,-479.78,4.03
rxn31708,<,466.92,4.23
rxn31709,>,-446.02,11.95
rxn31710,>,-438.78,11.9
rxn31716,>,-479.44,4.01
rxn31717,<,360.49,6.99
rxn31718,<,360.06,7.54
rxn31719,<,360.06,7.54
rxn31720,>,-452.56,8.51
rxn31721,>,-477.87,7.28
rxn31722,<,452.07,3.13
rxn31723,>,-462.4,7.19
rxn31724,>,-39.84,8.6
rxn31725,>,-39.84,8.56
rxn31726,>,-462.85,11.01
rxn31729,>,-552.32,7.88
rxn31731,>,-451.1,7.35
rxn31732,<,387.61,3.77
rxn31734,<,434.51,7.37
rxn31745,=,0.07,6.54
rxn31746,=,5.03,5.98
rxn31747,=,2.1,4.19
rxn31748,=,0.07,6.54
rxn31749,=,-1.7,8.03
rxn31750,>,-16.12,6.31
rxn31751,=,0.0,5.23
rxn31753,=,0.0,5.23
rxn31755,=,-1.6,5.09
rxn31757,=,6.22,6.13
rxn31758,=,0.48,6.58
rxn31759,=,0.0,0.71
rxn31760,=,6.22,6.13
rxn31761,=,3.3,5.14
rxn31763,>,-41.51,3.88
rxn31764,=,0.0,2.01
rxn31765,>,-41.51,3.88
rxn31766,>,-20.3,7.42
