rxn_id,has_modelseed,op_modelseed,has_group_contribution,op_group_contribution,has_equilibrator,op_equilibrator,has_dgpredictor,op_dgpredictor
rxn34044,False,,False,,False,,False,
rxn34045,False,,False,,False,,False,
rxn34046,False,,False,,False,,False,
rxn34047,False,,False,,False,,False,
rxn34048,False,,False,,False,,False,
rxn34049,False,,False,,False,,False,
rxn34050,False,,False,,False,,False,
rxn34051,True,>,True,>,True,>,False,
rxn34052,False,,False,,False,,False,
rxn34053,True,>,True,>,True,>,False,
rxn34054,False,,False,,False,,False,
rxn34055,True,>,True,>,False,,False,
rxn34056,False,,False,,False,,False,
rxn34057,False,,False,,False,,False,
rxn34058,True,>,True,>,True,>,False,
rxn34059,True,=,True,>,True,=,False,
rxn34060,False,,False,,False,,False,
rxn34061,False,,False,,False,,False,
rxn34062,False,,False,,False,,False,
rxn34063,False,,False,,False,,False,
rxn34064,True,<,True,<,True,=,False,
rxn34065,False,,False,,False,,False,
rxn34066,False,,False,,False,,False,
rxn34067,False,,False,,False,,False,
rxn34068,False,,False,,False,,False,
rxn34069,False,,False,,False,,False,
rxn34070,False,,False,,False,,False,
rxn34071,False,,False,,False,,False,
rxn34072,False,,False,,False,,False,
rxn34073,False,,False,,False,,False,
rxn34074,False,,False,,False,,False,
rxn34075,False,,False,,False,,False,
rxn34076,True,=,True,=,False,,False,
rxn34077,True,=,True,=,False,,False,
rxn34078,False,,False,,False,,False,
rxn34079,True,=,True,=,False,,False,
rxn34080,True,=,True,=,False,,False,
rxn34081,True,=,True,=,False,,False,
rxn34082,True,=,True,=,False,,False,
rxn34083,True,=,True,=,False,,False,
rxn34084,True,=,True,=,False,,False,
rxn34085,True,=,True,=,False,,False,
rxn34086,True,=,True,=,False,,False,
rxn34087,True,=,True,=,False,,False,
rxn34088,True,=,True,=,False,,False,
rxn34089,True,=,True,=,False,,False,
rxn34090,True,=,True,=,False,,False,
rxn34091,True,=,True,=,False,,False,
rxn34094,False,,False,,False,,False,
rxn34095,True,=,True,=,False,,False,
rxn34096,True,=,True,=,False,,False,
rxn34097,True,=,True,=,False,,False,
rxn34098,True,=,True,=,False,,False,
rxn34099,False,,False,,False,,False,
rxn34102,False,,False,,False,,False,
rxn34103,False,,False,,False,,False,
rxn34104,True,>,True,>,True,>,False,
rxn34105,True,>,True,>,True,>,False,
rxn34106,True,>,True,>,True,>,False,
rxn34107,True,>,True,>,True,>,False,
rxn34108,True,>,True,>,True,>,False,
rxn34109,True,>,True,>,True,>,False,
rxn34110,False,,False,,False,,False,
rxn34111,False,,False,,False,,False,
rxn34112,True,>,True,>,True,>,False,
rxn34113,True,>,True,>,True,>,False,
rxn34114,True,>,True,>,True,>,False,
rxn34115,True,>,True,>,True,>,False,
rxn34116,True,>,True,>,True,>,False,
rxn34117,True,>,True,>,True,>,False,
rxn34118,True,=,True,=,False,,False,
rxn34119,True,>,True,>,True,>,False,
rxn34120,True,>,True,>,True,>,False,
rxn34121,True,>,True,>,True,>,False,
rxn34122,True,>,True,>,True,>,False,
rxn34123,True,>,True,>,True,>,False,
rxn34124,True,>,True,>,True,>,False,
rxn34125,True,>,True,>,True,>,False,
rxn34126,True,>,True,>,True,>,False,
rxn34127,True,>,True,>,True,>,False,
rxn34128,True,>,True,>,True,>,False,
rxn34129,True,>,True,>,True,>,False,
rxn34130,True,>,True,>,True,>,False,
rxn34131,True,>,True,>,True,>,False,
rxn34132,True,>,True,>,True,>,False,
rxn34133,True,>,True,>,True,>,False,
rxn34134,True,>,True,>,True,>,False,
rxn34135,True,>,True,>,True,>,False,
rxn34136,True,>,True,>,True,>,False,
rxn34137,True,>,True,>,True,>,False,
rxn34138,True,=,True,=,False,,False,
rxn34139,True,=,True,=,False,,False,
rxn34140,True,=,True,=,False,,False,
rxn34141,True,=,True,=,False,,False,
rxn34142,True,=,True,=,False,,False,
rxn34143,True,=,True,=,False,,False,
rxn34144,True,=,True,=,False,,False,
rxn34145,True,=,True,=,False,,False,
rxn34146,True,=,True,=,False,,False,
rxn34147,True,=,True,=,False,,False,
rxn34148,True,=,True,=,False,,False,
rxn34149,True,=,True,=,False,,False,
rxn34150,True,=,True,=,False,,False,
rxn34151,True,=,True,=,False,,False,
rxn34152,True,=,True,=,False,,False,
rxn34153,True,=,True,=,False,,False,
rxn34154,False,,False,,False,,False,
rxn34155,True,=,True,=,False,,False,
rxn34156,True,=,True,=,False,,False,
rxn34157,True,=,True,=,False,,False,
rxn34158,True,=,True,=,False,,False,
rxn34159,True,=,True,=,False,,False,
rxn34160,True,=,True,=,False,,False,
rxn34161,True,=,True,=,False,,False,
rxn34162,True,=,True,=,False,,False,
rxn34163,False,,False,,False,,False,
rxn34164,False,,False,,False,,False,
rxn34165,True,=,True,=,False,,False,
rxn34166,True,=,True,=,False,,False,
rxn34167,True,=,True,=,False,,False,
rxn34168,True,=,True,=,False,,False,
rxn34169,True,=,True,=,False,,False,
rxn34170,True,=,True,=,False,,False,
rxn34171,True,=,True,=,False,,False,
rxn34172,True,=,True,=,False,,False,
rxn34173,True,=,True,=,False,,False,
rxn34174,True,=,True,=,False,,False,
rxn34175,False,,False,,False,,False,
rxn34176,False,,False,,False,,False,
rxn34177,False,,False,,False,,False,
rxn34178,False,,False,,False,,False,
rxn34179,False,,False,,False,,False,
rxn34180,False,,False,,False,,False,
rxn34181,True,=,True,=,False,,False,
rxn34182,True,=,True,=,False,,False,
rxn34183,True,=,True,=,False,,False,
rxn34184,True,=,True,=,False,,False,
rxn34185,True,=,True,=,True,=,True,=
rxn34186,True,=,True,=,False,,False,
rxn34187,True,=,True,=,False,,False,
rxn34188,True,=,True,=,False,,False,
rxn34189,True,>,True,>,True,>,False,
rxn34190,True,=,True,=,True,=,True,=
rxn34191,True,>,True,>,True,>,True,>
rxn34192,False,,False,,False,,False,
rxn34193,False,,False,,False,,False,
rxn34194,True,=,True,=,True,=,True,=
rxn34195,False,,False,,False,,False,
rxn34196,True,>,True,>,True,>,True,>
rxn34197,True,=,True,=,False,,False,
rxn34198,True,=,True,=,False,,False,
rxn34199,True,=,True,=,False,,False,
rxn34200,False,,False,,False,,False,
rxn34201,False,,False,,False,,False,
rxn34202,True,=,True,=,False,,False,
rxn34203,True,=,True,=,False,,False,
rxn34204,True,>,True,>,True,>,True,=
rxn34206,False,,False,,False,,False,
rxn34210,True,=,True,=,False,,False,
rxn34211,True,=,True,=,False,,False,
rxn34212,True,>,True,=,True,>,True,=
rxn34213,True,>,True,>,True,>,True,>
rxn34214,True,=,True,=,False,,False,
rxn34215,True,=,True,=,False,,False,
rxn34216,True,=,True,=,False,,False,
rxn34217,True,=,True,=,False,,False,
rxn34218,True,=,True,=,True,=,True,=
rxn34220,True,=,True,=,True,=,True,=
rxn34221,True,<,True,<,True,<,False,
rxn34224,True,=,True,=,False,,False,
rxn34226,True,=,True,>,True,=,True,=
rxn34227,True,=,True,=,False,,False,
rxn34228,True,=,True,=,False,,False,
rxn34229,True,=,True,=,False,,False,
rxn34230,True,=,True,=,False,,False,
rxn34231,True,>,True,>,True,>,True,>
rxn34232,True,=,True,>,True,=,True,=
rxn34233,True,=,True,=,True,=,True,=
rxn34234,False,,False,,False,,False,
rxn34235,True,=,True,=,True,=,True,=
rxn34237,False,,False,,False,,False,
rxn34239,True,=,True,=,True,=,True,=
rxn34240,True,=,True,=,True,=,True,=
rxn34241,False,,False,,False,,False,
rxn34242,False,,False,,False,,False,
rxn34243,True,>,True,>,True,>,True,=
rxn34244,True,>,True,>,True,>,True,=
rxn34245,True,=,True,=,True,=,True,=
rxn34246,True,=,True,=,True,=,True,=
rxn34247,True,=,True,=,False,,False,
rxn34248,True,>,True,>,True,>,True,>
rxn34253,True,=,True,=,True,=,False,
rxn34254,True,=,True,=,True,=,False,
rxn34255,True,=,True,=,True,=,False,
rxn34256,True,=,True,=,False,,False,
rxn34257,True,=,True,>,True,=,True,=
rxn34258,True,=,True,=,True,=,True,<
rxn34259,True,=,True,=,True,=,True,=
rxn34260,True,>,True,=,True,>,True,>
rxn34261,True,=,True,=,False,,False,
rxn34262,True,=,True,=,True,=,True,=
rxn34263,False,,False,,False,,False,
rxn34264,False,,False,,False,,False,
rxn34265,False,,False,,False,,False,
rxn34266,True,=,True,=,False,,False,
rxn34267,True,=,True,=,True,=,True,=
rxn34268,False,,False,,False,,False,
rxn34269,False,,False,,False,,False,
rxn34270,False,,False,,False,,False,
rxn34271,True,<,True,=,True,<,True,<
rxn34272,True,=,True,=,False,,False,
rxn34273,True,=,True,=,True,=,True,=
rxn34274,False,,False,,False,,False,
rxn34275,False,,False,,False,,False,
rxn34276,False,,False,,False,,False,
rxn34277,False,,False,,False,,False,
rxn34278,False,,False,,False,,False,
rxn34279,False,,False,,False,,False,
rxn34280,False,,False,,False,,False,
rxn34281,False,,False,,False,,False,
rxn34282,False,,False,,False,,False,
rxn34283,False,,False,,False,,False,
rxn34284,False,,False,,False,,False,
rxn34285,False,,False,,False,,False,
rxn34286,False,,False,,False,,False,
rxn34287,False,,False,,False,,False,
rxn34288,False,,False,,False,,False,
rxn34289,False,,False,,False,,False,
rxn34290,False,,False,,False,,False,
rxn34291,False,,False,,False,,False,
rxn34292,False,,False,,False,,False,
rxn34293,False,,False,,False,,False,
rxn34294,False,,False,,False,,False,
rxn34295,True,=,True,=,False,,False,
rxn34296,True,=,True,=,False,,False,
rxn34297,True,=,True,=,True,=,False,
rxn34298,True,=,True,=,True,=,True,=
rxn34299,True,=,True,=,True,=,True,=
rxn34300,True,<,True,=,True,<,True,<
rxn34301,False,,False,,False,,False,
rxn34302,False,,False,,False,,False,
rxn34303,False,,False,,False,,False,
rxn34304,True,=,True,=,True,=,True,=
rxn34305,False,,False,,False,,False,
rxn34306,False,,False,,False,,False,
rxn34307,False,,False,,False,,False,
rxn34308,False,,False,,False,,False,
rxn34309,False,,False,,False,,False,
rxn34310,False,,False,,False,,False,
rxn34311,False,,False,,False,,False,
rxn34312,False,,False,,False,,False,
rxn34313,False,,False,,False,,False,
rxn34314,False,,False,,False,,False,
rxn34315,False,,False,,False,,False,
rxn34316,False,,False,,False,,False,
rxn34317,False,,False,,False,,False,
rxn34318,False,,False,,False,,False,
rxn34319,True,>,True,>,True,>,False,
rxn34320,False,,False,,False,,False,
rxn34321,False,,False,,False,,False,
rxn34322,False,,False,,False,,False,
rxn34323,False,,False,,False,,False,
rxn34324,False,,False,,False,,False,
rxn34325,False,,False,,False,,False,
rxn34326,False,,False,,False,,False,
rxn34327,False,,False,,False,,False,
rxn34328,True,<,True,<,True,<,False,
rxn34329,False,,False,,False,,False,
rxn34330,False,,False,,False,,False,
rxn34331,False,,False,,False,,False,
rxn34332,False,,False,,False,,False,
rxn34333,False,,False,,False,,False,
rxn34334,False,,False,,False,,False,
rxn34335,False,,False,,False,,False,
rxn34336,False,,False,,False,,False,
rxn34337,False,,False,,False,,False,
rxn34338,False,,False,,False,,False,
rxn34339,False,,False,,False,,False,
rxn34340,False,,False,,False,,False,
rxn34341,False,,False,,False,,False,
rxn34342,False,,False,,False,,False,
rxn34343,False,,False,,False,,False,
rxn34344,False,,False,,False,,False,
rxn34345,True,=,True,=,False,,False,
rxn34346,True,=,True,=,False,,False,
rxn34347,True,=,True,=,False,,False,
rxn34348,True,=,True,=,False,,False,
rxn34349,True,=,True,=,False,,False,
rxn34350,True,=,True,=,False,,False,
rxn34351,True,=,True,=,False,,False,
rxn34352,True,=,True,=,False,,False,
rxn34353,True,=,True,=,False,,False,
rxn34355,True,=,True,=,False,,False,
rxn34356,True,=,True,=,False,,False,
rxn34357,False,,False,,False,,False,
rxn34358,True,=,True,=,False,,False,
rxn34359,True,=,True,=,False,,False,
rxn34360,True,=,True,=,False,,False,
rxn34361,True,=,True,=,False,,False,
rxn34362,True,=,True,=,False,,False,
rxn34364,True,=,True,=,False,,False,
rxn34365,False,,False,,False,,False,
rxn34366,True,=,True,=,False,,False,
rxn34367,False,,False,,False,,False,
rxn34368,False,,False,,False,,False,
rxn34369,True,=,True,=,False,,False,
rxn34370,True,>,True,>,True,>,False,
rxn34371,True,=,True,=,False,,False,
rxn34373,True,=,True,=,False,,False,
rxn34374,True,=,True,=,False,,False,
rxn34375,True,=,True,=,False,,False,
rxn34376,True,=,True,=,False,,False,
rxn34377,False,,False,,False,,False,
rxn34378,True,=,True,=,False,,False,
rxn34379,True,=,True,=,False,,False,
rxn34380,True,=,True,=,False,,False,
rxn34381,False,,False,,False,,False,
rxn34382,True,=,True,=,False,,False,
rxn34383,True,=,True,=,False,,False,
rxn34384,True,=,True,=,False,,False,
rxn34385,True,=,True,=,False,,False,
rxn34386,True,=,True,=,False,,False,
rxn34387,True,=,True,=,False,,False,
rxn34388,False,,False,,False,,False,
rxn34389,True,=,True,=,False,,False,
rxn34390,True,=,True,=,False,,False,
rxn34391,False,,False,,False,,False,
rxn34392,False,,False,,False,,False,
rxn34393,False,,False,,False,,False,
rxn34394,True,=,True,=,False,,False,
rxn34395,True,=,True,=,False,,False,
rxn34396,False,,False,,False,,False,
rxn34397,False,,False,,False,,False,
rxn34398,True,=,True,=,False,,False,
rxn34399,True,=,True,=,False,,False,
rxn34400,True,=,True,=,False,,False,
rxn34402,True,=,True,=,False,,False,
rxn34403,True,=,True,=,False,,False,
rxn34404,False,,False,,False,,False,
rxn34405,True,=,True,=,False,,False,
rxn34407,False,,False,,False,,False,
rxn34408,False,,False,,False,,False,
rxn34409,False,,False,,False,,False,
rxn34410,True,=,True,=,False,,False,
rxn34411,True,=,True,=,False,,False,
rxn34412,True,>,True,>,False,,False,
rxn34413,True,=,True,=,False,,False,
rxn34414,True,=,True,=,False,,False,
rxn34415,True,=,True,=,False,,False,
rxn34416,True,=,True,=,False,,False,
rxn34417,True,=,True,=,False,,False,
rxn34418,True,=,True,=,False,,False,
rxn34419,False,,False,,False,,False,
rxn34420,True,=,True,=,False,,False,
rxn34421,True,=,True,=,False,,False,
rxn34422,True,=,True,=,False,,False,
rxn34423,True,>,True,>,True,>,False,
rxn34424,True,=,True,=,True,=,False,
rxn34425,True,=,True,=,False,,False,
rxn34426,True,=,True,=,False,,False,
rxn34427,False,,False,,False,,False,
rxn34428,False,,False,,False,,False,
rxn34429,False,,False,,False,,False,
rxn34430,False,,False,,False,,False,
rxn34431,False,,False,,False,,False,
rxn34432,False,,False,,False,,False,
rxn34433,False,,False,,False,,False,
rxn34434,False,,False,,False,,False,
rxn34435,False,,False,,False,,False,
rxn34436,False,,False,,False,,False,
rxn34437,False,,False,,False,,False,
rxn34438,False,,False,,False,,False,
rxn34439,False,,False,,False,,False,
rxn34440,False,,False,,False,,False,
rxn34441,False,,False,,False,,False,
rxn34442,False,,False,,False,,False,
rxn34443,False,,False,,False,,False,
rxn34444,False,,False,,False,,False,
rxn34445,False,,False,,False,,False,
rxn34446,False,,False,,False,,False,
rxn34447,False,,False,,False,,False,
rxn34448,False,,False,,False,,False,
rxn34449,True,=,True,=,False,,False,
rxn34450,False,,False,,False,,False,
rxn34451,True,=,True,=,False,,False,
rxn34453,True,=,True,=,False,,False,
rxn34454,True,=,True,=,False,,False,
rxn34455,True,=,True,=,False,,False,
rxn34456,True,=,True,=,False,,False,
rxn34457,True,=,True,=,False,,False,
rxn34458,True,>,True,>,True,>,False,
rxn34459,True,=,True,=,False,,False,
rxn34460,True,=,True,=,False,,False,
rxn34461,True,=,True,=,False,,False,
rxn34462,True,=,True,=,False,,False,
rxn34463,True,=,True,=,False,,False,
rxn34464,False,,False,,False,,False,
rxn34465,True,=,True,=,False,,False,
rxn34466,True,=,True,=,False,,False,
rxn34467,True,=,True,=,False,,False,
rxn34468,True,=,True,=,False,,False,
rxn34469,True,=,True,=,False,,False,
rxn34470,True,=,True,=,False,,False,
rxn34471,True,=,True,=,False,,False,
rxn34474,True,=,True,=,False,,False,
rxn34475,True,=,True,=,False,,False,
rxn34476,True,=,True,=,False,,False,
rxn34477,True,=,True,=,False,,False,
rxn34478,True,=,True,=,False,,False,
rxn34479,True,=,True,=,False,,False,
rxn34480,True,=,True,=,False,,False,
rxn34481,True,=,True,=,False,,False,
rxn34482,True,=,True,=,False,,False,
rxn34483,True,=,True,=,False,,False,
rxn34484,True,=,True,=,False,,False,
rxn34485,False,,False,,False,,False,
rxn34486,True,=,True,=,False,,False,
rxn34487,True,=,True,=,False,,False,
rxn34488,True,=,True,=,False,,False,
rxn34489,True,=,True,=,False,,False,
rxn34490,True,=,True,=,False,,False,
rxn34491,False,,False,,False,,False,
rxn34493,False,,False,,False,,False,
rxn34494,True,=,True,=,False,,False,
rxn34495,True,=,True,=,False,,False,
rxn34496,True,=,True,=,False,,False,
rxn34497,True,=,True,=,False,,False,
rxn34498,True,=,True,=,False,,False,
rxn34499,True,=,True,=,False,,False,
rxn34500,True,=,True,=,False,,False,
rxn34501,False,,False,,False,,False,
rxn34502,False,,False,,False,,False,
rxn34503,True,=,True,=,False,,False,
rxn34504,True,=,True,=,False,,False,
rxn34505,True,=,True,=,False,,False,
rxn34506,True,=,True,=,False,,False,
rxn34507,True,=,True,=,False,,False,
rxn34508,True,=,True,=,False,,False,
rxn34509,True,=,True,=,False,,False,
rxn34510,True,=,True,=,False,,False,
rxn34511,True,=,True,=,False,,False,
rxn34512,True,=,True,=,False,,False,
rxn34513,False,,False,,False,,False,
rxn34514,False,,False,,False,,False,
rxn34515,False,,False,,False,,False,
rxn34516,True,=,True,=,False,,False,
rxn34517,True,=,True,=,False,,False,
rxn34518,True,=,True,=,False,,False,
rxn34519,True,=,True,=,False,,False,
rxn34520,True,=,True,=,False,,False,
rxn34521,False,,False,,False,,False,
rxn34522,False,,False,,False,,False,
rxn34523,True,=,True,=,False,,False,
rxn34524,True,=,True,=,False,,False,
rxn34525,True,=,True,=,False,,False,
rxn34526,False,,False,,False,,False,
rxn34527,True,=,True,=,False,,False,
rxn34528,True,=,True,=,False,,False,
rxn34529,False,,False,,False,,False,
rxn34530,False,,False,,False,,False,
rxn34531,False,,False,,False,,False,
rxn34532,True,=,True,=,False,,False,
rxn34533,True,=,True,=,False,,False,
rxn34534,True,=,True,=,False,,False,
rxn34535,False,,False,,False,,False,
rxn34536,True,>,True,>,False,,False,
rxn34537,True,=,True,=,False,,False,
rxn34538,True,=,True,=,False,,False,
rxn34539,False,,False,,False,,False,
rxn34540,True,=,True,=,False,,False,
rxn34541,True,=,True,=,False,,False,
rxn34542,True,=,True,=,False,,False,
rxn34543,True,=,True,=,False,,False,
rxn34544,True,=,True,=,False,,False,
rxn34545,True,=,True,=,False,,False,
rxn34546,True,>,True,>,True,>,False,
rxn34547,True,=,True,=,False,,False,
rxn34556,False,,False,,False,,False,
rxn34557,True,>,True,>,True,>,True,>
rxn34558,True,>,True,>,True,>,True,>
rxn34560,True,>,True,>,True,>,True,>
rxn34563,True,>,True,=,True,>,False,
rxn34566,True,>,True,=,True,>,True,=
rxn34567,True,>,True,=,True,>,True,=
rxn34570,True,=,True,=,True,=,False,
rxn34571,True,>,True,=,True,>,False,
rxn34572,True,>,True,=,True,>,False,
rxn34576,True,=,True,=,True,=,True,=
rxn34578,False,,False,,False,,False,
rxn34579,True,>,True,>,True,>,True,>
rxn34581,True,>,True,>,True,>,True,>
rxn34582,True,>,True,>,True,>,True,>
rxn34585,True,>,True,>,True,>,False,
rxn34586,True,<,True,<,True,<,False,
rxn34588,False,,False,,False,,True,<
rxn34596,False,,False,,False,,False,
rxn34597,True,=,True,=,True,=,False,
rxn34599,True,=,True,=,True,=,False,
rxn34602,False,,False,,False,,False,
rxn34613,True,>,True,>,True,=,False,
rxn34616,False,,False,,False,,False,
rxn34618,True,=,True,=,True,=,False,
rxn34620,False,,False,,False,,False,
rxn34621,False,,False,,False,,False,
rxn34623,False,,False,,False,,False,
rxn34624,False,,False,,False,,False,
rxn34626,True,=,True,=,True,=,True,=
rxn34627,True,<,True,=,True,<,True,<
rxn34630,True,=,True,=,True,=,True,=
rxn34632,True,=,True,=,True,=,True,=
rxn34633,True,=,True,=,True,=,True,=
rxn34636,True,>,True,>,True,>,False,
rxn34637,False,,False,,False,,False,
rxn34638,True,>,True,>,True,>,False,
rxn34640,True,>,True,>,False,,False,
rxn34641,True,>,True,>,False,,False,
rxn34647,False,,False,,False,,False,
rxn34648,False,,False,,False,,True,>
rxn34649,False,,False,,False,,False,
rxn34650,False,,False,,False,,False,
rxn34651,False,,False,,False,,False,
rxn34655,False,,False,,False,,False,
rxn34657,False,,False,,False,,False,
rxn34658,False,,False,,False,,False,
rxn34662,False,,False,,False,,True,>
rxn34663,False,,False,,False,,True,>
rxn34664,True,=,True,=,True,=,True,=
rxn34665,True,>,True,>,True,>,True,>
rxn34670,True,=,False,,True,=,True,>
rxn34671,True,=,True,=,True,=,True,=
rxn34672,False,,False,,True,=,True,>
rxn34674,True,<,True,<,True,<,True,<
rxn34676,True,>,True,>,False,,False,
rxn34677,False,,False,,False,,False,
rxn34679,True,>,True,>,False,,True,>
rxn34680,True,>,True,>,False,,False,
rxn34682,True,=,True,=,True,=,True,=
rxn34683,True,>,True,>,True,=,False,
rxn34685,True,=,True,=,True,=,True,=
rxn34692,True,>,False,,True,>,True,>
rxn34693,False,,False,,False,,False,
rxn34694,False,,False,,False,,False,
rxn34696,False,,False,,False,,False,
rxn34697,False,,False,,False,,False,
rxn34699,False,,False,,False,,False,
rxn34700,False,,False,,False,,False,
rxn34702,False,,False,,False,,False,
rxn34703,False,,False,,False,,False,
rxn34704,False,,False,,False,,False,
rxn34705,False,,False,,False,,False,
rxn34706,False,,False,,False,,False,
rxn34707,False,,False,,False,,False,
rxn34708,False,,False,,False,,False,
rxn34709,False,,False,,False,,False,
rxn34710,False,,False,,False,,False,
rxn34711,False,,False,,False,,False,
rxn34712,False,,False,,False,,False,
rxn34713,False,,False,,False,,False,
rxn34714,False,,False,,False,,False,
rxn34715,False,,False,,False,,False,
rxn34716,False,,False,,False,,False,
rxn34717,False,,False,,False,,False,
rxn34718,False,,False,,False,,False,
rxn34719,False,,False,,False,,False,
rxn34720,False,,False,,False,,False,
rxn34721,False,,False,,False,,False,
rxn34722,False,,False,,False,,False,
rxn34723,False,,False,,False,,False,
rxn34724,False,,False,,False,,False,
rxn34725,False,,False,,False,,False,
rxn34726,False,,False,,False,,False,
rxn34727,False,,False,,False,,False,
rxn34728,True,=,True,=,True,=,True,=
rxn34729,True,=,True,=,True,=,True,=
rxn34730,True,=,True,=,True,=,True,=
rxn34731,True,=,True,=,True,=,True,=
rxn34732,True,=,True,=,True,=,True,=
rxn34733,True,=,True,=,True,=,True,=
rxn34734,True,=,True,=,True,=,True,=
rxn34735,True,=,True,=,True,=,True,=
rxn34736,True,=,True,=,True,=,True,=
rxn34737,True,=,True,=,True,=,True,=
rxn34738,True,=,True,=,True,=,True,=
rxn34739,True,=,True,=,True,=,True,=
rxn34740,False,,False,,False,,False,
rxn34741,False,,False,,False,,False,
rxn34742,False,,False,,False,,False,
rxn34743,False,,False,,False,,False,
rxn34744,False,,False,,False,,False,
rxn34745,False,,False,,False,,False,
rxn34746,False,,False,,False,,False,
rxn34747,False,,False,,False,,False,
rxn34748,False,,False,,False,,False,
rxn34749,False,,False,,False,,False,
rxn34750,False,,False,,False,,False,
rxn34751,False,,False,,False,,False,
rxn34752,False,,False,,False,,False,
rxn34753,False,,False,,False,,False,
rxn34754,False,,False,,False,,False,
rxn34755,True,>,True,>,True,>,False,
rxn34756,False,,False,,False,,False,
rxn34758,True,>,True,>,True,>,True,>
rxn34759,True,=,True,>,True,=,False,
rxn34760,True,=,True,=,True,=,False,
rxn34763,True,>,True,=,True,>,False,
rxn34765,True,=,True,=,True,=,False,
rxn34768,True,=,True,=,True,=,True,=
rxn34769,True,>,True,=,True,>,True,=
rxn34770,True,=,True,>,True,=,True,=
rxn34771,True,>,True,>,True,>,True,>
rxn34772,True,=,True,=,True,=,True,=
rxn34773,True,=,True,=,True,=,True,=
rxn34775,True,>,True,=,True,>,False,
rxn34776,True,>,True,=,True,>,False,
rxn34777,True,=,True,=,True,=,True,=
rxn34778,True,=,True,=,False,,True,=
rxn34779,True,=,True,=,True,=,True,=
rxn34780,True,=,True,=,True,=,False,
rxn34781,True,=,True,=,True,=,True,=
rxn34782,True,=,True,=,False,,False,
rxn34784,True,>,True,=,True,>,False,
rxn34785,True,=,True,=,True,=,True,=
rxn34786,True,>,True,>,True,>,True,>
rxn34787,True,>,True,>,True,>,True,>
rxn34788,True,=,True,>,True,=,True,=
rxn34789,True,=,True,>,True,=,True,=
rxn34790,True,=,True,=,True,=,True,=
rxn34791,True,>,True,>,True,>,True,>
rxn34792,True,>,True,>,True,>,True,>
rxn34793,True,=,True,=,True,=,True,=
rxn34794,True,=,True,=,True,=,True,=
rxn34797,True,=,True,=,True,=,True,=
rxn34798,False,,False,,False,,False,
rxn34799,False,,False,,False,,False,
rxn34800,False,,False,,False,,False,
rxn34801,False,,False,,False,,False,
rxn34802,False,,False,,False,,False,
rxn34803,False,,False,,False,,False,
rxn34804,False,,False,,False,,False,
rxn34805,False,,False,,False,,False,
rxn34806,False,,False,,False,,False,
rxn34807,False,,False,,False,,False,
rxn34808,False,,False,,False,,False,
rxn34809,False,,False,,False,,False,
rxn34810,False,,False,,False,,False,
rxn34811,False,,False,,False,,False,
rxn34812,False,,False,,False,,False,
rxn34813,False,,False,,False,,False,
rxn34814,False,,False,,False,,False,
rxn34815,False,,False,,False,,False,
rxn34816,False,,False,,False,,False,
rxn34817,False,,False,,False,,False,
rxn34818,False,,False,,False,,False,
rxn34819,False,,False,,False,,False,
rxn34820,False,,False,,False,,False,
rxn34821,False,,False,,False,,False,
rxn34822,False,,False,,False,,False,
rxn34823,False,,False,,False,,False,
rxn34824,False,,False,,False,,False,
rxn34825,False,,False,,False,,False,
rxn34826,False,,False,,False,,False,
rxn34827,False,,False,,False,,False,
rxn34828,False,,False,,False,,False,
rxn34829,False,,False,,False,,False,
rxn34830,False,,False,,False,,False,
rxn34831,False,,False,,False,,False,
rxn34832,False,,False,,False,,False,
rxn34833,False,,False,,False,,False,
rxn34834,False,,False,,False,,False,
rxn34835,False,,False,,False,,False,
rxn34836,False,,False,,False,,False,
rxn34837,False,,False,,False,,False,
rxn34838,False,,False,,False,,False,
rxn34839,False,,False,,False,,False,
rxn34840,False,,False,,False,,False,
rxn34841,False,,False,,False,,False,
rxn34842,False,,False,,False,,False,
rxn34843,False,,False,,False,,False,
rxn34844,False,,False,,False,,False,
rxn34845,False,,False,,False,,False,
rxn34846,False,,False,,False,,False,
rxn34847,False,,False,,False,,False,
rxn34848,False,,False,,False,,False,
rxn34849,False,,False,,False,,False,
rxn34850,False,,False,,False,,False,
rxn34851,False,,False,,False,,False,
rxn34852,False,,False,,False,,False,
rxn34853,False,,False,,False,,False,
rxn34854,False,,False,,False,,False,
rxn34855,False,,False,,False,,False,
rxn34856,False,,False,,False,,False,
rxn34857,False,,False,,False,,False,
rxn34858,False,,False,,False,,False,
rxn34859,False,,False,,False,,False,
rxn34860,False,,False,,False,,False,
rxn34861,False,,False,,False,,False,
rxn34862,False,,False,,False,,False,
rxn34863,False,,False,,False,,False,
rxn34864,False,,False,,False,,False,
rxn34865,False,,False,,False,,False,
rxn34866,False,,False,,False,,False,
rxn34867,False,,False,,False,,False,
rxn34868,False,,False,,False,,False,
rxn34869,False,,False,,False,,False,
rxn34870,False,,False,,False,,False,
rxn34871,False,,False,,False,,False,
rxn34872,False,,False,,False,,False,
rxn34873,False,,False,,False,,False,
rxn34874,False,,False,,False,,False,
rxn34875,False,,False,,False,,False,
rxn34876,False,,False,,False,,False,
rxn34877,False,,False,,False,,False,
rxn34878,False,,False,,False,,False,
rxn34879,False,,False,,False,,False,
rxn34880,False,,False,,False,,False,
rxn34881,False,,False,,False,,False,
rxn34882,False,,False,,False,,False,
