cpd_id,has_modelseed,has_group_contribution,has_equilibrator,has_dgpredictor
cpd25580,True,True,True,False
cpd25581,True,True,True,False
cpd25582,True,True,True,False
cpd25583,True,True,True,False
cpd25584,False,False,False,False
cpd25585,True,True,True,False
cpd25586,True,True,True,False
cpd25587,True,True,False,False
cpd25588,True,True,True,False
cpd25589,True,True,True,False
cpd25590,True,True,False,False
cpd25591,True,True,True,False
cpd25592,True,True,True,False
cpd25593,True,True,True,False
cpd25594,False,False,False,False
cpd25595,True,True,True,False
cpd25596,True,True,True,False
cpd25597,True,True,True,False
cpd25598,True,True,True,False
cpd25599,True,True,True,False
cpd25600,True,True,False,False
cpd25601,True,True,False,False
cpd25602,True,True,True,False
cpd25603,True,True,True,False
cpd25604,True,True,True,False
cpd25605,True,True,False,False
cpd25606,True,True,True,False
cpd25607,True,True,False,False
cpd25608,True,True,True,False
cpd25609,True,True,False,False
cpd25610,True,True,True,False
cpd25611,False,False,False,False
cpd25612,False,False,False,False
cpd25613,False,False,False,False
cpd25614,False,False,True,False
cpd25615,True,True,False,False
cpd25616,True,True,False,False
cpd25617,True,True,False,False
cpd25618,True,True,False,False
cpd25619,True,True,True,False
cpd25620,False,False,False,False
cpd25621,True,True,True,False
cpd25622,False,False,False,False
cpd25623,False,False,False,False
cpd25624,False,False,False,False
cpd25625,True,True,True,False
cpd25626,True,True,True,False
cpd25627,True,True,True,False
cpd25628,True,True,True,False
cpd25629,True,True,True,False
cpd25630,True,True,True,False
cpd25631,True,True,False,False
cpd25632,False,False,False,False
cpd25633,True,True,False,False
cpd25634,True,True,True,False
cpd25635,True,True,True,False
cpd25636,True,True,True,False
cpd25637,True,True,True,False
cpd25638,False,False,False,False
cpd25639,False,False,False,False
cpd25640,True,True,True,False
cpd25641,True,True,True,False
cpd25642,True,True,True,False
cpd25643,True,True,True,False
cpd25644,True,True,True,False
cpd25645,True,True,True,False
cpd25646,True,True,True,False
cpd25647,True,True,True,False
cpd25648,True,True,False,False
cpd25649,True,True,False,False
cpd25650,True,True,True,False
cpd25651,False,False,False,False
cpd25652,True,True,False,False
cpd25653,True,True,True,False
cpd25654,True,True,True,False
cpd25655,True,True,True,False
cpd25656,True,True,True,False
cpd25657,True,True,True,False
cpd25658,True,True,True,False
cpd25659,True,True,True,False
cpd25660,True,True,True,False
cpd25661,True,True,True,False
cpd25662,True,True,True,False
cpd25663,True,True,True,False
cpd25664,False,False,False,False
cpd25665,True,True,True,False
cpd25666,True,True,True,False
cpd25667,True,True,True,False
cpd25668,True,True,True,False
cpd25669,True,True,True,False
cpd25670,True,True,True,False
cpd25671,True,True,True,False
cpd25672,True,True,True,False
cpd25673,True,True,True,False
cpd25674,True,True,True,False
cpd25675,True,True,True,False
cpd25676,True,True,True,False
cpd25677,True,True,True,False
cpd25678,True,True,True,False
cpd25679,True,True,False,False
cpd25680,True,True,True,False
cpd25681,True,True,True,False
cpd25682,True,True,True,False
cpd25683,True,True,True,False
cpd25684,True,True,True,False
cpd25685,False,False,False,False
cpd25686,True,True,True,False
cpd25687,True,False,False,False
cpd25688,False,False,True,False
cpd25689,True,True,True,False
cpd25690,True,True,False,False
cpd25691,True,True,True,False
cpd25692,True,True,False,False
cpd25693,True,True,False,False
cpd25694,True,True,False,False
cpd25695,True,True,True,False
cpd25696,True,True,False,False
cpd25697,True,True,True,False
cpd25698,True,True,False,False
cpd25699,True,True,True,False
cpd25700,True,True,True,False
cpd25701,True,True,False,False
cpd25702,True,True,False,False
cpd25703,True,True,False,False
cpd25704,True,True,False,False
cpd25705,True,True,True,False
cpd25706,True,True,False,False
cpd25707,True,True,False,False
cpd25708,True,True,False,False
cpd25709,True,True,False,False
cpd25710,True,True,False,False
cpd25711,True,True,True,False
cpd25712,True,True,True,False
cpd25713,True,True,True,False
cpd25714,True,True,True,False
cpd25715,True,True,True,False
cpd25716,True,True,False,False
cpd25717,False,False,True,False
cpd25718,True,True,False,False
cpd25719,False,False,True,False
cpd25720,True,True,True,False
cpd25721,True,True,True,False
cpd25722,True,True,True,False
cpd25723,True,True,True,False
cpd25724,True,True,True,False
cpd25725,True,True,True,False
cpd25726,True,True,True,False
cpd25727,True,True,True,False
cpd25728,True,True,False,False
cpd25729,True,True,True,False
cpd25730,True,True,False,False
cpd25731,True,True,True,False
cpd25732,True,True,False,False
cpd25733,False,False,False,False
cpd25734,True,True,False,False
cpd25735,True,True,False,False
cpd25736,True,True,True,False
cpd25737,True,True,False,False
cpd25738,True,True,False,False
cpd25739,True,True,False,False
cpd25740,True,True,False,False
cpd25741,True,True,False,False
cpd25742,True,True,False,False
cpd25743,True,True,True,False
cpd25744,True,True,False,False
cpd25745,True,True,False,False
cpd25746,True,True,False,False
cpd25747,True,True,False,False
cpd25748,True,True,False,False
cpd25749,True,True,True,False
cpd25750,True,True,True,False
cpd25751,True,True,True,False
cpd25752,True,True,True,False
cpd25753,True,True,True,False
cpd25754,True,True,False,False
cpd25755,True,True,True,False
cpd25756,True,True,True,False
cpd25757,True,True,True,False
cpd25758,True,True,True,False
cpd25759,True,True,True,False
cpd25760,True,True,True,False
cpd25761,True,True,True,False
cpd25762,True,True,True,False
cpd25763,True,True,False,False
cpd25764,True,True,True,False
cpd25765,True,True,True,False
cpd25766,True,True,True,False
cpd25767,True,True,False,False
cpd25768,True,True,True,False
cpd25769,True,True,True,False
cpd25770,True,True,True,False
cpd25771,True,True,True,False
cpd25772,True,True,False,False
cpd25773,True,True,True,False
cpd25774,True,True,False,False
cpd25775,True,True,True,False
cpd25776,True,True,True,False
cpd25777,True,True,True,False
cpd25778,True,True,True,False
cpd25779,True,True,True,False
cpd25780,True,True,True,False
cpd25781,True,True,True,False
cpd25782,True,True,True,False
cpd25783,True,True,True,False
cpd25784,True,True,True,False
cpd25785,True,True,False,False
cpd25786,True,True,False,False
cpd25787,True,True,True,False
cpd25788,True,True,True,False
cpd25789,True,True,True,False
cpd25790,False,False,False,False
cpd25791,True,True,True,False
cpd25792,True,True,True,False
cpd25793,True,True,True,False
cpd25794,True,True,True,False
cpd25795,True,True,True,False
cpd25796,True,True,True,False
cpd25797,True,True,True,False
cpd25798,True,True,True,False
cpd25799,True,True,True,False
cpd25800,True,True,True,False
cpd25801,True,True,True,False
cpd25802,True,True,True,False
cpd25803,True,True,True,False
cpd25804,True,True,True,False
cpd25805,True,True,True,False
cpd25806,False,False,False,False
cpd25807,True,True,True,False
cpd25808,True,True,True,False
cpd25809,True,True,True,False
cpd25810,True,True,True,False
cpd25811,True,True,True,False
cpd25812,True,True,True,False
cpd25813,True,True,True,False
cpd25814,True,True,True,False
cpd25815,True,True,True,False
cpd25816,True,True,True,False
cpd25817,True,True,True,False
cpd25818,True,True,True,False
cpd25819,True,True,True,False
cpd25820,True,True,True,False
cpd25821,True,True,True,False
cpd25822,True,True,True,False
cpd25823,True,True,True,False
cpd25824,True,True,True,False
cpd25825,True,True,True,False
cpd25826,True,True,True,False
cpd25827,True,True,True,False
cpd25828,True,True,True,False
cpd25829,True,True,True,False
cpd25830,True,True,False,False
cpd25831,True,True,False,False
cpd25832,True,True,False,False
cpd25833,True,True,False,False
cpd25834,False,False,False,False
cpd25835,True,True,True,False
cpd25836,True,True,False,False
cpd25837,True,True,True,False
cpd25838,True,True,True,False
cpd25839,False,False,False,False
cpd25840,True,True,True,False
cpd25841,True,True,True,False
cpd25842,True,True,True,False
cpd25843,True,True,True,False
cpd25844,True,True,True,False
cpd25845,True,True,True,False
cpd25846,True,True,True,False
cpd25847,True,True,True,False
cpd25848,True,True,True,False
cpd25849,True,True,True,False
cpd25850,True,True,True,False
cpd25851,True,True,True,False
cpd25852,True,True,True,False
cpd25853,True,True,True,False
cpd25854,True,True,True,False
cpd25855,True,True,True,False
cpd25856,True,True,True,False
cpd25857,True,True,True,False
cpd25858,True,True,True,False
cpd25859,True,True,True,False
cpd25860,True,True,True,False
cpd25861,False,False,False,False
cpd25862,True,True,True,False
cpd25863,True,True,False,False
cpd25864,True,True,True,False
cpd25865,True,True,True,False
cpd25866,True,True,True,False
cpd25867,True,True,True,False
cpd25868,True,True,True,False
cpd25869,False,False,False,False
cpd25870,True,True,True,False
cpd25871,True,True,True,False
cpd25872,True,True,True,False
cpd25873,True,True,True,False
cpd25874,True,True,True,False
cpd25875,True,True,True,False
cpd25876,True,True,True,False
cpd25877,True,True,True,False
cpd25878,True,True,True,False
cpd25879,True,True,True,False
cpd25880,True,True,True,False
cpd25881,True,True,True,False
cpd25882,True,True,True,False
cpd25883,True,True,True,False
cpd25884,True,True,True,False
cpd25885,True,True,True,False
cpd25886,True,True,True,False
cpd25887,True,True,True,False
cpd25888,True,True,True,False
cpd25889,True,True,True,False
cpd25890,True,True,True,False
cpd25891,True,True,True,False
cpd25892,False,False,False,False
cpd25893,True,True,True,False
cpd25894,True,True,True,False
cpd25895,True,True,True,False
cpd25896,True,True,True,False
cpd25897,True,True,True,False
cpd25898,True,True,True,False
cpd25899,True,True,True,False
cpd25900,True,True,True,False
cpd25901,True,True,True,False
cpd25902,True,True,True,False
cpd25903,False,False,False,False
cpd25904,False,False,False,False
cpd25905,False,False,False,False
cpd25906,False,False,False,False
cpd25907,True,True,True,False
cpd25908,True,True,True,False
cpd25909,True,True,True,False
cpd25910,False,False,False,False
cpd25911,True,True,True,False
cpd25912,True,True,True,False
cpd25913,True,True,True,False
cpd25914,True,True,True,False
cpd25915,True,True,True,False
cpd25916,True,True,True,False
cpd25917,True,True,True,False
cpd25918,True,True,True,False
cpd25919,True,True,True,False
cpd25920,True,True,True,False
cpd25921,True,True,True,False
cpd25922,False,False,False,False
cpd25923,True,True,True,False
cpd25924,True,True,True,False
cpd25925,True,True,True,False
cpd25926,True,True,False,False
cpd25927,True,True,False,False
cpd25928,True,True,False,False
cpd25929,True,True,False,False
cpd25930,True,True,False,False
cpd25931,True,True,True,False
cpd25932,True,True,True,False
cpd25933,False,False,False,False
cpd25934,True,True,True,False
cpd25935,False,False,True,False
cpd25936,True,True,False,False
cpd25937,True,True,True,False
cpd25938,True,True,True,False
cpd25939,True,True,True,False
cpd25940,True,True,True,False
cpd25941,True,True,False,False
cpd25942,False,False,False,False
cpd25943,False,False,True,False
cpd25944,True,True,False,False
cpd25945,True,True,True,False
cpd25946,True,True,True,False
cpd25947,True,True,True,False
cpd25948,True,True,False,False
cpd25949,True,True,True,False
cpd25950,True,True,True,False
cpd25951,True,True,True,False
cpd25952,True,True,True,False
cpd25953,True,True,False,False
cpd25954,False,False,False,False
cpd25955,False,False,False,False
cpd25956,True,True,True,False
cpd25957,True,True,False,False
cpd25958,True,True,True,False
cpd25959,True,True,True,False
cpd25960,True,True,True,False
cpd25961,True,True,True,False
cpd25962,True,True,True,False
cpd25963,True,True,False,False
cpd25964,False,False,False,False
cpd25965,False,False,False,False
cpd25966,True,True,True,False
cpd25967,True,True,True,False
cpd25968,True,True,False,False
cpd25969,True,True,False,False
cpd25970,True,True,True,False
cpd25971,True,True,True,False
cpd25972,True,True,False,False
cpd25973,True,True,True,False
cpd25974,True,True,False,False
cpd25975,True,True,True,False
cpd25976,False,False,False,False
cpd25977,False,False,False,False
cpd25978,True,True,False,False
cpd25979,True,True,True,False
cpd25980,True,True,False,False
cpd25981,True,True,True,False
cpd25982,True,True,True,False
cpd25983,True,True,True,False
cpd25984,True,True,True,False
cpd25985,True,True,True,False
cpd25986,False,False,False,False
cpd25987,False,False,False,False
cpd25988,True,True,True,False
cpd25989,True,True,True,False
cpd25990,True,True,True,False
cpd25991,True,True,False,False
cpd25992,True,True,True,False
cpd25993,True,True,True,False
cpd25994,True,True,False,False
cpd25995,True,True,True,False
cpd25996,True,True,False,False
cpd25997,True,True,True,False
cpd25998,True,True,True,False
cpd25999,True,True,True,False
cpd26000,True,True,True,False
cpd26001,True,True,True,False
cpd26002,True,True,True,False
cpd26003,True,True,True,False
cpd26004,False,False,False,False
cpd26005,False,False,False,False
cpd26006,False,False,False,False
cpd26007,False,False,False,False
cpd26008,False,False,False,False
cpd26009,False,False,False,False
cpd26010,False,False,False,False
cpd26011,False,False,False,False
cpd26012,False,False,False,False
cpd26013,False,False,False,False
cpd26014,False,False,False,False
cpd26015,False,False,False,False
cpd26016,True,True,False,False
cpd26017,True,True,True,False
cpd26018,True,True,True,False
cpd26019,True,True,True,False
cpd26020,False,False,True,False
cpd26021,False,False,False,False
cpd26022,True,True,True,False
cpd26023,False,False,False,False
cpd26024,True,True,True,False
cpd26025,True,True,False,False
cpd26026,True,True,False,False
cpd26027,True,True,True,False
cpd26028,False,False,False,False
cpd26029,False,False,False,False
cpd26030,True,True,True,False
cpd26031,True,True,True,False
cpd26032,True,True,True,False
cpd26033,True,True,True,False
cpd26034,False,False,True,False
cpd26035,True,True,True,False
cpd26036,True,True,True,False
cpd26037,False,False,True,False
cpd26038,False,False,True,False
cpd26039,True,True,True,False
cpd26040,False,False,False,False
cpd26041,False,False,False,False
cpd26042,False,False,False,False
cpd26043,False,False,False,False
cpd26044,False,False,False,False
cpd26045,True,True,True,False
cpd26046,True,True,False,False
cpd26047,True,True,False,False
cpd26048,True,True,False,False
cpd26049,False,False,False,False
cpd26050,True,True,True,False
cpd26051,True,True,True,False
cpd26052,True,True,True,False
cpd26053,True,True,True,False
cpd26054,True,True,True,False
cpd26055,True,True,False,False
cpd26056,True,True,False,False
cpd26057,True,True,True,False
cpd26058,True,True,True,False
cpd26059,True,True,True,False
cpd26060,True,True,True,False
cpd26061,True,True,True,False
cpd26062,True,True,False,False
cpd26063,True,True,True,False
cpd26064,True,True,False,False
cpd26065,True,True,True,False
cpd26066,True,True,True,False
cpd26067,False,False,False,False
cpd26068,False,False,True,False
cpd26069,True,True,True,False
cpd26070,True,True,True,False
cpd26071,True,True,True,False
cpd26072,False,False,False,False
cpd26073,True,True,False,False
cpd26074,True,True,True,False
cpd26075,True,True,False,False
cpd26076,True,True,True,False
cpd26077,False,False,False,False
cpd26078,True,True,True,False
cpd26079,True,False,True,False
cpd26080,True,True,True,False
cpd26081,False,False,True,False
cpd26082,True,True,True,False
cpd26083,False,False,True,False
cpd26084,False,False,False,False
cpd26085,True,True,True,False
cpd26086,False,False,False,False
cpd26087,False,False,False,False
cpd26088,True,True,True,False
cpd26089,True,True,False,False
cpd26090,True,True,True,False
cpd26091,False,False,False,False
cpd26092,True,True,True,False
cpd26093,True,True,False,False
cpd26094,True,True,False,False
cpd26095,True,True,False,False
cpd26096,False,False,False,False
cpd26097,True,True,False,False
cpd26098,True,True,True,False
cpd26099,True,True,True,False
cpd26100,True,True,True,False
cpd26101,False,False,False,False
cpd26102,True,False,True,False
cpd26103,True,True,True,False
cpd26104,True,True,True,False
cpd26105,True,True,False,False
cpd26106,False,False,False,False
cpd26107,False,False,True,False
cpd26108,True,True,True,False
cpd26109,True,True,False,False
cpd26110,False,False,False,False
cpd26111,True,True,True,False
cpd26112,False,False,True,False
cpd26113,True,True,False,False
cpd26114,True,True,True,False
cpd26115,True,True,True,False
cpd26116,True,True,False,False
cpd26117,True,True,True,False
cpd26118,False,False,False,False
cpd26119,True,True,True,False
cpd26120,True,True,False,False
cpd26121,True,True,True,False
cpd26122,True,True,True,False
cpd26123,True,True,True,False
cpd26124,False,False,False,False
cpd26125,True,True,True,False
cpd26126,False,False,False,False
cpd26127,True,True,False,False
cpd26128,False,False,False,False
cpd26129,False,False,False,False
cpd26130,True,True,True,False
cpd26131,True,True,False,False
cpd26132,True,True,False,False
cpd26133,True,True,False,False
cpd26134,False,False,False,False
cpd26135,True,True,True,False
cpd26136,True,True,False,False
cpd26137,True,True,True,False
cpd26138,True,True,True,False
cpd26139,True,True,True,False
cpd26140,True,True,True,False
cpd26141,True,True,True,False
cpd26142,True,True,False,False
cpd26143,True,True,True,False
cpd26144,True,True,False,False
cpd26145,True,True,True,False
cpd26146,True,True,False,False
cpd26147,True,True,True,False
cpd26148,True,True,True,False
cpd26149,True,True,True,False
cpd26150,True,True,True,False
cpd26151,True,True,True,False
cpd26152,True,True,False,False
cpd26153,True,True,True,False
cpd26154,True,True,True,False
cpd26155,True,True,True,False
cpd26156,False,False,False,False
cpd26157,False,False,False,False
cpd26158,False,False,False,False
cpd26159,True,True,True,False
cpd26160,True,True,True,False
cpd26161,True,True,False,False
cpd26162,True,True,True,False
cpd26163,True,True,True,False
cpd26164,True,True,True,False
cpd26165,False,False,False,False
cpd26166,False,False,False,False
cpd26167,False,False,False,False
cpd26168,True,True,True,False
cpd26169,True,True,True,False
cpd26170,True,True,False,False
cpd26171,True,True,False,False
cpd26172,True,True,False,False
cpd26173,True,True,True,False
cpd26174,True,True,False,False
cpd26175,True,True,True,False
cpd26176,True,True,False,False
cpd26177,True,True,True,False
cpd26178,True,True,True,False
cpd26179,True,True,True,False
cpd26180,True,True,True,False
cpd26181,True,True,True,False
cpd26182,True,True,True,False
cpd26183,True,True,True,False
cpd26184,True,True,False,False
cpd26185,True,True,False,False
cpd26186,True,True,False,False
cpd26187,True,True,True,False
cpd26188,True,True,True,False
cpd26189,False,False,True,False
cpd26190,True,True,True,False
cpd26191,True,True,False,False
cpd26192,True,True,False,False
cpd26193,True,False,False,False
cpd26194,True,True,True,False
cpd26195,False,False,False,False
cpd26196,False,False,False,False
cpd26197,False,False,False,False
cpd26198,False,False,True,False
cpd26199,False,False,True,False
cpd26200,False,False,True,False
cpd26201,True,True,True,False
cpd26202,True,True,True,False
cpd26203,True,True,True,False
cpd26204,False,False,False,False
cpd26205,False,False,False,False
cpd26206,True,True,True,False
cpd26207,True,True,True,False
cpd26208,False,False,False,False
cpd26209,True,True,True,False
cpd26210,True,True,True,False
cpd26211,True,True,True,False
cpd26212,True,True,True,False
cpd26213,True,True,True,False
cpd26214,True,True,True,False
cpd26215,True,True,True,False
cpd26216,True,True,True,False
cpd26217,True,True,True,False
cpd26218,True,True,True,False
cpd26219,True,True,True,False
cpd26220,True,True,False,False
cpd26221,True,True,True,False
cpd26222,True,True,False,False
cpd26223,True,True,True,False
cpd26224,False,False,False,False
cpd26225,True,True,True,False
cpd26226,False,False,False,False
cpd26227,True,True,True,False
cpd26228,False,False,True,False
cpd26229,False,False,False,False
cpd26230,False,False,True,False
cpd26231,False,False,True,False
cpd26232,False,False,False,False
cpd26233,True,True,True,False
cpd26234,True,True,False,False
cpd26235,False,False,False,False
cpd26236,False,False,False,False
cpd26237,False,False,False,False
cpd26238,False,False,False,False
cpd26239,True,True,False,False
cpd26240,True,True,False,False
cpd26241,True,True,False,False
cpd26242,True,True,True,False
cpd26243,True,True,True,False
cpd26244,True,True,False,False
cpd26245,False,False,False,False
cpd26246,True,True,True,False
cpd26247,True,True,False,False
cpd26248,True,True,True,False
cpd26249,True,False,False,False
cpd26250,True,True,True,False
cpd26251,False,False,False,False
cpd26252,False,False,False,False
cpd26253,False,False,False,False
cpd26254,False,False,False,False
cpd26255,False,False,False,False
cpd26256,True,True,True,False
cpd26257,False,False,False,False
cpd26258,True,True,False,False
cpd26259,True,True,False,False
cpd26260,False,False,True,False
cpd26261,True,True,True,False
cpd26262,False,False,False,False
cpd26263,True,True,True,False
cpd26264,True,True,True,False
cpd26265,False,False,False,False
cpd26266,True,True,True,False
cpd26267,True,True,False,False
cpd26268,True,True,True,False
cpd26269,True,True,True,False
cpd26270,False,False,False,False
cpd26271,True,True,False,False
cpd26272,False,False,True,False
cpd26273,False,False,True,False
cpd26274,False,False,False,False
cpd26275,False,False,True,False
cpd26276,True,True,False,False
cpd26277,True,True,True,False
cpd26278,True,True,True,False
cpd26279,True,True,True,False
cpd26280,True,True,False,False
cpd26281,True,True,False,False
cpd26282,True,True,True,False
cpd26283,True,True,True,False
cpd26284,True,True,True,False
cpd26285,True,True,True,False
cpd26286,True,True,True,False
cpd26287,True,True,True,False
cpd26288,True,True,True,False
cpd26289,False,False,False,False
cpd26290,False,False,False,False
cpd26291,False,False,False,False
cpd26292,True,True,False,False
cpd26293,True,True,True,False
cpd26294,True,True,False,False
cpd26295,False,False,False,False
cpd26296,False,False,False,False
cpd26297,True,True,False,False
cpd26298,True,True,True,False
cpd26299,True,True,False,False
cpd26300,True,True,False,False
cpd26301,False,False,False,False
cpd26302,True,True,True,False
cpd26303,True,True,True,False
cpd26304,True,True,True,False
cpd26305,True,True,True,False
cpd26306,True,True,True,False
cpd26307,True,True,True,False
cpd26308,True,True,True,False
cpd26309,True,True,True,False
cpd26310,True,True,True,False
cpd26311,True,True,True,False
cpd26312,True,True,True,False
cpd26313,True,True,True,False
cpd26314,True,True,True,False
cpd26315,True,True,True,False
cpd26316,False,False,False,False
cpd26317,True,True,True,False
cpd26318,True,True,True,False
cpd26319,True,True,True,False
cpd26320,True,True,True,False
cpd26321,True,True,False,False
cpd26322,True,True,True,False
cpd26323,True,True,False,False
cpd26324,True,True,True,False
cpd26325,True,True,True,False
cpd26326,True,True,True,False
cpd26327,True,True,True,False
cpd26328,True,True,True,False
cpd26329,True,True,True,False
cpd26330,False,False,False,False
cpd26331,True,True,True,False
cpd26332,True,True,True,False
cpd26333,False,False,False,False
cpd26334,True,True,True,False
cpd26335,False,False,False,False
cpd26336,False,False,False,False
cpd26337,False,False,False,False
cpd26338,False,False,False,False
cpd26339,False,False,False,False
cpd26340,False,False,False,False
cpd26341,False,False,False,False
cpd26342,False,False,False,False
cpd26343,False,False,False,False
cpd26344,True,True,False,False
cpd26345,True,True,False,False
cpd26346,True,True,True,False
cpd26347,True,True,True,False
cpd26348,True,True,True,False
cpd26349,True,True,True,False
cpd26350,True,True,True,False
cpd26351,True,True,False,False
cpd26352,True,True,False,False
cpd26353,False,False,True,False
cpd26354,True,True,True,False
cpd26355,True,True,True,False
cpd26356,True,True,True,False
cpd26357,True,True,True,False
cpd26358,True,True,False,False
cpd26359,True,True,False,False
cpd26360,False,False,False,False
cpd26361,True,True,True,False
cpd26362,True,True,True,False
cpd26363,True,True,False,False
cpd26364,False,False,False,False
cpd26365,True,True,False,False
cpd26366,False,False,False,False
cpd26367,True,True,True,False
cpd26368,True,True,False,False
cpd26369,False,False,False,False
cpd26370,True,True,True,False
cpd26371,True,True,False,False
cpd26372,True,True,False,False
cpd26373,True,True,True,False
cpd26374,True,True,True,False
cpd26375,False,False,False,False
cpd26376,True,True,True,False
cpd26377,True,True,True,False
cpd26378,True,True,True,False
cpd26379,True,True,True,False
cpd26380,True,True,True,False
cpd26381,False,False,False,False
cpd26382,False,False,False,False
cpd26383,False,False,True,False
cpd26384,False,False,False,False
cpd26385,False,False,False,False
cpd26386,False,False,False,False
cpd26387,True,True,True,False
cpd26388,True,True,True,False
cpd26389,True,True,False,False
cpd26390,False,False,False,False
cpd26391,True,True,True,False
cpd26392,True,True,True,False
cpd26393,True,True,True,False
cpd26394,True,True,False,False
cpd26395,True,True,False,False
cpd26396,True,True,True,False
cpd26397,True,True,True,False
cpd26398,True,True,False,False
cpd26399,True,True,True,False
cpd26400,False,False,True,False
cpd26401,True,True,False,False
cpd26402,True,True,True,False
cpd26403,True,True,True,False
cpd26404,True,True,True,False
cpd26405,False,False,False,False
cpd26406,False,False,False,False
cpd26407,True,True,True,False
cpd26408,True,True,True,False
cpd26409,False,False,False,False
cpd26410,False,False,False,False
cpd26411,False,False,False,False
cpd26412,False,False,False,False
cpd26413,False,False,False,False
cpd26414,True,True,False,False
cpd26415,True,True,False,False
cpd26416,False,False,False,False
cpd26417,False,False,False,False
cpd26418,False,False,False,False
cpd26419,False,False,False,False
cpd26420,False,False,False,False
cpd26421,False,False,False,False
cpd26422,False,False,False,False
cpd26423,True,True,True,False
cpd26424,True,True,True,False
cpd26425,True,True,False,False
cpd26427,True,True,False,False
cpd26428,True,True,True,False
cpd26429,True,True,True,False
cpd26430,True,True,False,False
cpd26431,True,True,True,False
cpd26432,True,True,False,False
cpd26433,True,True,True,False
cpd26434,True,True,True,False
cpd26435,True,True,False,False
cpd26436,True,True,True,False
cpd26437,True,True,False,False
cpd26438,True,True,True,False
cpd26439,True,True,False,False
cpd26440,True,True,True,False
cpd26441,True,True,True,False
cpd26442,True,True,True,False
cpd26443,True,True,True,False
cpd26444,True,True,False,False
cpd26445,True,True,True,False
cpd26446,True,True,False,False
cpd26447,True,True,False,False
cpd26448,True,True,False,False
cpd26449,True,True,False,False
cpd26450,True,True,True,False
cpd26451,True,True,False,False
cpd26452,False,False,False,False
cpd26453,True,True,True,False
cpd26454,True,True,True,False
cpd26455,True,True,False,False
cpd26456,True,True,False,False
cpd26457,True,True,True,False
cpd26458,True,True,False,False
cpd26459,True,True,False,False
cpd26460,True,False,True,False
cpd26461,True,True,True,False
cpd26462,True,True,True,False
cpd26463,True,True,False,False
cpd26464,True,True,False,False
cpd26465,True,True,True,False
cpd26466,False,False,False,False
cpd26467,False,False,False,False
cpd26468,False,False,False,False
cpd26469,False,False,False,False
cpd26470,False,False,False,False
cpd26471,False,False,False,False
cpd26472,False,False,False,False
cpd26473,True,True,True,False
cpd26474,False,False,False,False
cpd26475,True,True,False,False
cpd26476,True,True,False,False
cpd26477,False,False,False,False
cpd26478,False,False,False,False
cpd26479,True,True,True,False
cpd26480,True,True,True,False
cpd26481,False,False,False,False
cpd26482,True,True,False,False
cpd26483,False,False,False,False
cpd26484,False,False,False,False
cpd26485,False,False,False,False
cpd26486,False,False,False,False
cpd26487,False,False,False,False
cpd26488,False,False,False,False
cpd26489,True,True,True,False
cpd26490,True,True,False,False
cpd26491,False,False,True,False
cpd26492,True,True,True,False
cpd26493,False,False,False,False
cpd26494,False,False,False,False
cpd26495,False,False,False,False
cpd26496,False,False,False,False
cpd26497,False,False,False,False
cpd26498,True,True,True,False
cpd26499,False,False,False,False
cpd26500,False,False,False,False
cpd26501,False,False,False,False
cpd26502,False,False,False,False
cpd26503,False,False,False,False
cpd26504,False,False,False,False
cpd26505,True,True,True,False
cpd26506,True,True,True,False
cpd26507,True,True,True,False
cpd26508,True,True,True,False
cpd26509,True,True,True,False
cpd26510,True,True,False,False
cpd26511,True,True,True,False
cpd26512,True,True,False,False
cpd26513,False,False,False,False
cpd26514,True,True,True,False
cpd26515,True,True,True,False
cpd26516,True,True,True,False
cpd26517,True,True,True,False
cpd26518,True,True,True,False
cpd26519,True,True,True,False
cpd26520,True,True,False,False
cpd26521,True,True,True,False
cpd26522,True,True,True,False
cpd26523,False,False,False,False
cpd26524,True,True,True,False
cpd26525,True,True,True,False
cpd26526,True,True,True,False
cpd26527,True,True,False,False
cpd26528,True,True,True,False
cpd26529,False,False,False,False
cpd26530,True,True,True,False
cpd26531,True,True,True,False
cpd26532,True,True,False,False
cpd26533,True,True,False,False
cpd26534,True,True,False,False
cpd26535,True,True,True,False
cpd26536,True,True,False,False
cpd26537,False,False,False,False
cpd26538,True,True,False,False
cpd26539,True,True,False,False
cpd26540,True,True,False,False
cpd26541,True,True,False,False
cpd26542,True,True,False,False
cpd26543,True,True,False,False
cpd26544,True,True,False,False
cpd26545,True,True,False,False
cpd26546,False,False,False,False
cpd26547,False,False,False,False
cpd26548,True,True,False,False
cpd26549,False,False,False,False
cpd26550,True,True,True,False
cpd26551,True,True,False,False
cpd26552,True,True,True,False
cpd26553,True,True,False,False
cpd26554,False,False,False,False
cpd26555,True,True,False,False
cpd26556,True,True,False,False
cpd26557,True,False,False,False
cpd26558,True,True,True,False
cpd26559,True,True,True,False
cpd26560,False,False,False,False
cpd26561,False,False,False,False
cpd26562,True,True,True,False
cpd26563,True,True,True,False
cpd26564,True,True,True,False
cpd26565,True,True,True,False
cpd26566,True,True,True,False
cpd26567,True,True,True,False
cpd26568,True,True,True,False
cpd26569,True,True,True,False
cpd26570,True,True,True,False
cpd26571,True,True,True,False
cpd26572,False,False,False,False
cpd26573,False,False,False,False
cpd26574,False,False,False,False
cpd26575,False,False,False,False
cpd26576,False,False,False,False
cpd26577,False,False,True,False
