rxn_id,has_modelseed_current,op_modelseed_current,via
rxn09348,True,>,eQuilibrator
rxn09349,True,=,GC_fallback
rxn09351,False,,undefined
rxn09352,True,=,GC_fallback
rxn09353,True,=,GC_fallback
rxn09354,False,,undefined
rxn09355,False,,undefined
rxn09356,True,<,eQuilibrator
rxn09357,False,,undefined
rxn09358,False,,undefined
rxn09359,False,,undefined
rxn09360,False,,undefined
rxn09361,True,=,GC_fallback
rxn09363,False,,undefined
rxn09364,False,,undefined
rxn09365,True,=,GC_fallback
rxn09366,True,=,GC_fallback
rxn09368,True,=,GC_fallback
rxn09369,True,=,GC_fallback
rxn09370,True,>,eQuilibrator
rxn09371,True,=,GC_fallback
rxn09372,True,=,GC_fallback
rxn09373,True,>,eQuilibrator
rxn09374,True,=,GC_fallback
rxn09375,True,=,GC_fallback
rxn09377,True,=,GC_fallback
rxn09378,True,=,GC_fallback
rxn09379,True,=,GC_fallback
rxn09380,True,=,GC_fallback
rxn09381,True,=,GC_fallback
rxn09382,True,=,GC_fallback
rxn09383,True,>,eQuilibrator
rxn09384,True,=,GC_fallback
rxn09385,True,=,GC_fallback
rxn09386,True,=,GC_fallback
rxn09387,True,=,GC_fallback
rxn09388,False,,undefined
rxn09389,False,,undefined
rxn09390,False,,undefined
rxn09391,False,,undefined
rxn09392,False,,undefined
rxn09395,True,=,eQuilibrator
rxn09397,False,,undefined
rxn09398,False,,undefined
rxn09399,False,,undefined
rxn09400,False,,undefined
rxn09401,False,,undefined
rxn09402,True,=,eQuilibrator
rxn09412,True,>,eQuilibrator
rxn09414,True,>,eQuilibrator
rxn09417,True,>,eQuilibrator
rxn09420,True,>,eQuilibrator
rxn09421,True,>,eQuilibrator
rxn09422,False,,undefined
rxn09423,True,>,eQuilibrator
rxn09424,True,>,eQuilibrator
rxn09425,False,,undefined
rxn09426,False,,undefined
rxn09427,True,>,eQuilibrator
rxn09428,False,,undefined
rxn09429,True,>,eQuilibrator
rxn09430,False,,undefined
rxn09431,True,>,eQuilibrator
rxn09432,False,,undefined
rxn09433,True,>,eQuilibrator
rxn09434,False,,undefined
rxn09435,True,>,eQuilibrator
rxn09436,False,,undefined
rxn09437,True,>,eQuilibrator
rxn09438,True,>,eQuilibrator
rxn09439,False,,undefined
rxn09440,True,>,eQuilibrator
rxn09441,True,>,eQuilibrator
rxn09442,False,,undefined
rxn09443,True,>,eQuilibrator
rxn09444,True,>,eQuilibrator
rxn09445,False,,undefined
rxn09446,True,>,eQuilibrator
rxn09447,False,,undefined
rxn09448,False,,undefined
rxn09449,True,>,eQuilibrator
rxn09450,False,,undefined
rxn09451,False,,undefined
rxn09452,True,>,eQuilibrator
rxn09453,True,>,eQuilibrator
rxn09454,False,,undefined
rxn09455,False,,undefined
rxn09456,False,,undefined
rxn09457,False,,undefined
rxn09458,False,,undefined
rxn09459,False,,undefined
rxn09460,False,,undefined
rxn09461,False,,undefined
rxn09462,True,>,eQuilibrator
rxn09463,True,>,eQuilibrator
rxn09464,False,,undefined
rxn09465,False,,undefined
rxn09466,False,,undefined
rxn09467,False,,undefined
rxn09468,False,,undefined
rxn09469,False,,undefined
rxn09470,False,,undefined
rxn09471,False,,undefined
rxn09472,False,,undefined
rxn09473,False,,undefined
rxn09474,False,,undefined
rxn09475,True,>,eQuilibrator
rxn09476,True,>,eQuilibrator
rxn09477,True,>,eQuilibrator
rxn09478,True,>,eQuilibrator
rxn09479,True,>,eQuilibrator
rxn09480,False,,undefined
rxn09483,True,<,eQuilibrator
rxn09486,True,=,eQuilibrator
rxn09487,True,>,eQuilibrator
rxn09490,False,,undefined
rxn09491,False,,undefined
rxn09498,False,,undefined
rxn09499,False,,undefined
rxn09502,True,=,eQuilibrator
rxn09506,False,,undefined
rxn09507,False,,undefined
rxn09508,False,,undefined
rxn09509,False,,undefined
rxn09510,False,,undefined
rxn09511,False,,undefined
rxn09516,True,>,eQuilibrator
rxn09517,True,>,eQuilibrator
rxn09519,True,=,GC_fallback
rxn09521,False,,undefined
rxn09522,True,>,eQuilibrator
rxn09523,True,>,eQuilibrator
rxn09524,True,>,eQuilibrator
rxn09525,True,>,eQuilibrator
rxn09526,False,,undefined
rxn09527,False,,undefined
rxn09528,True,=,eQuilibrator
rxn09529,True,=,eQuilibrator
rxn09530,True,=,eQuilibrator
rxn09531,True,=,eQuilibrator
rxn09532,True,>,eQuilibrator
rxn09535,False,,undefined
rxn09536,False,,undefined
rxn09537,False,,undefined
rxn09538,False,,undefined
rxn09539,False,,undefined
rxn09540,False,,undefined
rxn09541,False,,undefined
rxn09542,False,,undefined
rxn09543,False,,undefined
rxn09544,False,,undefined
rxn09545,False,,undefined
rxn09546,False,,undefined
rxn09547,False,,undefined
rxn09548,False,,undefined
rxn09549,False,,undefined
rxn09550,False,,undefined
rxn09551,False,,undefined
rxn09552,False,,undefined
rxn09553,False,,undefined
rxn09555,False,,undefined
rxn09556,False,,undefined
rxn09557,False,,undefined
rxn09559,True,>,eQuilibrator
rxn09560,True,>,eQuilibrator
rxn09561,True,>,eQuilibrator
rxn09562,True,=,eQuilibrator
rxn09563,True,>,eQuilibrator
rxn09564,True,=,eQuilibrator
rxn09565,False,,undefined
rxn09566,True,<,eQuilibrator
rxn09567,True,=,eQuilibrator
rxn09568,False,,undefined
rxn09569,False,,undefined
rxn09570,False,,undefined
rxn09571,False,,undefined
rxn09572,False,,undefined
rxn09573,False,,undefined
rxn09574,False,,undefined
rxn09575,False,,undefined
rxn09578,False,,undefined
rxn09579,False,,undefined
rxn09581,False,,undefined
rxn09582,False,,undefined
rxn09583,False,,undefined
rxn09584,False,,undefined
rxn09585,False,,undefined
rxn09586,False,,undefined
rxn09587,False,,undefined
rxn09588,False,,undefined
rxn09589,False,,undefined
rxn09590,False,,undefined
rxn09591,False,,undefined
rxn09592,False,,undefined
rxn09593,False,,undefined
rxn09594,False,,undefined
rxn09595,False,,undefined
rxn09596,False,,undefined
rxn09597,False,,undefined
rxn09598,False,,undefined
rxn09599,False,,undefined
rxn09600,False,,undefined
rxn09601,False,,undefined
rxn09602,False,,undefined
rxn09603,False,,undefined
rxn09604,False,,undefined
rxn09605,False,,undefined
rxn09606,False,,undefined
rxn09607,False,,undefined
rxn09608,False,,undefined
rxn09609,False,,undefined
rxn09611,False,,undefined
rxn09614,True,=,eQuilibrator
rxn09615,True,=,eQuilibrator
rxn09616,True,=,eQuilibrator
rxn09617,False,,undefined
rxn09619,True,>,eQuilibrator
rxn09621,False,,undefined
rxn09622,False,,undefined
rxn09623,False,,undefined
rxn09625,False,,undefined
rxn09626,False,,undefined
rxn09629,False,,undefined
rxn09630,True,>,eQuilibrator
rxn09631,True,>,eQuilibrator
rxn09632,True,>,eQuilibrator
rxn09633,True,>,eQuilibrator
rxn09637,False,,undefined
rxn09638,False,,undefined
rxn09639,True,=,GC_fallback
rxn09640,True,=,GC_fallback
rxn09641,True,=,GC_fallback
rxn09642,False,,undefined
rxn09643,True,=,GC_fallback
rxn09644,True,=,GC_fallback
rxn09645,True,=,GC_fallback
rxn09646,True,=,GC_fallback
rxn09647,False,,undefined
rxn09648,True,=,GC_fallback
rxn09649,True,=,GC_fallback
rxn09650,True,=,GC_fallback
rxn09651,True,=,GC_fallback
rxn09652,True,=,GC_fallback
rxn09653,True,=,GC_fallback
rxn09654,True,=,GC_fallback
rxn09655,True,=,GC_fallback
rxn09656,True,=,GC_fallback
rxn09657,True,=,GC_fallback
rxn09658,True,=,GC_fallback
rxn09659,True,=,GC_fallback
rxn09660,True,=,GC_fallback
rxn09661,True,=,GC_fallback
rxn09662,True,=,GC_fallback
rxn09663,True,=,GC_fallback
rxn09664,False,,undefined
rxn09665,True,=,GC_fallback
rxn09667,False,,undefined
rxn09668,False,,undefined
rxn09669,True,=,GC_fallback
rxn09670,True,=,GC_fallback
rxn09671,True,=,GC_fallback
rxn09672,True,=,GC_fallback
rxn09673,True,=,GC_fallback
rxn09674,True,=,GC_fallback
rxn09675,False,,undefined
rxn09676,True,=,GC_fallback
rxn09677,True,=,GC_fallback
rxn09678,True,=,GC_fallback
rxn09679,True,=,GC_fallback
rxn09680,True,=,GC_fallback
rxn09681,True,=,GC_fallback
rxn09682,True,=,GC_fallback
rxn09683,True,=,GC_fallback
rxn09684,True,=,GC_fallback
rxn09685,True,=,GC_fallback
rxn09686,True,=,GC_fallback
rxn09687,True,=,GC_fallback
rxn09688,True,=,GC_fallback
rxn09689,True,=,GC_fallback
rxn09690,True,=,GC_fallback
rxn09691,True,=,GC_fallback
rxn09692,True,=,GC_fallback
rxn09693,True,=,GC_fallback
rxn09694,True,>,eQuilibrator
rxn09695,True,=,GC_fallback
rxn09696,True,=,GC_fallback
rxn09697,True,=,GC_fallback
rxn09698,True,=,GC_fallback
rxn09699,True,=,GC_fallback
rxn09700,True,=,GC_fallback
rxn09701,True,=,GC_fallback
rxn09702,True,=,GC_fallback
rxn09703,False,,undefined
rxn09704,False,,undefined
rxn09705,True,=,GC_fallback
rxn09706,True,=,GC_fallback
rxn09707,True,=,GC_fallback
rxn09708,True,=,GC_fallback
rxn09709,True,=,GC_fallback
rxn09710,True,=,GC_fallback
rxn09711,True,=,GC_fallback
rxn09712,True,=,GC_fallback
rxn09713,True,=,GC_fallback
rxn09714,True,=,GC_fallback
rxn09715,True,=,GC_fallback
rxn09716,True,=,GC_fallback
rxn09717,True,=,GC_fallback
rxn09718,False,,undefined
rxn09719,True,=,GC_fallback
rxn09720,True,=,GC_fallback
rxn09721,False,,undefined
rxn09722,False,,undefined
rxn09723,True,=,GC_fallback
rxn09724,True,=,GC_fallback
rxn09725,False,,undefined
rxn09726,False,,undefined
rxn09727,True,=,GC_fallback
rxn09728,True,=,GC_fallback
rxn09729,True,=,GC_fallback
rxn09730,True,=,GC_fallback
rxn09731,True,=,GC_fallback
rxn09732,True,=,GC_fallback
rxn09733,True,=,GC_fallback
rxn09734,True,=,GC_fallback
rxn09735,True,=,GC_fallback
rxn09736,True,=,GC_fallback
rxn09737,True,=,GC_fallback
rxn09738,True,=,GC_fallback
rxn09739,True,=,GC_fallback
rxn09740,True,=,GC_fallback
rxn09741,True,=,GC_fallback
rxn09742,True,=,GC_fallback
rxn09743,True,=,GC_fallback
rxn09744,True,=,GC_fallback
rxn09745,True,=,GC_fallback
rxn09746,True,=,GC_fallback
rxn09747,True,=,GC_fallback
rxn09748,True,=,GC_fallback
rxn09749,True,=,GC_fallback
rxn09750,False,,undefined
rxn09751,True,=,GC_fallback
rxn09752,True,=,GC_fallback
rxn09753,True,>,eQuilibrator
rxn09754,True,=,GC_fallback
rxn09755,True,=,GC_fallback
rxn09756,False,,undefined
rxn09757,False,,undefined
rxn09758,False,,undefined
rxn09759,False,,undefined
rxn09760,False,,undefined
rxn09761,False,,undefined
rxn09762,False,,undefined
rxn09763,False,,undefined
rxn09764,True,=,GC_fallback
rxn09765,True,=,GC_fallback
rxn09766,True,=,GC_fallback
rxn09767,True,=,GC_fallback
rxn09768,True,=,GC_fallback
rxn09769,True,=,GC_fallback
rxn09770,True,=,GC_fallback
rxn09771,True,=,GC_fallback
rxn09772,True,=,GC_fallback
rxn09773,True,=,GC_fallback
rxn09774,True,=,GC_fallback
rxn09775,True,=,GC_fallback
rxn09776,True,=,GC_fallback
rxn09777,True,=,GC_fallback
rxn09778,True,=,GC_fallback
rxn09779,True,=,GC_fallback
rxn09780,True,=,GC_fallback
rxn09781,True,=,GC_fallback
rxn09782,True,=,GC_fallback
rxn09783,True,=,GC_fallback
rxn09784,True,=,GC_fallback
rxn09785,True,=,GC_fallback
rxn09786,True,=,GC_fallback
rxn09787,True,=,GC_fallback
rxn09788,True,=,GC_fallback
rxn09789,True,=,GC_fallback
rxn09790,True,=,GC_fallback
rxn09791,True,=,GC_fallback
rxn09792,True,=,GC_fallback
rxn09793,True,=,GC_fallback
rxn09794,True,=,GC_fallback
rxn09795,True,=,GC_fallback
rxn09796,True,=,GC_fallback
rxn09797,False,,undefined
rxn09798,True,=,GC_fallback
rxn09799,True,=,GC_fallback
rxn09800,True,=,GC_fallback
rxn09801,True,=,GC_fallback
rxn09802,True,=,GC_fallback
rxn09803,True,=,GC_fallback
rxn09804,False,,undefined
rxn09805,True,=,GC_fallback
rxn09806,True,=,GC_fallback
rxn09807,True,=,GC_fallback
rxn09808,True,=,GC_fallback
rxn09809,False,,undefined
rxn09810,False,,undefined
rxn09811,True,=,GC_fallback
rxn09812,True,=,GC_fallback
rxn09813,True,=,GC_fallback
rxn09814,True,=,GC_fallback
rxn09815,True,=,GC_fallback
rxn09816,True,=,GC_fallback
rxn09817,True,=,GC_fallback
rxn09818,True,=,GC_fallback
rxn09819,True,=,GC_fallback
rxn09820,True,=,GC_fallback
rxn09821,True,=,GC_fallback
rxn09822,True,=,GC_fallback
rxn09823,True,=,GC_fallback
rxn09824,True,=,GC_fallback
rxn09825,True,=,GC_fallback
rxn09826,True,=,GC_fallback
rxn09827,True,=,GC_fallback
rxn09828,True,=,GC_fallback
rxn09829,False,,undefined
rxn09830,False,,undefined
rxn09831,True,=,GC_fallback
rxn09832,True,=,GC_fallback
rxn09833,True,=,GC_fallback
rxn09834,True,=,GC_fallback
rxn09835,True,=,GC_fallback
rxn09836,True,=,GC_fallback
rxn09837,True,=,GC_fallback
rxn09838,True,=,GC_fallback
rxn09839,True,=,GC_fallback
rxn09840,True,=,GC_fallback
rxn09841,True,=,GC_fallback
rxn09842,True,=,GC_fallback
rxn09843,False,,undefined
rxn09844,False,,undefined
rxn09845,True,>,eQuilibrator
rxn09846,False,,undefined
rxn09847,False,,undefined
rxn09848,True,=,GC_fallback
rxn09849,True,>,eQuilibrator
rxn09850,False,,undefined
rxn09851,False,,undefined
rxn09852,True,=,GC_fallback
rxn09853,True,>,eQuilibrator
rxn09854,True,=,GC_fallback
rxn09855,True,=,GC_fallback
rxn09856,True,=,GC_fallback
rxn09858,True,=,GC_fallback
rxn09859,True,=,GC_fallback
rxn09860,True,=,GC_fallback
rxn09861,True,=,GC_fallback
rxn09862,True,=,GC_fallback
rxn09863,True,=,GC_fallback
rxn09864,True,=,GC_fallback
rxn09865,True,=,GC_fallback
rxn09866,True,=,GC_fallback
rxn09867,True,=,GC_fallback
rxn09868,True,=,GC_fallback
rxn09869,True,=,GC_fallback
rxn09870,True,=,GC_fallback
rxn09871,False,,undefined
rxn09872,True,=,GC_fallback
rxn09873,False,,undefined
rxn09874,True,=,GC_fallback
rxn09875,True,=,GC_fallback
rxn09876,True,=,GC_fallback
rxn09878,True,>,eQuilibrator
rxn09880,True,>,eQuilibrator
rxn09882,True,=,eQuilibrator
rxn09886,False,,undefined
rxn09888,True,>,eQuilibrator
rxn09889,True,>,eQuilibrator
rxn09896,True,=,eQuilibrator
rxn09897,True,>,eQuilibrator
rxn09898,False,,undefined
rxn09899,False,,undefined
rxn09900,False,,undefined
rxn09901,False,,undefined
rxn09902,False,,undefined
rxn09903,True,>,eQuilibrator
rxn09904,False,,undefined
rxn09905,False,,undefined
rxn09906,False,,undefined
rxn09907,True,>,eQuilibrator
rxn09908,True,>,eQuilibrator
rxn09909,False,,undefined
rxn09910,False,,undefined
rxn09911,False,,undefined
rxn09912,False,,undefined
rxn09913,False,,undefined
rxn09914,False,,undefined
rxn09915,False,,undefined
rxn09916,False,,undefined
rxn09917,False,,undefined
rxn09918,False,,undefined
rxn09919,True,>,eQuilibrator
rxn09920,False,,undefined
rxn09921,False,,undefined
rxn09922,False,,undefined
rxn09923,False,,undefined
rxn09924,False,,undefined
rxn09925,True,>,eQuilibrator
rxn09926,True,>,eQuilibrator
rxn09927,False,,undefined
rxn09928,False,,undefined
rxn09929,False,,undefined
rxn09930,False,,undefined
rxn09931,True,>,eQuilibrator
rxn09932,False,,undefined
rxn09933,False,,undefined
rxn09934,True,>,eQuilibrator
rxn09935,False,,undefined
rxn09936,False,,undefined
rxn09937,False,,undefined
rxn09938,False,,undefined
rxn09940,False,,undefined
rxn09941,False,,undefined
rxn09942,False,,undefined
rxn09944,True,=,eQuilibrator
rxn09948,True,>,eQuilibrator
rxn09949,True,>,eQuilibrator
rxn09950,True,=,eQuilibrator
rxn09952,False,,undefined
rxn09953,True,=,eQuilibrator
rxn09954,True,=,eQuilibrator
rxn09956,True,=,eQuilibrator
rxn09957,False,,undefined
rxn09958,True,=,eQuilibrator
rxn09959,False,,undefined
rxn09960,True,=,eQuilibrator
rxn09961,False,,undefined
rxn09963,False,,undefined
rxn09964,True,=,eQuilibrator
rxn09967,True,>,eQuilibrator
rxn09972,True,=,eQuilibrator
rxn09973,True,=,eQuilibrator
rxn09974,True,=,eQuilibrator
rxn09975,False,,undefined
rxn09977,True,=,eQuilibrator
rxn09978,True,=,eQuilibrator
rxn09979,False,,undefined
rxn09983,True,<,GC_fallback
rxn09984,False,,undefined
rxn09988,False,,undefined
rxn09989,False,,undefined
rxn09991,True,=,eQuilibrator
rxn09992,True,=,eQuilibrator
rxn09995,False,,undefined
rxn09996,False,,undefined
rxn09997,True,=,eQuilibrator
rxn10001,False,,undefined
rxn10002,False,,undefined
rxn10003,True,>,eQuilibrator
rxn10005,False,,undefined
rxn10006,False,,undefined
rxn10007,False,,undefined
rxn10008,True,<,eQuilibrator
rxn10010,True,>,eQuilibrator
rxn10011,True,<,eQuilibrator
rxn10012,True,<,eQuilibrator
rxn10013,True,<,eQuilibrator
rxn10014,True,<,eQuilibrator
rxn10018,False,,undefined
rxn10019,False,,undefined
rxn10020,False,,undefined
rxn10021,False,,undefined
rxn10026,False,,undefined
rxn10029,True,>,eQuilibrator
rxn10030,False,,undefined
rxn10034,False,,undefined
rxn10036,False,,undefined
rxn10038,False,,undefined
rxn10042,True,=,eQuilibrator
rxn10043,False,,undefined
rxn10044,False,,undefined
rxn10045,False,,undefined
rxn10046,False,,undefined
rxn10048,False,,undefined
rxn10052,False,,undefined
rxn10053,True,>,eQuilibrator
rxn10054,True,>,eQuilibrator
rxn10055,True,=,eQuilibrator
rxn10056,True,=,eQuilibrator
rxn10057,True,=,eQuilibrator
rxn10058,True,=,eQuilibrator
rxn10059,True,=,eQuilibrator
rxn10060,True,=,eQuilibrator
rxn10061,True,=,eQuilibrator
rxn10062,True,=,eQuilibrator
rxn10063,False,,undefined
rxn10067,True,>,GC_fallback
rxn10073,False,,undefined
rxn10074,True,=,eQuilibrator
rxn10075,True,>,eQuilibrator
rxn10076,False,,undefined
rxn10077,False,,undefined
rxn10078,False,,undefined
rxn10079,False,,undefined
rxn10080,False,,undefined
rxn10081,False,,undefined
rxn10082,False,,undefined
rxn10083,False,,undefined
rxn10084,False,,undefined
rxn10085,False,,undefined
rxn10086,False,,undefined
rxn10087,False,,undefined
rxn10088,False,,undefined
rxn10089,True,>,eQuilibrator
rxn10090,False,,undefined
rxn10091,False,,undefined
rxn10092,True,>,eQuilibrator
rxn10093,True,>,eQuilibrator
rxn10094,True,>,eQuilibrator
rxn10095,True,>,eQuilibrator
rxn10096,False,,undefined
rxn10097,False,,undefined
rxn10098,False,,undefined
rxn10099,False,,undefined
rxn10100,False,,undefined
rxn10101,False,,undefined
rxn10102,False,,undefined
rxn10103,False,,undefined
rxn10104,True,<,eQuilibrator
rxn10105,True,<,eQuilibrator
rxn10106,True,<,eQuilibrator
rxn10107,False,,undefined
rxn10109,False,,undefined
rxn10110,False,,undefined
rxn10111,False,,undefined
rxn10112,True,>,eQuilibrator
rxn10113,True,>,eQuilibrator
rxn10114,True,>,eQuilibrator
rxn10115,True,>,eQuilibrator
rxn10116,True,>,eQuilibrator
rxn10117,True,>,eQuilibrator
rxn10118,True,>,eQuilibrator
rxn10119,True,>,eQuilibrator
rxn10120,True,=,eQuilibrator
rxn10121,True,>,eQuilibrator
rxn10122,True,>,eQuilibrator
rxn10123,True,=,eQuilibrator
rxn10124,True,>,eQuilibrator
rxn10125,True,=,eQuilibrator
rxn10126,True,>,eQuilibrator
rxn10127,True,>,eQuilibrator
rxn10128,True,>,eQuilibrator
rxn10129,True,>,eQuilibrator
rxn10130,True,>,eQuilibrator
rxn10131,True,=,GC_fallback
rxn10132,True,=,GC_fallback
rxn10133,True,=,GC_fallback
rxn10134,True,=,GC_fallback
rxn10135,True,=,GC_fallback
rxn10136,True,=,GC_fallback
rxn10137,True,=,GC_fallback
rxn10138,True,>,eQuilibrator
rxn10139,True,>,eQuilibrator
rxn10140,True,=,GC_fallback
rxn10141,True,>,eQuilibrator
rxn10142,True,=,GC_fallback
rxn10143,True,=,GC_fallback
rxn10144,True,>,eQuilibrator
rxn10145,True,>,eQuilibrator
rxn10146,True,=,GC_fallback
rxn10147,False,,undefined
rxn10148,True,=,GC_fallback
rxn10149,True,=,GC_fallback
rxn10150,True,=,GC_fallback
rxn10151,True,=,GC_fallback
rxn10152,True,=,GC_fallback
rxn10153,True,=,GC_fallback
rxn10154,True,=,GC_fallback
rxn10155,True,=,GC_fallback
rxn10156,True,=,GC_fallback
rxn10157,True,=,GC_fallback
rxn10158,True,=,GC_fallback
rxn10159,True,=,GC_fallback
rxn10160,True,=,GC_fallback
rxn10161,True,=,GC_fallback
rxn10162,True,=,GC_fallback
rxn10163,True,=,GC_fallback
rxn10164,True,=,GC_fallback
rxn10165,True,=,GC_fallback
rxn10167,True,=,GC_fallback
rxn10168,False,,undefined
rxn10169,True,=,GC_fallback
rxn10170,True,>,eQuilibrator
rxn10171,True,=,GC_fallback
rxn10172,True,>,eQuilibrator
rxn10173,True,>,GC_fallback
rxn10174,True,>,eQuilibrator
rxn10175,True,>,eQuilibrator
rxn10176,True,=,GC_fallback
rxn10177,True,=,GC_fallback
rxn10178,False,,undefined
rxn10179,False,,undefined
rxn10180,False,,undefined
rxn10181,True,=,GC_fallback
rxn10182,True,=,GC_fallback
rxn10183,True,=,eQuilibrator
rxn10184,True,>,eQuilibrator
rxn10185,False,,undefined
rxn10186,False,,undefined
rxn10187,True,=,GC_fallback
rxn10188,True,=,GC_fallback
rxn10191,False,,undefined
rxn10192,False,,undefined
rxn10193,False,,undefined
rxn10194,False,,undefined
rxn10195,False,,undefined
rxn10196,False,,undefined
rxn10197,False,,undefined
rxn10198,False,,undefined
rxn10199,False,,undefined
rxn10200,False,,undefined
rxn10201,False,,undefined
rxn10202,False,,undefined
rxn10203,True,=,eQuilibrator
rxn10204,True,=,eQuilibrator
rxn10205,False,,undefined
rxn10206,False,,undefined
rxn10207,False,,undefined
rxn10208,False,,undefined
rxn10209,False,,undefined
rxn10210,False,,undefined
rxn10211,False,,undefined
rxn10212,False,,undefined
rxn10213,False,,undefined
rxn10214,False,,undefined
rxn10215,False,,undefined
rxn10216,False,,undefined
rxn10217,False,,undefined
rxn10218,False,,undefined
rxn10219,False,,undefined
rxn10220,False,,undefined
rxn10221,False,,undefined
rxn10222,False,,undefined
rxn10223,False,,undefined
rxn10224,False,,undefined
rxn10225,False,,undefined
rxn10226,False,,undefined
rxn10227,False,,undefined
rxn10228,False,,undefined
rxn10229,False,,undefined
rxn10230,False,,undefined
rxn10231,False,,undefined
rxn10232,False,,undefined
rxn10233,False,,undefined
rxn10234,False,,undefined
rxn10235,False,,undefined
rxn10236,False,,undefined
rxn10237,False,,undefined
rxn10238,False,,undefined
rxn10239,False,,undefined
rxn10240,False,,undefined
rxn10241,False,,undefined
rxn10242,False,,undefined
rxn10243,False,,undefined
rxn10244,False,,undefined
rxn10245,False,,undefined
rxn10246,False,,undefined
rxn10247,False,,undefined
rxn10248,False,,undefined
rxn10249,False,,undefined
rxn10250,False,,undefined
rxn10251,False,,undefined
rxn10252,False,,undefined
rxn10253,False,,undefined
rxn10254,False,,undefined
rxn10255,False,,undefined
rxn10256,False,,undefined
rxn10257,False,,undefined
rxn10258,False,,undefined
rxn10259,False,,undefined
rxn10260,False,,undefined
rxn10261,False,,undefined
rxn10262,False,,undefined
rxn10263,False,,undefined
rxn10264,False,,undefined
rxn10265,False,,undefined
rxn10266,False,,undefined
rxn10267,False,,undefined
rxn10268,False,,undefined
rxn10269,False,,undefined
rxn10270,False,,undefined
rxn10271,False,,undefined
rxn10272,False,,undefined
rxn10273,False,,undefined
rxn10274,False,,undefined
rxn10275,False,,undefined
rxn10276,False,,undefined
rxn10277,False,,undefined
rxn10278,False,,undefined
rxn10279,False,,undefined
rxn10280,False,,undefined
rxn10281,False,,undefined
rxn10282,False,,undefined
rxn10283,False,,undefined
rxn10284,False,,undefined
rxn10285,False,,undefined
rxn10286,False,,undefined
rxn10287,False,,undefined
rxn10288,False,,undefined
rxn10289,False,,undefined
rxn10290,False,,undefined
rxn10291,False,,undefined
rxn10292,False,,undefined
rxn10293,False,,undefined
rxn10294,False,,undefined
rxn10295,False,,undefined
rxn10296,False,,undefined
rxn10297,False,,undefined
rxn10298,False,,undefined
rxn10299,False,,undefined
rxn10300,False,,undefined
rxn10301,False,,undefined
rxn10302,False,,undefined
rxn10303,False,,undefined
rxn10304,False,,undefined
rxn10305,False,,undefined
rxn10306,False,,undefined
rxn10307,False,,undefined
rxn10308,False,,undefined
rxn10309,False,,undefined
rxn10310,False,,undefined
rxn10311,False,,undefined
rxn10312,False,,undefined
rxn10313,False,,undefined
rxn10314,False,,undefined
rxn10315,False,,undefined
rxn10316,False,,undefined
rxn10317,False,,undefined
rxn10318,False,,undefined
rxn10319,False,,undefined
rxn10320,False,,undefined
rxn10321,False,,undefined
rxn10322,False,,undefined
rxn10323,False,,undefined
rxn10324,False,,undefined
rxn10325,False,,undefined
rxn10326,False,,undefined
rxn10327,False,,undefined
rxn10328,False,,undefined
rxn10329,False,,undefined
rxn10330,False,,undefined
rxn10331,False,,undefined
rxn10332,False,,undefined
rxn10333,False,,undefined
rxn10334,False,,undefined
rxn10335,False,,undefined
rxn10336,False,,undefined
rxn10337,False,,undefined
rxn10338,False,,undefined
rxn10339,False,,undefined
rxn10340,False,,undefined
rxn10341,False,,undefined
rxn10342,False,,undefined
rxn10343,False,,undefined
rxn10344,False,,undefined
rxn10348,False,,undefined
rxn10363,False,,undefined
rxn10381,False,,undefined
rxn10382,False,,undefined
rxn10383,False,,undefined
rxn10398,True,=,GC_fallback
rxn10401,False,,undefined
rxn10403,False,,undefined
rxn10404,False,,undefined
rxn10405,False,,undefined
rxn10406,False,,undefined
rxn10407,False,,undefined
rxn10408,False,,undefined
rxn10409,False,,undefined
rxn10410,False,,undefined
rxn10415,True,>,eQuilibrator
rxn10420,False,,undefined
rxn10421,True,=,GC_fallback
rxn10422,False,,undefined
rxn10423,False,,undefined
rxn10424,True,=,eQuilibrator
rxn10425,True,>,eQuilibrator
rxn10426,True,=,GC_fallback
rxn10427,True,=,eQuilibrator
rxn10429,False,,undefined
rxn10430,False,,undefined
rxn10431,False,,undefined
rxn10432,True,=,eQuilibrator
rxn10433,False,,undefined
rxn10434,True,>,eQuilibrator
rxn10435,False,,undefined
rxn10436,False,,undefined
rxn10437,False,,undefined
rxn10438,True,=,GC_fallback
rxn10439,True,=,eQuilibrator
rxn10440,False,,undefined
rxn10441,False,,undefined
rxn10442,False,,undefined
rxn10443,True,=,eQuilibrator
rxn10444,False,,undefined
rxn10445,False,,undefined
rxn10446,False,,undefined
rxn10447,False,,undefined
rxn10448,False,,undefined
rxn10449,False,,undefined
rxn10450,False,,undefined
rxn10451,False,,undefined
rxn10452,False,,undefined
rxn10453,False,,undefined
rxn10454,False,,undefined
rxn10455,False,,undefined
rxn10456,False,,undefined
rxn10457,False,,undefined
rxn10458,False,,undefined
rxn10459,False,,undefined
rxn10460,False,,undefined
rxn10461,False,,undefined
rxn10464,False,,undefined
rxn10465,False,,undefined
rxn10466,False,,undefined
rxn10467,False,,undefined
rxn10468,True,=,eQuilibrator
rxn10469,True,=,eQuilibrator
rxn10470,True,=,GC_fallback
rxn10471,True,=,GC_fallback
rxn10472,False,,undefined
rxn10473,False,,undefined
