rxn	name	dg_gc	dg_eq	dg_dgp	kegg_ids_staged	kegg_ids_alias	kegg_max_reuse
rxn35809	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35810	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35811	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35812	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35813	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35814	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35815	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35816	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35817	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35818	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35819	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35820	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35821	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35822	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35823	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35824	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35825	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35826	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35827	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35828	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35829	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35830	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35831	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35832	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35833	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35834	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35835	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35836	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35837	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35838	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35839	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35840	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35841	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35842	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35843	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35844	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35845	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35846	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35847	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35848	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35849	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35850	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35851	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35852	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35853	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35854	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35855	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35856	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35857	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35858	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35859	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35860	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35861	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35862	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35863	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35864	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35865	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35866	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35867	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35868	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35869	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35870	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35871	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35872	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35873	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35874	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35875	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35876	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35877	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35878	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35879	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35880	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35881	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35882	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35883	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35884	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35885	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35886	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35887	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35888	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35889	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35890	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35891	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35892	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35893	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35894	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35895	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35896	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35897	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35898	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35899	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35900	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35901	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35902	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35903	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35904	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35905	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35906	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35907	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35908	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35909	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35910	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35911	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35912	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35913	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35914	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35915	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35916	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35917	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35918	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35919	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35920	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35921	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35922	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35923	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35924	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn35925	alcohol dehydrogenase [NAD(P)+]			3.730	R10412		207
rxn09521	g-glutamyltransferase			13.920	R03542		177
rxn09522	succinate dehydrogenase (ubiquinone-6), mitochondrial			13.920	R03542		177
rxn09523	Complex I dehydrogenase			13.920	R03542		177
rxn09524	NADH dehydrogenase, cytosolic/mitochondrial			13.920	R03542		177
rxn09525	formate  dehydrogenase, cytosolic/mitochondrial			13.920	R03542		177
rxn09526	ubiquinol-6 cytochrome c reductase			13.920	R03542		177
rxn09527	Cytochrome c oxidase subunit 1			13.920	R03542		177
rxn09528	ATP synthase, vacuole			13.920	R03542		177
rxn09529	ATP synthase subunit alpha, mitochondrial			13.920	R03542		177
rxn09530	ATP synthase, Golgi Apparatus			13.920	R03542		177
rxn09531	biotin synthase			13.920	R03542		177
rxn39087	phosphatidylinositol 4-kinase, nuclear, yeast-specifc			13.920	R03542		177
rxn39088	phosphatidylserine decarboxylase, yeast-specific, vacuolar			13.920	R03542		177
rxn39089	phosphatidylserine synthase, yeast-specific, mitochondrial			13.920	R03542		177
rxn39090	sphingoid base-phosphate phosphatase (phytosphingosine 1-phosphate), endoplasmic reticulum			13.920	R03542		177
rxn39091	thiamin diphosphatase, extracellular			13.920	R03542		177
rxn39092	Sulfite dehydrogenase			13.920	R03542		177
rxn39093	4.2.3.16-RXN			13.920	R03542		177
rxn39094	DMK-RXN			13.920	R03542		177
rxn39095	FPPSYN-RXN			13.920	R03542		177
rxn39096	1.1.1.288-RXN			13.920	R03542		177
rxn39097	R82-RXN			13.920	R03542		177
rxn39098	RXN-5106			13.920	R03542		177
rxn39099	RXN-5107			13.920	R03542		177
rxn39100	RXN-5108			13.920	R03542		177
rxn39101	RXN-5110			13.920	R03542		177
rxn39102	RXN-698			13.920	R03542		177
rxn39103	R_O4_succinyl_L_homoserine_hydrogen_sulfide_S__3_amino_3_carboxypropyl_transferase;_O_succinyl_L_homoserine_succinate_lyase__adding_hydrogen_sulfide_			13.920	R03542		177
rxn39104	RXN-8618			13.920	R03542		177
rxn39105	TrnRxn_cpd30642			13.920	R03542		177
rxn39106	TrnRxn_cpd30684			13.920	R03542		177
rxn39107	TrnRxn_cpd30636			13.920	R03542		177
rxn39108	TrnRxn_cpd30665			13.920	R03542		177
rxn39109	TrnRxn_cpd23642			13.920	R03542		177
rxn39110	TrnRxn_cpd20785			13.920	R03542		177
rxn39111	TrnRxn_cpd11145			13.920	R03542		177
rxn39112	TrnRxn_cpd23443			13.920	R03542		177
rxn39113	TrnRxn_cpd30641			13.920	R03542		177
rxn39114	TrnRxn_cpd30678			13.920	R03542		177
rxn39115	TrnRxn_cpd30657			13.920	R03542		177
rxn39116	TrnRxn_cpd30634			13.920	R03542		177
rxn39117	TrnRxn_cpd30667			13.920	R03542		177
rxn39118	TrnRxn_cpd30727			13.920	R03542		177
rxn39119	TrnRxn_cpd30662			13.920	R03542		177
rxn39120	TrnRxn_cpd22643			13.920	R03542		177
rxn39121	TrnRxn_cpd30707			13.920	R03542		177
rxn39122	TrnRxn_cpd11451			13.920	R03542		177
rxn39123	TrnRxn_cpd30666			13.920	R03542		177
rxn39124	TrnRxn_cpd29628			13.920	R03542		177
rxn39125	TrnRxn_cpd30709			13.920	R03542		177
rxn39126	TrnRxn_cpd30705			13.920	R03542		177
rxn39127	TrnRxn_cpd30703			13.920	R03542		177
rxn39128	TrnRxn_cpd30661			13.920	R03542		177
rxn39129	TrnRxn_cpd30687			13.920	R03542		177
rxn39130	TrnRxn_cpd30685			13.920	R03542		177
rxn39131	TrnRxn_cpd30681			13.920	R03542		177
rxn39132	TrnRxn_cpd30720			13.920	R03542		177
rxn39133	TrnRxn_cpd09225			13.920	R03542		177
rxn39134	TrnRxn_cpd26269			13.920	R03542		177
rxn39135	TrnRxn_cpd30656			13.920	R03542		177
rxn39136	TrnRxn_cpd30686			13.920	R03542		177
rxn39137	TrnRxn_cpd30633			13.920	R03542		177
rxn39138	TrnRxn_cpd20945			13.920	R03542		177
rxn39139	TrnRxn_cpd30638			13.920	R03542		177
rxn39140	TrnRxn_cpd26493			13.920	R03542		177
rxn39141	TrnRxn_cpd21174			13.920	R03542		177
rxn39142	TrnRxn_cpd30716			13.920	R03542		177
rxn39143	TrnRxn_cpd30644			13.920	R03542		177
rxn39144	TrnRxn_cpd30643			13.920	R03542		177
rxn39145	TrnRxn_cpd30722			13.920	R03542		177
rxn39146	TrnRxn_cpd30726			13.920	R03542		177
rxn39147	TrnRxn_cpd30692			13.920	R03542		177
rxn39148	TrnRxn_cpd30725			13.920	R03542		177
rxn39149	TrnRxn_cpd30651			13.920	R03542		177
rxn39150	TrnRxn_cpd30647			13.920	R03542		177
rxn39151	TrnRxn_cpd28926			13.920	R03542		177
rxn39152	TrnRxn_cpd30640			13.920	R03542		177
rxn39153	TrnRxn_cpd20439			13.920	R03542		177
rxn39154	TrnRxn_cpd30683			13.920	R03542		177
rxn39155	TrnRxn_cpd30695			13.920	R03542		177
rxn39156	TrnRxn_cpd02261			13.920	R03542		177
rxn39157	TrnRxn_cpd30704			13.920	R03542		177
rxn39158	TrnRxn_cpd30679			13.920	R03542		177
rxn39159	TrnRxn_cpd26500			13.920	R03542		177
rxn39160	TrnRxn_cpd30670			13.920	R03542		177
rxn39161	TrnRxn_cpd30730			13.920	R03542		177
rxn39162	TrnRxn_cpd30697			13.920	R03542		177
rxn39163	TrnRxn_cpd30713			13.920	R03542		177
rxn39164	TrnRxn_cpd24344			13.920	R03542		177
rxn39165	TrnRxn_cpd30645			13.920	R03542		177
rxn39166	TrnRxn_cpd30639			13.920	R03542		177
rxn39167	TrnRxn_cpd30724			13.920	R03542		177
rxn39168	TrnRxn_cpd30664			13.920	R03542		177
rxn39169	TrnRxn_cpd30663			13.920	R03542		177
rxn39170	TrnRxn_cpd11461			13.920	R03542		177
rxn39171	TrnRxn_cpd19649			13.920	R03542		177
rxn39172	TrnRxn_cpd06623			13.920	R03542		177
rxn39173	TrnRxn_cpd19148			13.920	R03542		177
rxn39174	TrnRxn_cpd30706			13.920	R03542		177
rxn39175	TrnRxn_cpd03662			13.920	R03542		177
rxn39176	TrnRxn_cpd26232			13.920	R03542		177
rxn39177	TrnRxn_cpd30691			13.920	R03542		177
rxn39178	TrnRxn_cpd27326			13.920	R03542		177
rxn39179	TrnRxn_cpd30719			13.920	R03542		177
rxn39180	TrnRxn_cpd19075			13.920	R03542		177
rxn39181	TrnRxn_cpd30655			13.920	R03542		177
rxn39182	TrnRxn_cpd08043			13.920	R03542		177
rxn39183	TrnRxn_cpd30688			13.920	R03542		177
rxn39184	TrnRxn_cpd30652			13.920	R03542		177
rxn39185	TrnRxn_cpd30648			13.920	R03542		177
rxn39186	TrnRxn_cpd30675			13.920	R03542		177
rxn39187	TrnRxn_cpd30673			13.920	R03542		177
rxn39188	TrnRxn_cpd00127			13.920	R03542		177
rxn39189	TrnRxn_cpd24444			13.920	R03542		177
rxn39190	TrnRxn_cpd30672			13.920	R03542		177
rxn39191	TrnRxn_cpd30723			13.920	R03542		177
rxn39192	TrnRxn_cpd30796			13.920	R03542		177
rxn39193	TrnRxn_cpd19119			13.920	R03542		177
rxn39194	TrnRxn_cpd30693			13.920	R03542		177
rxn39195	TrnRxn_cpd09978			13.920	R03542		177
rxn39196	TrnRxn_cpd23945			13.920	R03542		177
rxn39197	TrnRxn_cpd30715			13.920	R03542		177
rxn39198	TrnRxn_cpd30637			13.920	R03542		177
rxn39199	TrnRxn_cpd30680			13.920	R03542		177
rxn39200	TrnRxn_cpd30714			13.920	R03542		177
rxn39201	TrnRxn_cpd30701			13.920	R03542		177
rxn39202	TrnRxn_cpd00160			13.920	R03542		177
rxn39203	TrnRxn_cpd30694			13.920	R03542		177
rxn39204	TrnRxn_cpd30696			13.920	R03542		177
rxn39205	TrnRxn_cpd26499			13.920	R03542		177
rxn39206	TrnRxn_cpd30676			13.920	R03542		177
rxn39207	TrnRxn_cpd30698			13.920	R03542		177
rxn39208	TrnRxn_cpd24435			13.920	R03542		177
rxn39209	TrnRxn_cpd30653			13.920	R03542		177
rxn39210	TrnRxn_cpd30671			13.920	R03542		177
rxn39211	TrnRxn_cpd30710			13.920	R03542		177
rxn39212	TrnRxn_cpd30659			13.920	R03542		177
rxn39213	TrnRxn_cpd30717			13.920	R03542		177
rxn39214	TrnRxn_cpd30718			13.920	R03542		177
rxn39215	TrnRxn_cpd30635			13.920	R03542		177
rxn39216	TrnRxn_cpd26290			13.920	R03542		177
rxn39217	TrnRxn_cpd30711			13.920	R03542		177
rxn39218	TrnRxn_cpd30690			13.920	R03542		177
rxn39219	TrnRxn_cpd30712			13.920	R03542		177
rxn39220	TrnRxn_cpd30689			13.920	R03542		177
rxn39221	TrnRxn_cpd30649			13.920	R03542		177
rxn39222	TrnRxn_cpd30646			13.920	R03542		177
rxn39223	TrnRxn_cpd30668			13.920	R03542		177
rxn39224	TrnRxn_cpd30650			13.920	R03542		177
rxn39225	TrnRxn_cpd26289			13.920	R03542		177
rxn39226	TrnRxn_cpd30658			13.920	R03542		177
rxn39227	TrnRxn_cpd26495			13.920	R03542		177
rxn39228	TrnRxn_cpd30669			13.920	R03542		177
rxn39229	TrnRxn_cpd30708			13.920	R03542		177
rxn39230	TrnRxn_cpd27293			13.920	R03542		177
rxn39231	TrnRxn_cpd26291			13.920	R03542		177
rxn39232	TrnRxn_cpd30700			13.920	R03542		177
rxn39233	TrnRxn_cpd30721			13.920	R03542		177
rxn39234	TrnRxn_cpd19118			13.920	R03542		177
rxn39235	TrnRxn_cpd30660			13.920	R03542		177
rxn39236	TrnRxn_cpd30674			13.920	R03542		177
rxn39237	TrnRxn_cpd30682			13.920	R03542		177
rxn39238	TrnRxn_cpd30654			13.920	R03542		177
rxn39239	TrnRxn_cpd30702			13.920	R03542		177
rxn39240	TrnRxn_cpd30677			13.920	R03542		177
rxn39241	5-Methyltetrahydrofolate Transport			13.920	R03542		177
rxn39242	5,10-Methylenetetrahydrofolate Transport			13.920	R03542		177
rxn39243	5,10-Methylenyltetrahydrofolate Transport			13.920	R03542		177
rxn39245	ATPReduct			13.920	R03542		177
rxn39246	GTPReduct			13.920	R03542		177
rxn39247	CTPReduct			13.920	R03542		177
rxn39248	UTPReduct			13.920	R03542		177
rxn39250	5-deoxyadenosine phosphorylase			13.920	R03542		177
rxn23457	RXN-13192.c			-322.610	R10068		170
rxn23458	zeaxanthin epoxidase			-322.610	R10068		170
rxn34015	3,8-divinyl protochlorophyllide 8-vinyl reductase			-322.610	R10068		170
rxn34016	Protochlorophyllide Oxidoreductase			-322.610	R10068		170
rxn34017	1-Deoxtxylulose-5-Phosphate Reductoisomerase			-322.610	R10068		170
rxn34018	4-Diphosphocytidyl-2C-methyl-D-erithritol Synthase			-322.610	R10068		170
rxn34019	4-Diphosphocytidyl-2-C-methylerythritol kinase			-322.610	R10068		170
rxn34020	2C-methyl-D-erythritol-2,4-cyclodiphosphate Synthase			-322.610	R10068		170
rxn34021	1-Hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate Synthase			-322.610	R10068		170
rxn34022	Geranyl Pyrophosphate Synthase			-322.610	R10068		170
rxn34023	Geranyltranstransferase			-322.610	R10068		170
rxn34024	Lumped Geranylgeranyl Pyrophosphate Synthesis			-322.610	R10068		170
rxn34025	Chlorophyll a Oxygenase			-322.610	R10068		170
rxn34026	Carbamoyl Phosphate Synthetase			-322.610	R10068		170
rxn34027	Aspartate Carbamoyltransferase			-322.610	R10068		170
rxn34028	Lumped Orotate Synthesis			-322.610	R10068		170
rxn34029	Orotate Phosphoribosyltransferase			-322.610	R10068		170
rxn34030	Uridylate Kinase			-322.610	R10068		170
rxn34031	Uridylate Kinase			-322.610	R10068		170
rxn34032	Nucleoside Diphosphate Kinase			-322.610	R10068		170
rxn34033	Nucleoside Diphosphate Kinase			-322.610	R10068		170
rxn34034	Nucleoside Diphosphate Kinase			-322.610	R10068		170
rxn34035	CTP Synthase			-322.610	R10068		170
rxn34036	Nucleoside Diphosphate Kinase			-322.610	R10068		170
rxn34037	Ribonucleoside-Diphosphate Reductase			-322.610	R10068		170
rxn34038	dCDP Kinase			-322.610	R10068		170
rxn34039	dCDP Kinase			-322.610	R10068		170
rxn34040	dCDP Kinase			-322.610	R10068		170
rxn34041	Deoxyuridine Triphosphatase			-322.610	R10068		170
rxn34042	Thymidylate Synthase			-322.610	R10068		170
rxn34043	dTMP Kinase			-322.610	R10068		170
rxn34044	dTDP Kinase			-322.610	R10068		170
rxn34045	dTDP Kinase			-322.610	R10068		170
rxn34046	dTDP Kinase			-322.610	R10068		170
rxn34047	Ribonucleoside-Diphosphate Reductase			-322.610	R10068		170
rxn34048	dUDP Kinase			-322.610	R10068		170
rxn34049	dUDP Kinase			-322.610	R10068		170
rxn34050	dUDP Kinase			-322.610	R10068		170
rxn34051	Amidophosphoribosyl Transferase			-322.610	R10068		170
rxn34052	Phosphoribosylamine-glycine Ligase			-322.610	R10068		170
rxn34053	Methenyltetrahydrofolate cyclohydrolase			-322.610	R10068		170
rxn34054	Phosphoribosylglycineamide Formyltransferase			-322.610	R10068		170
rxn34055	Phosphoribosylformylglycinamide Synthase			-322.610	R10068		170
rxn34056	Phosphoribosylformylglycinamide Cyclo-ligase			-322.610	R10068		170
rxn34057	N5 Carboxyaminoimidazole Ribonucleotide Synthase			-322.610	R10068		170
rxn34058	Phosphoribosylaminoimidazole-Succinocarboxamide Synthase			-322.610	R10068		170
rxn34059	Adenylosuccinate Synthase			-322.610	R10068		170
rxn34060	Ribonucleoside-diphosphate Reductase			-322.610	R10068		170
rxn34061	dADP Kinase			-322.610	R10068		170
rxn34062	dADP Kinase			-322.610	R10068		170
rxn34063	dADP Kinase			-322.610	R10068		170
rxn34064	GMP Synthase			-322.610	R10068		170
rxn34065	Ribonucleoside-diphosphate Reductase			-322.610	R10068		170
rxn34066	dGDP Kinase			-322.610	R10068		170
rxn34067	dGDP Kinase			-322.610	R10068		170
rxn34068	dGDP Kinase			-322.610	R10068		170
rxn34069	JM_Cre_538			-322.610	R10068		170
rxn34070	JM_Cre_539			-322.610	R10068		170
rxn34071	JM_Cre_540			-322.610	R10068		170
rxn34072	JM_Cre_542			-322.610	R10068		170
rxn34073	JM_Cre_544			-322.610	R10068		170
rxn34074	JM_Cre_546			-322.610	R10068		170
rxn34075	JM_Cre_550			-322.610	R10068		170
rxn34076	JM_Cre_673			-322.610	R10068		170
rxn34077	TRANS-RXNBWI-115401.cm.maizeexp.SO3_SO3			-322.610	R10068		170
rxn34078	JM_Cre_552			-322.610	R10068		170
rxn34079	TRANS-RXNBWI-115401.cm.maizeexp.NITRATE_NITRATE			-322.610	R10068		170
rxn34080	JM_Cre_558			-322.610	R10068		170
rxn34081	JM_Cre_560			-322.610	R10068		170
rxn34082	JM_Cre_562			-322.610	R10068		170
rxn34083	JM_Cre_564			-322.610	R10068		170
rxn34084	JM_Cre_566			-322.610	R10068		170
rxn34085	JM_Cre_568			-322.610	R10068		170
rxn34086	JM_Cre_570			-322.610	R10068		170
rxn34087	JM_Cre_713			-322.610	R10068		170
rxn34088	JM_Cre_733			-322.610	R10068		170
rxn34089	JM_Cre_572			-322.610	R10068		170
rxn34090	JM_Cre_619			-322.610	R10068		170
rxn34091	JM_Cre_731			-322.610	R10068		170
rxn34094	JM_Cre_615			-322.610	R10068		170
rxn34095	JM_Cre_779			-322.610	R10068		170
rxn34096	JM_Cre_727			-322.610	R10068		170
rxn34097	JM_Cre_729			-322.610	R10068		170
rxn34098	JM_Cre_725			-322.610	R10068		170
rxn34099	JM_Cre_592			-322.610	R10068		170
rxn34102	JM_Cre_614			-322.610	R10068		170
rxn34103	JM_Cre_617			-322.610	R10068		170
rxn34104	JM_Cre_623			-322.610	R10068		170
rxn34105	JM_Cre_624			-322.610	R10068		170
rxn34106	JM_Cre_625			-322.610	R10068		170
rxn34107	JM_Cre_626			-322.610	R10068		170
rxn34108	JM_Cre_627			-322.610	R10068		170
rxn34109	JM_Cre_628			-322.610	R10068		170
rxn34110	JM_Cre_629			-322.610	R10068		170
rxn34111	JM_Cre_630			-322.610	R10068		170
rxn34112	JM_Cre_631			-322.610	R10068		170
rxn34113	JM_Cre_632			-322.610	R10068		170
rxn34114	JM_Cre_633			-322.610	R10068		170
rxn34115	JM_Cre_634			-322.610	R10068		170
rxn34116	JM_Cre_635			-322.610	R10068		170
rxn34117	JM_Cre_636			-322.610	R10068		170
rxn34118	JM_Cre_637			-322.610	R10068		170
rxn34119	JM_Cre_638			-322.610	R10068		170
rxn34120	JM_Cre_639			-322.610	R10068		170
rxn34121	JM_Cre_640			-322.610	R10068		170
rxn34122	JM_Cre_641			-322.610	R10068		170
rxn34123	JM_Cre_643			-322.610	R10068		170
rxn34124	JM_Cre_644			-322.610	R10068		170
rxn34125	JM_Cre_645			-322.610	R10068		170
rxn34126	JM_Cre_646			-322.610	R10068		170
rxn34127	JM_Cre_647			-322.610	R10068		170
rxn34128	JM_Cre_649			-322.610	R10068		170
rxn34129	JM_Cre_650			-322.610	R10068		170
rxn34130	JM_Cre_651			-322.610	R10068		170
rxn34131	JM_Cre_652			-322.610	R10068		170
rxn34132	JM_Cre_653			-322.610	R10068		170
rxn34133	JM_Cre_654			-322.610	R10068		170
rxn34134	JM_Cre_655			-322.610	R10068		170
rxn34135	JM_Cre_656			-322.610	R10068		170
rxn34136	JM_Cre_657			-322.610	R10068		170
rxn34137	JM_Cre_658			-322.610	R10068		170
rxn34138	JM_Cre_659			-322.610	R10068		170
rxn34139	JM_Cre_661			-322.610	R10068		170
rxn34140	JM_Cre_663			-322.610	R10068		170
rxn34141	JM_Cre_665			-322.610	R10068		170
rxn34142	JM_Cre_667			-322.610	R10068		170
rxn34143	JM_Cre_669			-322.610	R10068		170
rxn34144	JM_Cre_671			-322.610	R10068		170
rxn34145	JM_Cre_679			-322.610	R10068		170
rxn34146	TRANS-RXNBWI-115551.cd			-322.610	R10068		170
rxn34147	JM_Cre_685			-322.610	R10068		170
rxn34148	JM_Cre_689			-322.610	R10068		170
rxn34149	JM_Cre_691			-322.610	R10068		170
rxn34150	JM_Cre_693			-322.610	R10068		170
rxn34151	JM_Cre_695			-322.610	R10068		170
rxn34152	JM_Cre_697			-322.610	R10068		170
rxn34153	JM_Cre_703			-322.610	R10068		170
rxn34154	JM_Cre_701			-322.610	R10068		170
rxn34155	JM_Cre_709			-322.610	R10068		170
rxn34156	JM_Cre_711			-322.610	R10068		170
rxn34157	JM_Cre_717			-322.610	R10068		170
rxn34158	JM_Cre_719			-322.610	R10068		170
rxn34159	JM_Cre_721			-322.610	R10068		170
rxn34160	JM_Cre_737			-322.610	R10068		170
rxn34161	JM_Cre_739			-322.610	R10068		170
rxn34162	JM_Cre_741			-322.610	R10068		170
rxn34163	JM_Cre_743			-322.610	R10068		170
rxn34164	JM_Cre_745			-322.610	R10068		170
rxn34165	JM_Cre_747			-322.610	R10068		170
rxn34166	JM_Cre_749			-322.610	R10068		170
rxn34167	JM_Cre_751			-322.610	R10068		170
rxn34168	JM_Cre_753			-322.610	R10068		170
rxn34169	JM_Cre_755			-322.610	R10068		170
