rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	diff	absdiff
rxn37184	methylsterol monooxygenase	OK	0	0	>	(3) cpd00005[0] + (3) cpd00007[0] + (2) cpd00067[0] + (1) cpd02759[0] => (4) cpd00001[0] + (3) cpd00006[0] + (1) cpd02939[0]	(3) NADPH[0] + (3) O2[0] + (2) H+[0] + (1) 4,4-Dimethyl-5alpha-cholest-7-en-3beta-ol[0] => (4) H2O[0] + (3) NADP[0] + (1) 3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate[0]	1.14.13.72	1	1	-314.7200	-316.9400	-315.0900	3	1	R10058	R10058	1	1	1	0	0.0000	4	3	7	17.0000	4.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	29	742.0000	48	18	5	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	8.0000	-6.0000	0.0000	0.0000	6.0000	0.0000	45.0000	15.0000	27.0000	3.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	6.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	2.2200	0.3700	-1.8500	2.2200	-315.5833	2.2200	1	1	0	0	-2.0000	-22.0000	2.2607	0	-1.8500	1.8500
rxn37185	methylsterol monooxygenase	OK	0	0	>	(3) cpd00004[0] + (3) cpd00007[0] + (2) cpd00067[0] + (1) cpd02759[0] => (4) cpd00001[0] + (3) cpd00003[0] + (1) cpd02939[0]	(3) NADH[0] + (3) O2[0] + (2) H+[0] + (1) 4,4-Dimethyl-5alpha-cholest-7-en-3beta-ol[0] => (4) H2O[0] + (3) NAD[0] + (1) 3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate[0]	1.14.13.72	1	1	-314.7200	-316.9300	-316.8400	3	1	R10057	R10057	1	1	1	0	0.0000	4	3	7	17.0000	4.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	29	663.0000	44	18	5	h;h2o;nad;nadh;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	8.0000	-6.0000	0.0000	0.0000	6.0000	0.0000	45.0000	15.0000	27.0000	3.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	6.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	2.2100	2.1200	-0.0900	2.2100	-316.1633	2.2100	1	1	0	0	-2.0000	-10.0000	2.2568	0	-0.0900	0.0900
rxn37384	RXN-8955.c.metaexp.NADP_NADPH	OK	0	0	=	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd25668[0] <=> (1) cpd00006[0] + (1) cpd25667[0]	(1) NADPH[0] + (1) H+[0] + (1) GDP-4-dehydro-3,6-dideoxymannose[0] <=> (1) NADP[0] + (1) GDP-L-colitose[0]		none	0	-2.3000	0.2800	3.3400	3	1	R10421	R10421	1	1	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	18	9	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	25.0000	5.0000	17.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-2.5800	-5.6400	-3.0600	5.6400	0.4400	5.6400	1	1	0	0	-1.0000	-8.0000	0.3779	0	-3.0600	3.0600
rxn37385	RXN-8955.c.metaexp.NAD_NADH	OK	0	0	=	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd25668[0] <=> (1) cpd00003[0] + (1) cpd25667[0]	(1) NADH[0] + (1) H+[0] + (1) GDP-4-dehydro-3,6-dideoxymannose[0] <=> (1) NAD[0] + (1) GDP-L-colitose[0]	1.1.1.356	1	1	-2.3000	0.2800	3.9200	3	1	R10420	R10420	1	1	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	18	9	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	25.0000	5.0000	17.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-2.5800	-6.2200	-3.6400	6.2200	0.6333	6.2200	1	1	0	0	-1.0000	-4.0000	0.3740	0	-3.6400	3.6400
rxn37427	RXN-9703.v.metaexp.NADP_NADPH	OK	0	0	>	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01122[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd05280[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Linoleate[0] => (1) H2O[0] + (1) NADP[0] + (1) Vernolic acid[0]	1.14.13.-	1	1	-94.4700	-102.6300	-95.1700	3	1	R07056	R07056	1	94	1	0	0.0000	4	3	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	11	5	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	5.0000	-3.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	2.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	5.0000	1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	8.1600	0.7000	-7.4600	8.1600	-97.4233	8.1600	1	1	0	0	-1.0000	-8.0000	1.1498	0	-7.4600	7.4600
rxn37520	RXN66-313.r.metaexp.NADP_NADPH	OK	0	1	>	(1) cpd00006[0] + (1) cpd14544[0] => (1) cpd00005[0] + (1) cpd00011[0] + (1) cpd14552[0]	(1) NADP[0] + (1) 4alpha-Methylzymosterol-4-carboxylate[0] => (1) NADPH[0] + (1) CO2[0] + (1) 3-Keto-4-methylzymosterol[0]	1.1.1.170	1	1	0.3400	-5.9300	-0.9200	3	1	R07494	R07494	1	28	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	29	742.0000	48	18	5	co2;nadp;nadph	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	6.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6	6.2700	1.2600	-5.0100	6.2700	-2.1700	6.2700	1	1	0	0	0.0000	6.0000	0.9697	0	-5.0100	5.0100
rxn37585	N-ribosyladenine ribohydrolase	OK	0	1	>	(1) cpd00001[0] + (1) cpd00182[0] => (1) cpd00128[0] + (1) cpd16443[0]	(1) H2O[0] + (1) Adenosine[0] => (1) Adenine[0] + (1) beta-D-Ribofuranose[0]	3.2.2.1;3.2.2.7	3	2	-0.7300	-4.7600	-3.0400	3	1	R01245	R01245	1	16	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	267.0000	19	6	4	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	4.0300	2.3100	-1.7200	4.0300	-2.8433	4.0300	1	1	0	0	0.0000	0.0000	0.5031	0	-1.7200	1.7200
rxn37586	N-ribosyladenine ribohydrolase	OK	0	1	>	(1) cpd00001[0] + (1) cpd00182[0] => (1) cpd00128[0] + (1) cpd16443[0]	(1) H2O[0] + (1) Adenosine[0] => (1) Adenine[0] + (1) beta-D-Ribofuranose[0]	3.2.2.1;3.2.2.7	3	2	-0.7300	-4.7600	-3.0400	3	1	R01245	R01245	1	16	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	267.0000	19	6	4	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	4.0300	2.3100	-1.7200	4.0300	-2.8433	4.0300	1	1	0	0	0.0000	0.0000	0.5031	0	-1.7200	1.7200
rxn37599	Inosinase	OK	0	1	>	(1) cpd00001[0] + (1) cpd00246[0] => (1) cpd00226[0] + (1) cpd16443[0]	(1) H2O[0] + (1) Inosine[0] => (1) HYXN[0] + (1) beta-D-Ribofuranose[0]	3.2.2.1;3.2.2.2	3	2	-0.7300	-4.5700	-2.3800	3	1	R01770	R01770	1	12	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	268.0000	19	6	4	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	3.8400	1.6500	-2.1900	3.8400	-2.5600	3.8400	1	1	0	0	0.0000	0.0000	0.5064	0	-2.1900	2.1900
rxn37600	Inosinase	OK	0	1	>	(1) cpd00001[0] + (1) cpd00246[0] => (1) cpd00226[0] + (1) cpd16443[0]	(1) H2O[0] + (1) Inosine[0] => (1) HYXN[0] + (1) beta-D-Ribofuranose[0]	3.2.2.1;3.2.2.2	3	2	-0.7300	-4.5700	-2.3800	3	1	R01770	R01770	1	12	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	268.0000	19	6	4	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	3.8400	1.6500	-2.1900	3.8400	-2.5600	3.8400	1	1	0	0	0.0000	0.0000	0.5064	0	-2.1900	2.1900
rxn37658	(S)-3-methyl-2-oxopentanoate dehydrogenase (acylating)	OK	0	1	=	(1) cpd00003[0] + (1) cpd00010[0] + (1) cpd00508[0] <=> (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd00760[0]	(1) NAD[0] + (1) CoA[0] + (1) 3MOP[0] <=> (1) NADH[0] + (1) CO2[0] + (1) 2-Methylbutyryl-CoA[0]	1.2.1.-;1.2.1.25	1	2	-8.1400	-5.6400	-5.6900	3	1	R03171	R03171	1	9	1	0	0.0000	3	3	6	6.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	26	848.0000	54	16	9	co2;coa;nad;nadh	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	6.0000	0.0000	25.0000	-5.0000	17.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	-1.0000	7	-2.5000	-2.4500	0.0500	2.5000	-6.4900	2.5000	1	1	0	0	0.0000	2.0000	0.8128	0	0.0500	0.0500
rxn37671	Aldose reductase	OK	0	1	=	(1) cpd00006[0] + (1) cpd00100[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00448[0]	(1) NADP[0] + (1) Glycerol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) D-Glyceraldehyde[0]	1.1.1.2;1.1.1.21;1.1.1.372;1.1.1.72	1	4	5.2200	9.3100	8.3600	3	1	R01041	R01041	1	2	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	10	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-4.0900	-3.1400	0.9500	4.0900	7.6300	4.0900	1	1	0	0	1.0000	8.0000	0.4881	0	0.9500	0.9500
rxn37672	Aldose reductase	OK	0	1	=	(1) cpd00003[0] + (1) cpd00100[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00448[0]	(1) NAD[0] + (1) Glycerol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Glyceraldehyde[0]	1.1.1.-;1.1.1.1;1.1.1.21;1.1.1.72	1	4	5.2200	9.3100	8.9400	3	1	R01036	R01036	1	3	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-4.0900	-3.7200	0.3700	4.0900	7.8233	4.0900	1	1	0	0	1.0000	4.0000	0.4887	0	0.3700	0.3700
rxn37675	D-XYLULOSE-REDUCTASE-RXN.r	OK	0	1	=	(1) cpd00003[0] + (1) cpd00306[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00259[0]	(1) NAD[0] + (1) Xylitol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Lyxulose[0]	1.1.1.9	1	1	3.8100	4.6500	5.0200	3	1	R01896	R01896	1	11	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	11	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	1.0000	0.0000	0.0000	0.0000	0.0000	17.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-0.8400	-1.2100	-0.3700	1.2100	4.4933	1.2100	1	1	0	0	1.0000	4.0000	0.2322	0	-0.3700	0.3700
rxn37685	hydroxymethylglutaryl-CoA reductase	OK	0	1	<	(2) cpd00003[0] + (1) cpd00010[0] + (1) cpd00332[0] <= (2) cpd00004[0] + (2) cpd00067[0] + (1) cpd00292[0]	(2) NAD[0] + (1) CoA[0] + (1) Mevalonic acid[0] <= (2) NADH[0] + (2) H+[0] + (1) HMG-CoA[0]	1.1.1.88	1	1	1.1700	0.4800	5.6800	3	1	R02081	R02081	1	3	1	0	0.0000	3	3	6	9.0000	2.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	27	907.0000	58	16	9	coa;h;nad;nadh	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	8.0000	0.0000	40.0000	-10.0000	26.0000	-2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	23.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	6.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	-1.0000	6	0.6900	-4.5100	-5.2000	5.2000	2.4433	5.2000	1	1	0	0	2.0000	16.0000	0.4127	0	-5.2000	5.2000
rxn37686	LINOLEOYL-RXN.r	OK	0	1	>	(1) cpd00001[0] + (1) cpd01398[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd01122[0]	(1) H2O[0] + (1) Linoleoyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) Linoleate[0]	3.1.2.-;3.1.2.2	3	2	-5.7500	-4.5600	-7.3500	3	1	R08177	R08177	1	10	1	0	0.0000	2	3	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	39	1026.0000	67	6	4	coa;h;h2o	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	4.0000	0.0000	10.0000	0.0000	8.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	3	-1.1900	1.6000	2.7900	2.7900	-5.8867	2.7900	1	1	0	0	1.0000	2.0000	0.4989	0	2.7900	2.7900
rxn37694	PREPHENATE-ASP-TRANSAMINE-RXN.d	OK	0	1	=	(1) cpd00032[0] + (1) cpd00616[0] <=> (1) cpd00041[0] + (1) cpd00219[0]	(1) Oxaloacetate[0] + (1) Pretyrosine[0] <=> (1) L-Aspartate[0] + (1) Prephenate[0]	2.6.1.57;2.6.1.78	2	2	0.0000	-2.9500	-1.8000	3	1	R01731	R01731	1	3	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	226.0000	16	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	2.9500	1.8000	-1.1500	2.9500	-1.5833	2.9500	1	1	0	0	0.0000	0.0000	0.4703	0	-1.1500	1.1500
