rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_err	sentinel	kegg_bad
rxn32292	-	CI:4	0	1	=	(1) cpd03211[0] <=> (4) cpd00067[0] + (1) cpd14588[0]	(1) 15-cis-Phytoene[0] <=> (4) H+[0] + (1) 9,9'-Di-cis-zeta-carotene[0]	1.14.99.-	1	1	-12.68	-1.98	-12.76	3	1	R07510	R07510	1	3	1	0	0.0	1	2	3	6.0	4.0	2	C;H	0	0	0	0	0	0	0	0	0	1	40	544.0	40	0	0	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	20.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	-10.7	0.08	10.78	10.78	-9.14	10.78	0.6112714700173385	False	False
rxn32293	RXN-4264-(NADP)	OK	0	1	=	(1) cpd00006[0] + (1) cpd01234[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd14521[0]	(1) NADP[0] + (1) Campesterol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Campest-4-en-3-one[0]	1.1.1.51	1	1	0.75	-0.28	-12.76	3	0	R07510		0	3	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	28	742.0	48	18	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1.03	13.51	12.48	13.51	-4.096666666666667	13.51	0.3779464374408001	False	True
rxn32297	Phosphoenolpyruvate carboxykinase (pyrophosphate)	OK	0	1	=	(1) cpd00012[0] + (1) cpd00032[0] <=> (1) cpd00009[0] + (1) cpd00011[0] + (1) cpd00061[0]	(1) PPi[0] + (1) Oxaloacetate[0] <=> (1) Phosphate[0] + (1) CO2[0] + (1) Phosphoenolpyruvate[0]	4.1.1.38	4	1	1.14	5.26	5.12	3	1	R00346	R00346	1	9	1	0	0.0	2	3	5	5.0	1.0	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	4	176.0	10	0	0	co2;pi;ppi	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-4.12	-3.98	0.1399999999999996	4.12	3.84	4.12	0.759160791675913	False	False
rxn32298	RXN-2946	OK	0	1	>	(1) cpd00002[0] + (1) cpd00041[0] + (1) cpd00703[0] => (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd27275[0]	(1) ATP[0] + (1) L-Aspartate[0] + (1) Indoleacetate[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) IAA-Asp[0]	6.3.-.-	6	1	-26.84	-8.36	5.12	3	0	R00346		0	9	1	0	0.0	3	4	7	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	14	504.0	31	10	8	amp;atp;h;ppi	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	26.0	0.0	10.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	-1.0	2.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-18.48	-31.96	-13.48	31.96	-10.026666666666667	31.96	0.5824415383211564	False	True
rxn32299	Phosphoenolpyruvate carboxykinase (pyrophosphate)	OK	0	1	=	(1) cpd00012[0] + (1) cpd00032[0] <=> (1) cpd00009[0] + (1) cpd00011[0] + (1) cpd00061[0]	(1) PPi[0] + (1) Oxaloacetate[0] <=> (1) Phosphate[0] + (1) CO2[0] + (1) Phosphoenolpyruvate[0]	4.1.1.38	4	1	1.14	5.26	5.12	3	1	R00346	R00346	1	9	1	0	0.0	2	3	5	5.0	1.0	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	4	176.0	10	0	0	co2;pi;ppi	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-4.12	-3.98	0.1399999999999996	4.12	3.84	4.12	0.759160791675913	False	False
rxn32301	Alpha,alpha-trehalase	OK	0	1	=	(1) cpd00001[0] + (1) cpd00794[0] <=> (2) cpd00190[0]	(1) H2O[0] + (1) TRHL[0] <=> (2) beta-D-Glucose[0]	3.2.1.28	3	1	-3.11	-1.98	5.12	3	0	R00346		0	9	1	0	0.0	2	1	3	4.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	12	342.0	23	3	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-1.13	-8.23	-7.1	8.23	0.01	8.23	0.6528670634054967	False	True
rxn32303	Phosphoenolpyruvate carboxykinase (pyrophosphate)	OK	0	1	=	(1) cpd00012[0] + (1) cpd00032[0] <=> (1) cpd00009[0] + (1) cpd00011[0] + (1) cpd00061[0]	(1) PPi[0] + (1) Oxaloacetate[0] <=> (1) Phosphate[0] + (1) CO2[0] + (1) Phosphoenolpyruvate[0]	4.1.1.38	4	1	1.14	5.26	5.12	3	1	R00346	R00346	1	9	1	0	0.0	2	3	5	5.0	1.0	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	4	176.0	10	0	0	co2;pi;ppi	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-4.12	-3.98	0.1399999999999996	4.12	3.84	4.12	0.759160791675913	False	False
rxn32305	5-formyluracil,2-oxoglutarate:oxygen oxidoreductase	CI:-1	0	1	>	(1) cpd00007[0] + (1) cpd00024[0] + (1) cpd17397[0] => (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd01938[0]	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) 5-Formyluracil[0] => (1) CO2[0] + (1) Succinate[0] + (1) Uracil 5-carboxylate[0]	1.14.11.6	1	1	-122.94	-130.79	-134.25	3	1	R08611	R08611	1	3	1	0	0.0	3	3	6	6.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	155.0	11	2	1	co2;o2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	-4.0	2.0	-2.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	7.849999999999994	11.310000000000002	3.460000000000008	11.310000000000002	-129.32666666666668	11.310000000000002	1.1427753783923327	False	False
rxn32307	Glycine aminotransferase	OK	0	1	=	(1) cpd00024[0] + (1) cpd00033[0] <=> (1) cpd00023[0] + (1) cpd00040[0]	(1) 2-Oxoglutarate[0] + (1) Glycine[0] <=> (1) L-Glutamate[0] + (1) Glyoxalate[0]	2.6.1.4;2.6.1.44	2	2	1.46	2.03	2.85	3	1	R00372	R00372	1	8	1	0	0.0	2	2	4	4.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	146.0	10	0	0	glu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-0.5699999999999998	-1.39	-0.8200000000000003	1.39	2.1133333333333333	1.39	0.39189941413092794	False	False
rxn32308	dCDP phosphotransferase	OK	0	1	=	(1) cpd00002[0] + (1) cpd00533[0] <=> (1) cpd00008[0] + (1) cpd00356[0]	(1) ATP[0] + (1) dCDP[0] <=> (1) ADP[0] + (1) dCTP[0]	2.7.4.6	2	1	-0.0	1.02	0.01	3	1	R02326	R02326	1	22	1	0	0.0	2	2	4	4.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	504.0	31	10	6	adp;atp	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	-1.02	-0.01	1.01	1.02	0.3433333333333333	1.02	0.5785013839107207	False	False
rxn32309	-	OK	0	0	>	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd05717[0] => (1) cpd00006[0] + (1) cpd01210[0]	(1) NADPH[0] + (1) H+[0] + (1) delta5-Avenasterol[0] => (1) NADP[0] + (1) Sitosterol[0]	1.3.1.72	1	1	-17.54	-13.27	0.12	3	1	R07488	R07488	1	3	1	0	0.0	3	2	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	29	742.0	48	18	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	5.0	-3.0	0.0	0.0	2.0	0.0	15.0	5.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-4.27	-17.66	-13.39	17.66	-10.23	17.66	0.4338623250655844	False	False
rxn32311	Glucuronokinase	OK	0	1	=	(1) cpd00002[0] + (1) cpd00164[0] <=> (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd00880[0]	(1) ATP[0] + (1) Glucuronate[0] <=> (1) ADP[0] + (1) H+[0] + (1) 1-Phospho-alpha-D-glucuronate[0]	2.7.1.43	2	1	-14.03	-1.26	-2.51	3	1	R01476	R01476	1	4	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	504.0	31	8	4	adp;atp;h	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	-1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-12.77	-11.52	1.2499999999999998	12.77	-5.933333333333333	12.77	0.49634309891563577	False	False
rxn32312	S-(hydroxymethyl)glutathione:NADP+ oxidoreductase	OK	0	1	=	(1) cpd00006[0] + (1) cpd09879[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00759[0]	(1) NADP[0] + (1) S-(Hydroxymethyl)glutathione[0] <=> (1) NADPH[0] + (1) H+[0] + (1) S-Formylglutathione[0]	1.1.1.284	1	1	-6.08	-7.33	5.54	3	1	R07140	R07140	1	5	1	0	0.0	2	3	5	5.0	1.0	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	21	742.0	48	10	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	6.0	0.0	15.0	-5.0	9.0	-1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	1.25	-11.62	-12.87	12.87	-2.623333333333333	12.87	1.1121428195533059	False	False
rxn32314	RXN-10132	OK	0	1	=	(1) cpd00044[0] + (1) cpd02424[0] <=> (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd22869[0]	(1) 3-phosphoadenylylsulfate[0] + (1) Quercetin 3,3',7-trissulfate[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) quercetin 3, 7, 3', 4'-tetrasulfate[0]		none	0	-14.03	-68.88	5.54	3	0	R07140		0	5	1	0	0.0	2	3	5	5.0	1.0	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	15	622.0	38	12	10	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1	54.85	-19.57	-74.42	74.42	-25.79	74.42	16900.25769569455	True	True
rxn32315	coproporphyrinogen-III:S-adenosyl-L-methionine oxidoreductase(decarboxylating)	OK	0	1	?	(2) cpd00017[0] + (1) cpd02083[0] <=> (2) cpd00011[0] + (2) cpd00060[0] + (1) cpd00791[0] + (2) cpd03091[0]	(2) S-Adenosyl-L-methionine[0] + (1) CoproporphyrinogenIII[0] <=> (2) CO2[0] + (2) L-Methionine[0] + (1) ProtoporphyrinogenIX[0] + (2) 5'-Deoxyadenosine[0]	1.3.98.3;1.3.99.22	1	2		6.88	-13.63	2	1	R06895	R06895	1	5	1	0	0.0	2	4	6	10.0	2.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	36	656.0	48	16	12	co2;sam	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	52.0	0.0	24.0	0.0	10.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2			20.51				47801.14733858961	True	False
rxn32318	coproporphyrinogen-III:S-adenosyl-L-methionine oxidoreductase(decarboxylating)	OK	0	1	?	(2) cpd00017[0] + (1) cpd02083[0] <=> (2) cpd00011[0] + (2) cpd00060[0] + (1) cpd00791[0] + (2) cpd03091[0]	(2) S-Adenosyl-L-methionine[0] + (1) CoproporphyrinogenIII[0] <=> (2) CO2[0] + (2) L-Methionine[0] + (1) ProtoporphyrinogenIX[0] + (2) 5'-Deoxyadenosine[0]	1.3.98.3;1.3.99.22	1	2		6.88	-13.63	2	1	R06895	R06895	1	5	1	0	0.0	2	4	6	10.0	2.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	36	656.0	48	16	12	co2;sam	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	52.0	0.0	24.0	0.0	10.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2			20.51				47801.14733858961	True	False
rxn32319	Serine racemase	OK	0	1	=	(1) cpd00054[0] <=> (1) cpd00550[0]	(1) L-Serine[0] <=> (1) D-Serine[0]	5.1.1.10;5.1.1.18	5	2	0.0	-0.13	1.07	3	1	R00589	R00589	1	13	1	0	0.0	1	1	2	2.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	3	105.0	7	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.13	-1.07	-1.2000000000000002	1.2000000000000002	0.3133333333333333	1.2000000000000002	0.7326277807243571	False	False
rxn32321	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)	OK	0	1	<	(1) cpd00038[0] + (1) cpd00067[0] + (1) cpd00126[0] <= (1) cpd00001[0] + (1) cpd00925[0]	(1) GTP[0] + (1) H+[0] + (1) GMP[0] <= (1) H2O[0] + (1) GppppG[0]	3.6.1.17	3	1	18.84	10.32	-8.79	3	1	R01232	R01232	1	5	1	0	0.0	3	2	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	20	864.0	55	12	8	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	8.52	27.63	19.11	27.63	6.79	27.63	1.4865802841756002	False	False
rxn32324	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)	OK	0	1	<	(1) cpd00038[0] + (1) cpd00067[0] + (1) cpd00126[0] <= (1) cpd00001[0] + (1) cpd00925[0]	(1) GTP[0] + (1) H+[0] + (1) GMP[0] <= (1) H2O[0] + (1) GppppG[0]	3.6.1.17	3	1	18.84	10.32	-8.79	3	1	R01232	R01232	1	5	1	0	0.0	3	2	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	20	864.0	55	12	8	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	8.52	27.63	19.11	27.63	6.79	27.63	1.4865802841756002	False	False
rxn32325	2'-Deoxyguanosine 5'-monophosphate phosphohydrolase	OK	0	1	>	(1) cpd00001[0] + (1) cpd00296[0] => (1) cpd00009[0] + (1) cpd00277[0]	(1) H2O[0] + (1) dGMP[0] => (1) Phosphate[0] + (1) Deoxyguanosine[0]	3.1.3.5	3	1	7.22	-3.35	-3.0	3	1	R01968	R01968	1	5	1	0	0.0	2	2	4	4.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	346.0	23	6	4	h2o;pi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	10.57	10.22	-0.3500000000000001	10.57	0.2899999999999998	10.57	0.5637984117312768	False	False
rxn32327	Phosphoethanolamine N-methyltransferase	OK	0	1	=	(1) cpd00017[0] + (1) cpd00285[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd00888[0]	(1) S-Adenosyl-L-methionine[0] + (1) Phosphoethanolamine[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) N-Methylethanolamine phosphate[0]	2.1.1.103	2	1	-10.46	2.77	6.19	3	1	R02037	R02037	1	2	1	0	0.0	2	3	5	5.0	1.0	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	15	399.0	27	6	4	h;sah;sam	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	-13.23	-16.650000000000002	-3.4200000000000004	16.650000000000002	-0.5000000000000003	16.650000000000002	23900.573676996908	True	False
