rxn	name	ec_class	dg_gc	dg_eq	dg_dgp	cluster
rxn27887	glutamate dehydrogenase 2	1	8.690	8.720	8.640	18
rxn27888	GLUTAMATE-SYNTHASE-NADH-RXN.d	1	13.410	11.530	12.000	18
rxn27889	GOGAT	1	13.410	11.530	11.410	-1
rxn27891	GLUTATHIONE PEROXIDASE 6	1	-55.100	-74.090	-74.050	-1
rxn27892	glutathione synthase	6	-6.350	-6.230	-10.660	-1
rxn27893	gamma-glutamylcysteine synthetase	6	-6.350	-7.430	-8.730	-1
rxn27895	glycerate kinase	2	-14.030	-2.690	-4.020	36
rxn27898	NAD(P)H-dependent dihydroxyacetone-phosphate reductase	1	3.760	6.140	5.750	22
rxn27899	Aldehyde dehydrogenase (NAD+)	1	-9.800	-12.080	-8.410	-1
rxn27900	D-glycerate dehydrogenase	1	6.220	7.450	7.520	22
rxn27909	glyoxylate-glutamate aminotransferase	2	1.460	2.030	2.850	20
rxn27914	threonine aldolase	2	0.050	-2.480	1.700	-1
rxn27915	Glyoxylate reductase (NADP+)	1	7.680	10.540	10.160	18
rxn27917	T2-induced deoxynucleotide kinase	2	9.530	0.200	-0.600	3
rxn27918	GMP synthetase (glutamine-hydrolysing)	6	-23.140	-76.770	-10.440	4
rxn27919	GMP synthetase	6	-18.420	-73.960	-7.660	4
rxn27920	GSAAMINOTRANS-RXN.d	5	-1.460	-1.980	2.590	9
rxn27921	Glutamate-1-semialdehyde aminotransferase	5	-1.460	-1.980	2.590	9
rxn27924	Deoxyguanylate kinase	2	9.530	-0.640	-0.610	3
rxn27926	Histidinol-phosphate aminotransferase	2	2.460	1.820	-1.820	-1
rxn27927	L-histidinol phosphate phosphatase	3	7.220	-4.100	-3.750	2
rxn27932	Homoserine dehydrogenase	1	5.220	5.370	5.460	22
rxn27933	Homoserine dehydrogenase	1	5.220	5.360	6.040	22
rxn27937	hydroxymethylglutaryl coenzyme A lyase	4	0.710	-4.000	-0.660	-1
rxn27938	Hydroxymethylglutaryl-CoA reductase	1	1.170	0.480	5.680	-1
rxn27940	L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase	1	6.060	1.490	8.940	-1
rxn27943	D-glycerate dehydrogenase	1	6.220	7.450	7.520	22
rxn27944	IMP dehydrogenase	1	1.580	4.750	1.400	-1
rxn27945	IMPCYCLOHYDROLASE-RXN.d	2;3	-2.580	4.150	-18.930	-1
rxn27946	INORGPYROPHOSPHAT-RXN.d	3	4.150	-3.460	-3.820	-1
rxn27947	Inorganic diphosphatase	3	4.150	-3.460	-3.820	-1
rxn27948	Inorganic diphosphatase	3	4.150	-3.460	-3.820	-1
rxn27953	glyoxylate-succinate condensation	4	5.020	1.950	2.010	-1
rxn27955	isocitrate dehydrogenase (NAD+)	1	3.130	1.110	2.020	21
rxn27956	Isovaleryl-CoA dehydrogenase	1	-2.860	9.660	-3.250	-1
rxn27959	formate C-acetyltransferase	2	-5.050	-0.450	-0.460	-1
rxn27976	MAL-DEH-GLYOX-RXN.x	1	6.220	7.090	7.320	22
rxn27982	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	1	1.320	3.130	2.710	-1
rxn27983	Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+)	1	1.320	3.130	2.710	-1
rxn27986	Malonyl-CoA decarboxylase	4	-4.900	-3.950	-5.880	-1
rxn27994	METBALT-RXN.d	2;4	9.650	14.010	-16.750	-1
rxn27997	Beta-methylcrotonyl-CoA carboxylase	6	-1.070	-2.280	-6.660	-1
rxn27998	Methylglutaconyl-CoA hydratase	4	3.020	0.380	-13.080	-1
rxn28001	Myo-inositol-1(or 4)-monophosphatase	3	7.220	-5.170	-0.800	2
rxn28002	N-ACETYLGLUTPREDUCT-RXN.d	1	-9.890	1.600	3.030	0
rxn28003	RXNBWI-16.d	2	-14.030	-3.140	-2.840	36
rxn28025	N-acetylglucosamine-1-phosphate uridyltransferase	2	1.070	-0.810	-0.020	-1
rxn28042	UDPKIN-RXN.d	2	-0.000	-0.680	-0.220	16
rxn28044	Nucleoside-diphosphate kinase	2	-0.000	-0.680	-0.220	16
rxn28045	O-succinylhomoserine (thiol)-lyase	2;4	1.710	-14.550	-18.380	-1
rxn28046	hydroxymethylpyrimidine kinase (phosphorylating)	2	-14.030	-2.130	-6.970	-1
rxn28048	geranylfarnesyl diphosphate synthase	2	-22.530	-18.130	-22.440	35
rxn28050	geranylfarnesyl diphosphate synthase	2	-22.530	-18.130	-22.440	35
rxn28051	RXN-13482.d	2	0.550	-6.690	-6.900	-1
rxn28053	Orotidine-5'-phosphate pyrophosphorylase	2	12.540	-3.170	-3.450	-1
rxn28054	UMP synthase	4	-1.320	-6.260	1.170	-1
rxn28059	Phosphoglycerate dehydrogenase	1	6.220	8.090	8.490	22
rxn28060	L-phenylalanine aminotransferase	2	0.000	-3.510	-0.130	-1
rxn28067	Phosphotransacetylase	2	-5.840	2.260	2.350	0
rxn28068	Phosphotransacetylase	2	-5.840	2.260	2.350	0
rxn28078	PHOSPHORIBULOKINASE-RXN.d	2	-14.030	-5.490	-3.590	36
rxn28081	PORPHOBILSYNTH-RXN.d	4	-15.310	-24.580	-38.950	-1
rxn28082	PRA isomerase	5	0.620	-2.280	-12.290	-1
rxn28083	glutamate-prephenate aminotransferase	2	-0.000	2.250	-1.080	-1
rxn28084	Aromatic amino acid transferase	2	-0.000	2.250	-1.080	-1
rxn28085	PREPHENATEDEHYDRAT-RXN.d	4	-29.070	-20.310	6.230	-1
rxn28086	Prephenate dehydrogenase	1	-16.120	-3.010	20.850	-1
rxn28087	PROPCOASYN-RXN.m	1	2.960	-10.530	6.760	-1
rxn28088	Propionyl-CoA synthetase	6	-21.550	1.420	1.500	-1
rxn28089	Propionate--CoA ligase	6	-21.550	1.420	1.500	-1
rxn28090	RXN-7958.d	2	-6.900	8.160	8.260	0
rxn28091	PROPKIN-RXN.m	2	-6.900	8.160	8.260	0
rxn28100	glutamine ribosylpyrophosphate 5-phosphate amidotransferase	2	20.460	12.980	2.490	-1
rxn28101	Anthranilate phosphoribosyltransferase	2	20.000	13.690	22.800	-1
rxn28104	TRUB PSEUDOURIDINE (PSI) SYNTHASE HOMOLOG 1	3;4	-11.950	-8.050	-5.840	-1
rxn28105	TRUB PSEUDOURIDINE (PSI) SYNTHASE HOMOLOG 1	3;4	-11.950	-8.050	-5.840	-1
rxn28106	PTAALT-RXN.d	2	-5.840	4.480	4.840	0
rxn28107	PTAALT-RXN.m	2	-5.840	4.480	4.840	0
rxn28108	Putrescine N-methyltransferase	2	-10.460	1.930	6.630	0
rxn28109	Hydroxymethylpyrimidine phosphokinase	2	9.530	1.200	4.310	-1
rxn28114	P5CR	1	-10.520	4.720	12.390	0
rxn28115	P5CR	1	-10.520	4.720	12.980	0
rxn28116	Pyruvic carboxylase	6	-1.070	-0.940	-1.190	-1
rxn28118	RXN-6161.m	4	-3.440	-4.290	-4.140	-1
rxn28121	Pyruvate formate-lyase	2	5.050	4.940	5.020	22
rxn28139	R542-RXN.d	1	2.300	-0.280	3.890	12
rxn28141	Ribose 5-phosphate epimerase	5	0.620	1.040	0.250	-1
rxn28146	Erythrose-4-phosphate epimerase	5	0.000	-0.800	-1.140	-1
rxn28163	RXN-10763.d	3	-28.370	-2.110	-11.030	-1
rxn28164	cellobiose beta-glucosidase	3	-3.110	-2.280	6.130	9
rxn28168	Myo-inositol-1(or 4)-monophosphatase	3	7.220	-5.170	-9.020	2
rxn28169	RXN-10952.d	3	7.220	-5.170	-2.570	2
rxn28199	RXN-11632.m.araexp.NADP_NADPH	1	4.260	-2.260	0.650	-1
rxn28201	RXN-11737.d	2	0.000	-2.230	-2.210	-1
rxn28202	RXN-11737.m	2	0.000	-2.230	-2.210	-1
rxn28252	RXN-1461.d	3	-3.110	-5.310	4.840	9
rxn28253	RXN-1461.e	3	-3.110	-5.310	4.840	9
rxn28254	RXN-1461.m	3	-3.110	-5.310	4.840	9
rxn28255	RXN-1461.n	3	-3.110	-5.310	4.840	9
rxn28256	RXN-1461.w	3	-3.110	-5.310	4.840	9
rxn28267	RXN-2901.d	2	-1.000	-0.890	-0.780	-1
rxn28268	RXN-2961.m	4	-10.360	2.530	3.650	0
rxn28285	RXN-4303.d	2	-20.000	-12.570	-23.060	-1
rxn28286	RXN-4303.m	2	-20.000	-12.570	-23.060	-1
rxn28287	RXN-4305.d	2	-20.000	-13.190	-23.060	-1
rxn28295	RXN-4501.v	1	-95.830	-105.990	-72.830	-1
rxn28305	RXN-5109.d	4	-13.170	-6.770	-9.830	-1
rxn28307	RXN-525.r	1	-95.830	-105.970	-79.240	26
rxn28308	RXN-527.r	1	-110.880	-147.630	-90.020	-1
rxn28318	RXN-6021.d	1	5.220	4.140	5.040	22
rxn28322	RXN-6382.m.chlamyexp.NAD_NADH	1	-9.800	-9.540	-5.470	40
rxn28323	RXN-6383.m	4	0.310	0.520	-5.040	-1
rxn28324	RXN-6384.m	3	-5.750	-8.910	9.260	9
rxn28325	RXN-6384.x	3	-5.750	-8.910	9.260	9
rxn28327	RXN-6841.m	1	-15.090	2.540	1.900	0
rxn28328	RXN-6902.d	2	-1.000	1.480	1.300	-1
rxn28333	RXN-7141.v	1	-95.830	-105.980	-72.180	-1
rxn28338	RXN-721.d	none	0.170	-16.420	-18.910	-1
rxn28345	RXN-7647.d	5	-17.070	-6.600	-10.900	-1
rxn28346	RXN-7652.r	1	-95.830	-105.970	-79.240	26
rxn28352	RXN-7693.d	1	-5.220	-4.890	5.610	9
rxn28356	RXN-7700.d	1	-5.220	-4.890	8.610	9
rxn28364	CYP79A1	1	-83.950	-57.180	-58.320	-1
rxn28365	CYP79A1	1	-15.400	-122.950	-63.250	-1
rxn28376	Cytidylate kinase	2	9.530	-0.570	-0.610	3
rxn28377	RXN-7933.d	3	-2.000	-6.730	-4.560	-1
rxn28380	RXN1F-93.r	1	-129.940	-147.630	-91.830	-1
rxn28381	RXN-8001.d	1	-4.580	-1.520	1.380	-1
rxn28382	RXN-8002.d	2	-13.190	11.760	-9.910	-1
rxn28386	CrtZ	1	-99.870	-97.200	-96.760	-1
rxn28387	CrtZ	1	-96.190	-97.200	-96.760	28
rxn28389	RXN-8036.r	3	-3.110	6.690	3.620	0
rxn28390	RXN-8042.d	5	0.000	0.000	-3.680	-1
rxn28404	alpha-farnesene synthase	4	-13.170	-6.770	-7.260	-1
rxn28406	RXN-8631.m	4	4.310	6.910	4.200	22
rxn28413	trans-heptaprenyltranstransferase	2	-112.650	-90.630	-112.220	-1
rxn28414	trans-heptaprenyltranstransferase	2	-112.650	-90.630	-112.220	-1
rxn28415	RXN-902.m	4	3.220	1.180	20.900	-1
rxn28543	Myo-inositol-hexaphosphate 3-phosphohydrolase	3	7.220	2.220	8.110	-1
rxn28560	ADP-ribose pyrophosphatase	3	-28.370	-5.490	-12.990	-1
rxn28615	tryptophan synthase alpha	4	2.780	4.590	4.600	22
rxn28646	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	4	26.770	432.650	7.300	-1
rxn28681	RXN0-5240.m	2	2.550	0.430	-0.470	-1
rxn28800	RXN1F-144.d	2	-40.520	-24.600	-37.190	-1
rxn28804	RXN1F-152.d	1	-196.060	-194.400	-193.520	15
rxn28840	delta(24)-sterol C-methyltransferase	2	-19.860	-2.870	7.100	7
rxn28889	RXN6666-5.m	1	-9.800	-8.680	-3.470	38
rxn28890	prephytoene-diphosphate synthase	2	-13.190	11.760	-7.010	-1
rxn28899	indole-3-pyruvate monooxygenase	1	-122.670	-116.980	-119.200	-1
rxn28902	RXNQT-4143.v	2;3	-0.460	-0.440	5.280	10
rxn28908	RXNQT-4166.d	2	-8.920	-5.960	-5.250	37
rxn28909	RXNQT-4169.d	2	-8.920	-5.960	-5.250	37
rxn28910	RXNQT-4172.d	2	-8.920	-5.960	-5.250	37
rxn28911	RXNQT-4175.d	2	-8.920	-5.960	-5.250	37
rxn28979	Methionine adenosyltransferase	2	-12.610	-20.350	17.960	8
rxn28980	Phosphoribosylaminoimidazole-succinocarboxamide synthetase	6	-16.080	-15.500	8.930	-1
rxn28981	SEDOBISALDOL-RXN.d	4	-2.560	-4.620	3.910	9
rxn28982	Sedoheptulose-bisphosphatase	3	7.220	-2.670	-3.640	2
rxn28984	SERINE--PYRUVATE-AMINOTRANSFERASE-RXN.x	2	0.000	0.940	1.620	-1
rxn28985	SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN.m	2	-1.460	-1.030	-1.070	-1
rxn28986	serine-glyoxylate transaminase	2	-1.460	-1.030	-1.070	-1
rxn28988	Putrescine aminopropyltransferase	2	-10.460	0.770	-4.210	-1
rxn28991	Succinate thiokinase	6	-1.060	-0.490	0.100	-1
rxn29001	Ornithine ketoacid aminotransferase	2	-1.000	-0.320	5.000	10
rxn29002	Succinate-semialdehyde dehydrogenase (NAD(P)+)	1	-9.800	-8.470	-6.190	40
rxn29006	TMP-PPase	2	-9.600	-5.070	-1.230	-1
rxn29011	Threonine deaminase	4	-5.700	-5.920	-6.450	41
rxn29012	THRESYN-RXN.d	4	5.410	-6.810	-9.640	-1
rxn29013	Thymidylate synthase	2	-15.880	-10.560	-7.600	-1
rxn29018	HepPP synthase	2	-90.120	-72.500	-89.780	-1
rxn29019	HepPP synthase	2	-90.120	-72.500	-89.780	-1
rxn29020	geranyl-diphosphate all-trans-nonaprenyl-diphosphate synthase	2	-157.710	-126.880	-157.110	-1
rxn29021	geranyl-diphosphate all-trans-nonaprenyl-diphosphate synthase	2	-157.710	-126.880	-157.110	-1
rxn29022	hexaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]	2	-67.590	-54.380	-67.330	-1
rxn29023	hexaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]	2	-67.590	-54.380	-67.330	-1
rxn29919	TRANSALDOL-RXN.d	2	-1.750	0.640	6.870	-1
rxn29923	UDP-glucose-glucosephosphate glucosyltransferase	2	-1.700	-6.370	-8.680	25
rxn29924	trehalose-6-phosphate phosphohydrolase	3	7.220	-1.670	-2.950	2
rxn29936	tryptophan synthase	4	-9.170	-7.290	-7.580	-1
rxn29938	Tyrosine N-hydroxylase	1	-90.630	-67.600	-59.480	-1
rxn29942	UMP diphosphorylase	2	12.540	3.320	3.140	-1
rxn29945	Galactose-1-phosphate uridylyltransferase	2	1.070	0.030	-2.420	-1
rxn29946	Valine--pyruvate aminotransferase	2	0.000	0.440	1.700	-1
rxn29950	L-asparaginase	3	-4.720	-4.010	-3.930	-1
rxn29951	5'-nucleotidase (dAMP)	3	7.220	-3.810	-2.970	2
rxn29952	5'-nucleotidase (dCMP)	3	7.220	-3.780	-2.980	2
rxn29953	5'-nucleotidase (dGMP)	3	7.220	-3.350	-3.000	2
rxn29954	4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)	1	-24.020	-22.580	-16.690	34
rxn29955	5'-nucleotidase (dTMP)	3	7.220	-2.420	-2.810	2
rxn29956	5'-nucleotidase (dUMP)	3	7.220	-3.090	-2.820	2
rxn29957	Glucose-1-phosphatase	3	7.220	-4.860	-4.490	2
rxn29958	Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)	3	-14.340	-60.660	-6.540	4
rxn29960	Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)	3	-14.340	-62.830	-18.720	4
rxn29962	glutaminase	3;6	-4.720	-2.820	-2.780	31
rxn29963	glycerol 2-phosphate phosphatase (periplasmic)	3	7.220	-6.090	-0.620	-1
rxn29964	glutathione hydralase (periplasmic)	2;3	-0.460	-0.440	5.280	10
rxn29965	b-galactosidase	3	-3.110	97.860	-2.880	-1
rxn29966	Phenethylamine oxidase	1	-24.020	-22.570	-16.840	34
rxn29967	Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm)	1	-24.020	-22.580	-16.690	34
rxn29975	phospho-L-serine phosphatase (periplasmic)	3	7.220	-2.460	-2.450	2
rxn29977	alpha,alpha-trehalase (periplasm)	3	-3.110	-2.790	-2.980	31
rxn29978	UDPglucose pyrophosphohydrolase	3	-28.370	-7.080	-7.930	30
rxn29979	5'-nucleotidase (XMP)	3	7.220	-2.650	-2.960	2
rxn29982	Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing)	1	-21.560	-22.970	-21.380	34
rxn29985	Adenosine deaminase	3	-8.480	-5.490	-5.650	37
rxn29986	adenine deaminase	3	-8.480	-5.300	-4.990	37
rxn29992	L-asparaginase	3	-4.720	-4.010	-3.930	-1
rxn29993	asparagine synthetase	6	-22.580	-4.430	-4.400	-1
rxn29994	L-aspartase	3;4	3.080	3.140	3.430	-1
rxn29995	ATP amine hydrolysis (spontaneous)	3	-8.480	-13.750	-5.650	-1
rxn29996	Carbamate kinase	2	-10.090	6.300	6.370	0
rxn29997	Cytosine deaminase	3	-5.140	-7.270	-13.740	-1
rxn29999	D-cysteine desulfhydrase	4	1.760	1.300	2.450	20
rxn30000	Cysteine Desulfhydrase	4	1.760	-0.830	-0.700	-1
rxn30001	cystathionine b-lyase	4	-1.830	0.850	0.400	-1
rxn30003	cytidine deaminase	3	-5.140	-3.800	-3.770	-1
rxn30004	Deoxyadenosine deaminase	3	-8.480	-5.090	-5.650	37
rxn30005	2,3-diaminopropionate amonnia lyase	4	-3.800	0.610	2.100	-1
rxn30006	dCTP deaminase	3	-5.140	-6.060	-4.260	-1
rxn30007	deoxycytidine deaminase	3	-5.140	-5.160	-3.720	-1
rxn30012	diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp)	3	-8.880	65.880	-2.550	-1
rxn30017	Ethanolamine ammonia-lyase	4	-7.860	-8.710	-7.200	-1
rxn30018	beta-fructofuranosidase	3	-3.110	-7.510	4.840	-1
rxn30019	fructose-1-phosphate kinase	2	-14.030	-3.650	1.480	7
rxn30020	glucosamine-1-phosphate N-acetyltransferase	2	-5.290	-4.170	-5.710	-1
rxn30021	glucosamine-6-phosphate deaminase	3	1.580	1.170	0.540	-1
rxn30022	glutamine synthetase	6	-2.090	-3.340	-3.620	25
rxn30023	glutamate dehydrogenase (NADP)	1	8.690	8.720	8.640	18
rxn30024	glutaminase	3;6	-4.720	-2.820	-2.780	31
rxn30025	Glycine Cleavage System	1;2	2.090	4.360	5.840	22
rxn30029	GMP reductase	1	-10.460	60.780	1.480	-1
rxn30031	guanine deaminase	3	-8.880	64.120	-1.130	-1
rxn30032	hydroxymethylbilane synthase	2;4	-25.970	-32.710	-68.010	-1
rxn30039	NAD synthase (nh3)	6	-22.580	-3.690	0.080	-1
rxn30040	nicotinamide-nucleotide amidase	3	-4.720	1.520	-8.290	-1
rxn30041	nicotinamidase	3	-4.720	-1.380	-6.410	-1
rxn30055	pyridoxamine 5'-phosphate oxidase	1	-25.570	-23.360	-23.300	34
rxn30059	Succinylarginine dihydrolase	2;3	-9.650	-20.540	-14.190	-1
rxn30060	D-serine deaminase	4	-7.510	-6.800	-8.190	-1
rxn30061	L-serine deaminase	4	-7.510	-6.930	-7.130	42
rxn30064	L-threonine deaminase	4	-5.700	-5.920	-6.450	41
rxn30065	Tryptophanase (L-tryptophan)	4	4.440	4.950	5.040	22
rxn30068	UDP-N-acetylglucosamine diphosphorylase	2	1.070	-0.810	-0.020	-1
rxn30069	Ureidoglycolate hydrolase	3	-1.510	-5.900	-6.110	-1
rxn30071	arginine deiminase	3	-12.380	-8.340	-8.320	-1
rxn30073	CTP synthase (NH3)	6	-1.670	-0.130	-2.060	-1
rxn30074	dCMP deaminase	3	-5.140	-5.850	-3.880	-1
rxn30075	glutamate dehydrogenase (NAD)	1	8.690	8.710	9.220	18
rxn30076	GMP synthase	6	-18.420	-73.960	-7.660	4
rxn30077	homospermidine synthase	2	-0.520	-1.200	-4.600	-1
rxn30078	methionine g-lyase	4	-1.830	-2.230	5.920	-1
rxn30082	Aconitate hydratase, mitochondrial	4	1.420	1.820	1.810	20
rxn30083	ALCOHOL-DEHYDROG-RXN.m	1	5.780	5.030	5.190	22
rxn30086	Potassium-activated aldehyde dehydrogenase, mitochondrial	1	-11.990	-11.480	-11.600	-1
rxn30087	Aldehyde dehydrogenase 5, mitochondrial	1	-9.800	-10.650	-8.570	39
rxn30089	Acetylornithine aminotransferase, mitochondrial	2	-1.000	-0.990	5.340	-1
rxn30104	DIHYDROFOLATEREDUCT-RXN.m	1	0.590	5.180	6.530	-1
rxn30107	Amino-acid acetyltransferase	2	-5.290	-5.120	-1.720	-1
rxn30130	Probable alpha-glucosidase FSP2	3	-3.110	-3.480	5.810	9
rxn30135	5-aminolevulinate synthase, mitochondrial	2	2.160	3.810	-2.340	1
rxn30141	Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial	1	3.130	1.410	2.020	21
rxn30142	Isocitrate dehydrogenase [NADP], mitochondrial	1	6.220	4.750	5.080	22
rxn30143	Threonine dehydratase, mitochondrial	4	-5.700	-5.920	-6.450	41
rxn30144	Acetolactate synthase catalytic subunit, mitochondrial	2	10.530	8.270	5.710	-1
rxn30145	Dihydroxy-acid dehydratase, mitochondrial	4	-6.750	-8.440	-12.070	-1
rxn30146	2-DEHYDROPANTOATE-REDUCT-RXN.m	1	6.220	4.560	4.920	22
rxn30151	2-isopropylmalate synthase	2;4	8.920	5.960	8.210	-1
rxn30152	Succinyl-CoA ligase [ADP-forming] subunit alpha, mitochondrial	6	-1.060	-1.500	-0.140	-1
rxn30153	Homoisocitrate dehydrogenase, mitochondrial	1	3.130	1.860	2.300	21
rxn30154	Homocitrate synthase, mitochondrial isozyme	2;4	8.920	6.930	-9.940	-1
rxn30157	Methylenetetrahydrofolate reductase 1	1	3.790	8.930	8.850	-1
rxn30158	Methylenetetrahydrofolate dehydrogenase	1	1.920	2.040	1.830	20
rxn30159	Formyltetrahydrofolate synthetase	6	-0.870	-1.890	-1.330	-1
rxn30160	Methenyltetrahydrofolate cyclohydrolase	3	-0.610	-1.300	-1.120	-1
rxn30169	Nicotinate phosphoribosyltransferase	2	9.600	0.180	6.900	-1
rxn30176	Fumarate reductase	1	-3.850	11.270	12.320	0
rxn30177	Phosphoacetylglucosamine mutase	5	0.000	1.970	0.900	-1
rxn30180	6-phosphofructo-2-kinase 1	2	-14.030	1.100	-7.260	-1
rxn30181	Glucose-6-phosphate isomerase	5	0.000	1.450	-0.320	-1
rxn30182	Glucose-6-phosphate isomerase	5	-0.890	-0.060	2.960	10
rxn30187	Nicotinamidase	3	-4.720	-1.380	-6.410	-1
rxn30188	Purine nucleoside phosphorylase	2	-7.950	1.970	1.900	0
rxn30189	Purine nucleoside phosphorylase	2	-7.950	2.670	3.110	0
rxn30190	NADH kinase POS5, mitochondrial	2	-14.030	-3.140	-2.840	36
rxn30193	Glutamine-dependent NAD(+) synthetase	6	-22.580	-3.690	0.080	-1
rxn30194	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	2	9.450	5.340	12.630	-1
rxn30204	NADP phosphatase	3	7.220	-3.020	-3.550	2
rxn30207	Non-enzymatic reaction	1	-3.090	-2.580	-5.290	-1
rxn30209	Aldehyde dehydrogenase, mitochondrial 1	1	-9.800	-10.950	-5.010	-1
rxn30210	FAD synthetase	2	1.070	-3.080	-3.070	-1
rxn30213	Phospho-pantethiene adenylyltransferase	2	1.070	-4.220	0.600	-1
rxn30214	Dephosphocoa kinase	2	-14.030	0.570	0.860	0
rxn30217	Nicotinamide-nucleotide adenylyltransferase 1	2	1.070	-5.900	-0.280	-1
rxn30218	Nicotinamide-nucleotide adenylyltransferase 1	2	1.070	0.360	-0.170	-1
rxn30219	alpha,alpha-trehalase	3	-3.110	-2.790	-2.980	31
rxn30220	Phenethylamine oxidase	1	-24.020	-22.570	-16.840	34
rxn30251	beta-glucosidase (cellobiose)	3	-3.110	-3.440	-2.880	31
rxn30302	L-Alanine:NAD+ oxidoreductase (deaminating)	1	8.690	8.780	9.380	18
rxn30303	Acetamide amidohydrolase	3	-6.260	-5.660	-9.580	-1
rxn30304	L-Aspartic acid:oxygen oxidoreductase (deaminating)	1	-23.020	-22.320	-22.270	34
rxn30306	L-Cystathionine Lysteine-lyase (deaminating)	4	-11.360	0.540	1.630	0
rxn30307	D-alanine:oxygen oxidoreductase (deaminating)	1	-23.020	-22.930	-22.830	34
rxn30308	CTP aminohydrolase	3	-5.140	-6.030	-4.330	-1
rxn30313	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-	6	-2.090	-2.540	-2.890	25
rxn30314	glycine:NAD+ oxidoreductase (deaminating)	1	10.150	10.750	12.070	18
rxn30320	O-Succinyl-L-homoserine succinate-lyase (adding cysteine)	2;4	-9.650	-14.010	-16.750	-1
rxn30324	Urea amidohydrolase	3	-5.750	-7.110	-7.320	-1
rxn30326	2-Hexaprenyl-6-methoxyphenol monooxygenase, mitochondrial	1	-80.830	-80.460	-94.700	-1
rxn30327	2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase, mitochondrial	2	-19.420	-11.070	8.910	-1
rxn30328	3-(4-hydroxyphenyl-)lactate formation	1	-6.220	-18.190	7.790	-1
rxn30329	3-Hexaprenyl-4-hydroxy-5-methoxybenzoate decarboxylase, mitochondrial	4	-0.100	-2.660	2.300	-1
rxn30330	L-4-hydroxyglutamate semialdehyde dehydrogenase, mitochondrial	1	-9.800	-8.670	6.620	9
rxn30331	Acetyl-Coa carboxylase, mitochondrial	6	-1.070	-0.950	0.660	-1
rxn30332	acetylglutamate kinase, mitochondrial	2	-6.900	5.600	2.800	0
rxn30333	2-aceto-2-hydroxybutanoate synthase, mitochondrial	2	-10.530	-5.830	-6.850	-1
rxn30334	acetolactate synthase, mitochondrial	2;4	-10.530	-8.270	11.130	9
rxn30335	acetyl-CoA hydrolase, mitochondrial (irreversible)	3	-7.290	-7.300	-7.240	42
rxn30337	acid phosphatase, extracellular (secreted)	3	7.220	-4.040	-5.170	2
rxn30338	acetyl-CoA synthetase	6	-20.010	-1.130	-1.080	-1
rxn30339	N-acetyl-g-glutamyl-phosphate reductase, irreversible, mitochondrial	1	9.890	-1.600	3.030	-1
rxn30344	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD), mitochondrial	1	-9.800	-8.680	-3.470	38
rxn30346	allophanate hydrolase	3	-9.620	-20.140	-23.020	-1
rxn30347	amidase	3	-4.720	-2.460	-2.480	31
rxn30349	amidase	3	-4.720	-2.840	-5.180	-1
rxn30350	Adenosine monophosphate deaminase	3	-8.480	-7.560	-5.650	-1
rxn30351	N-acetylputrescine: oxygen oxireductase (deaminating)	1	-24.020	-22.540	-21.200	34
rxn30353	L-asparaginase, extracellular	3	-4.720	-4.010	-3.930	-1
rxn30355	aspartate transaminase, peroxisomal	2	-0.000	0.690	0.720	-1
rxn30361	CoA hydrolase (peroxisomal)	none	-28.370	-8.350	-16.240	-1
rxn30362	p-coumaroyl-CoA formation	6	-21.550	-2.670	-10.200	-1
rxn30363	cystathione b-lyase, peroxisomal	4	-1.830	0.850	0.400	-1
rxn30366	2-deoxy-D-arabino-heptulosonate 7-phosphate synthetase, mitochondrial	2;4	-2.640	-17.480	-17.870	13
rxn30367	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate), mitochondrial	4	-6.750	-8.440	-10.920	-1
rxn30368	dihydroneopterin aldolase	4	2.560	1.510	3.400	-1
rxn30369	dihydropteroate synthase, mitochondrial	2	-6.730	-6.450	-22.630	-1
rxn30370	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA), peroxisomal	4	2.160	-0.180	0.210	11
rxn30377	acyl-coenzyme A ligase	6	-21.550	-2.630	-0.980	-1
rxn30380	H2PTEROATESYNTH-RXN.m	2	-20.000	-13.940	-26.870	-1
