rxn_id,operator,dg,dge
rxn24027,=,0.94,0.31
rxn24029,>,-38.04,0.8
rxn24030,=,-3.83,0.39
rxn24036,=,-53.43,23900.57
rxn24037,=,-53.43,23900.57
rxn24038,=,-57.17,23900.57
rxn24039,=,-57.17,23900.57
rxn24040,>,-122.95,27863.96
rxn24041,>,-122.95,27863.96
rxn24042,=,0.0,0.0
rxn24043,=,0.0,0.0
rxn24046,>,-94.94,25051.08
rxn24047,>,-99.6,25051.08
rxn24048,>,-18.46,0.78
rxn24049,>,-18.46,0.78
rxn24050,>,-18.46,0.78
rxn24051,>,-18.46,0.78
rxn24052,>,-115.73,1.59
rxn24053,>,-142.27,15009.22
rxn24054,>,-6.77,0.68
rxn24055,>,-39.25,1.74
rxn24056,=,4.46,0.81
rxn24057,=,0.28,0.38
rxn24058,=,0.28,0.38
rxn24059,>,-4.94,0.72
rxn24065,<,54.52,2.24
rxn24066,>,-7.11,2.06
rxn24069,>,-13.05,0.99
rxn24070,>,-93.93,1.58
rxn24071,>,-10.82,0.19
rxn24072,>,-79.81,0.75
rxn24073,>,-79.81,0.75
rxn24074,>,-79.81,0.75
rxn24075,=,4.89,0.24
rxn24076,>,-10.82,0.19
rxn24078,>,-10.82,0.19
rxn24079,=,4.89,0.24
rxn24102,>,-15.39,0.24
rxn24104,=,-1.84,23900.57
rxn24105,=,26.51,23900.57
rxn24108,>,-2.51,1.09
rxn24109,>,-5.36,2.64
rxn24111,=,-0.53,23900.57
rxn24112,=,-3.41,33800.52
rxn24113,=,-1.09,41397.01
rxn24117,>,-62.7,0.4
rxn24118,=,1.52,1.23
rxn24119,>,-64.95,1.44
rxn24123,>,-97.2,0.8
rxn24124,>,-97.2,0.8
rxn24125,=,-9.3,16170.4
rxn24130,=,-0.74,0.51
rxn24131,=,-0.78,0.68
rxn24132,>,-4.29,0.8
rxn24133,=,-0.37,0.39
rxn24134,>,-16.57,1.1
rxn24138,=,-107.96,33800.52
rxn24140,>,-126.78,1.67
rxn24141,>,-126.78,1.67
rxn24149,<,11.78,1.79
rxn24150,=,0.71,1.21
rxn24152,=,-9.54,1.46
rxn24153,=,-5.49,1.77
rxn24155,>,-82.17,2.13
rxn24156,>,-20.04,1.5
rxn24157,>,-20.04,1.5
rxn24158,>,-6.52,1.89
rxn24159,=,-55.36,25051.08
rxn24160,>,-57.58,2.38
rxn24162,=,3.39,23900.57
rxn24163,=,-3.41,33800.52
rxn24164,=,-1.84,41397.01
rxn24165,=,-4.08,0.85
rxn24177,=,-1.53,0.62
rxn24178,=,-2.96,0.62
rxn24185,>,-11.68,0.39
rxn24194,>,-118.59,1.24
rxn24195,=,-1.83,23900.57
rxn24197,=,12.06,23900.57
rxn24198,=,10.59,23900.57
rxn24199,=,10.58,23900.57
rxn24200,=,-1.84,23900.57
rxn24201,=,-1.84,23900.57
rxn24202,=,-0.91,0.51
rxn24203,=,-55.23,23900.57
rxn24204,>,-6.67,1.32
rxn24205,=,0.75,0.93
rxn24207,>,-5.27,1.33
rxn24212,=,1.48,0.38
rxn24213,=,1.48,0.38
rxn24217,>,-15.14,0.83
rxn24224,>,-10.53,1.46
rxn24225,=,-3.83,0.39
rxn24227,=,-3.83,0.39
rxn24228,=,-3.88,0.56
rxn24229,=,-29.76,33800.52
rxn24231,>,-13.17,0.99
rxn24232,=,-5.97,0.42
rxn24234,=,-5.97,0.42
rxn24236,>,-13.17,0.99
rxn24238,=,-5.97,0.42
rxn24240,>,-19.78,1.92
rxn24241,>,-19.78,1.92
rxn24244,=,-2.63,0.42
rxn24245,>,-15.54,0.35
rxn24248,>,-18.44,0.78
rxn24249,>,-18.44,0.78
rxn24251,=,-6.83,0.33
rxn24252,=,-6.83,0.33
rxn24253,=,-6.83,0.33
rxn24254,=,-6.83,0.33
rxn24255,>,-8.38,0.33
rxn24258,>,-83.06,1.82
rxn24259,=,-2.17,0.33
rxn24260,=,-3.73,0.33
rxn24261,=,-5.28,0.33
rxn24262,=,38.79,23900.57
rxn24263,>,-18.52,0.78
rxn24264,>,-18.42,0.78
rxn24265,=,-38.89,23900.57
rxn24266,=,0.67,0.33
rxn24267,=,0.67,0.33
rxn24268,=,-0.88,0.33
rxn24269,>,-2.43,0.33
rxn24270,>,-3.99,0.33
rxn24271,=,0.67,0.33
rxn24272,=,-0.88,0.33
rxn24273,=,-0.88,0.33
rxn24274,>,-2.43,0.33
rxn24275,>,-3.99,0.33
rxn24276,=,4.47,1.53
rxn24277,<,13.07,1.31
rxn24278,=,0.0,0.0
rxn24279,=,0.67,0.33
rxn24280,=,-0.88,0.33
rxn24281,=,-0.88,0.33
rxn24282,>,-2.43,0.33
rxn24283,>,-3.98,0.33
rxn24284,>,-37.66,23900.57
rxn24285,=,0.95,0.42
rxn24286,=,-1.07,0.42
rxn24287,>,-30.08,3.91
rxn24288,=,-24.15,23900.57
rxn24289,=,-24.15,23900.57
rxn24290,>,-21.39,1.41
rxn24294,>,-5.64,1.15
rxn24295,>,-5.09,1.56
rxn24296,=,0.0,0.0
rxn24297,=,-5.02,0.89
rxn24298,>,-105.98,0.91
rxn24299,=,-69.87,23900.57
rxn24300,=,-70.03,23900.57
rxn24301,>,-106.27,0.91
rxn24302,>,-105.88,0.91
rxn24303,>,-106.11,0.91
rxn24304,=,-2.94,0.9
rxn24305,=,-2.74,0.9
rxn24306,>,-6.94,1.24
rxn24308,=,3.15,1.25
rxn24310,>,-21.41,0.92
rxn24311,>,-21.41,0.92
rxn24312,=,-5.5,23900.57
rxn24313,=,-3.63,0.41
rxn24314,>,-108.63,1.19
rxn24315,=,56.99,23900.57
rxn24316,=,3.92,2.53
rxn24317,=,56.32,23900.57
rxn24322,=,-5.95,1.33
rxn24323,=,-1.83,1.07
rxn24324,=,8.28,23900.57
rxn24325,=,7.34,23900.57
rxn24327,=,-4.24,0.71
rxn24328,>,-40.68,3.32
rxn24329,=,-1.83,23900.57
rxn24336,=,-0.71,0.53
rxn24337,>,-105.97,0.91
rxn24338,>,-105.97,0.91
rxn24339,>,-105.97,0.91
rxn24340,>,-105.97,0.91
rxn24341,=,-4.44,0.24
rxn24342,=,-0.68,0.53
rxn24344,>,-2.78,0.75
rxn24345,>,-2.78,0.75
rxn24346,=,3.67,0.39
rxn24348,>,-105.97,0.91
rxn24349,=,-70.73,23900.57
rxn24350,>,-97.22,0.8
rxn24351,=,9.67,23900.57
rxn24352,=,4.89,0.24
rxn24353,=,4.89,0.24
rxn24354,=,-13.27,0.43
rxn24355,=,-13.27,0.43
rxn24356,=,-13.27,0.43
rxn24376,=,-2.6,0.56
rxn24377,=,-2.6,0.56
rxn24379,=,-1.72,23900.57
rxn24380,=,-1.87,0.46
rxn24381,>,-14.49,0.33
rxn24382,=,4.89,0.24
rxn24383,=,4.89,0.24
rxn24384,=,4.89,0.24
rxn24391,=,-0.18,0.36
rxn24403,=,4.89,0.24
rxn24404,>,-3.02,0.72
rxn24405,=,4.89,0.24
rxn24406,=,4.89,0.24
rxn24413,=,-5.97,0.42
rxn24414,>,-14.68,1.18
rxn24418,=,2.34,0.68
rxn24419,>,-0.8,1.14
rxn24420,=,-57.18,23900.57
rxn24421,>,-122.95,27863.96
rxn24423,=,-1.83,23900.57
rxn24424,=,-1.84,23900.57
rxn24425,>,-13.05,0.99
rxn24427,=,-5.97,0.42
rxn24428,=,-3.83,0.39
rxn24432,<,64.25,0.74
rxn24433,>,-81.94,0.8
rxn24434,>,-4.14,0.82
rxn24435,=,-1.84,23900.57
rxn24436,>,-18.47,0.78
rxn24437,>,-18.46,0.78
rxn24438,>,-18.42,0.78
rxn24440,=,-3.98,1.35
rxn24454,>,-25.79,2.94
rxn24457,>,-18.53,0.78
rxn24458,>,-18.51,0.78
rxn24459,>,-18.51,0.78
rxn24460,>,-18.52,0.78
rxn24461,=,42.02,36983.13
rxn24462,=,-2.53,23900.57
rxn24463,=,60.24,23900.57
rxn24464,=,57.16,23900.57
rxn24465,=,60.34,23900.57
rxn24466,>,-13.05,0.99
rxn24467,>,-13.09,1.07
rxn24469,>,-13.05,0.99
rxn24475,=,-1.91,0.53
rxn24476,>,-23.6,23900.57
rxn24477,>,-38.02,2.73
rxn24478,>,-18.75,0.66
rxn24479,=,-150.02,15009.22
rxn24480,>,-30.75,1.47
rxn24481,>,-37.94,1.71
rxn24482,>,-2.67,0.8
rxn24483,>,-2.67,0.8
rxn24484,>,-2.67,0.8
rxn24485,>,-18.75,0.66
rxn24486,=,-6.96,4.28
rxn24488,>,-30.75,1.47
rxn24489,>,-21.47,1.38
rxn24496,>,-177.08,1.65
rxn24497,>,-177.08,1.65
rxn24498,>,-177.08,1.65
rxn24499,>,-177.08,1.65
rxn24500,>,-88.54,0.82
rxn24501,>,-88.54,0.82
rxn24505,>,-88.54,0.82
rxn24515,=,-33.5,11865.83
rxn24516,=,3.51,0.61
rxn24520,=,2.22,0.33
rxn24521,=,2.22,0.33
rxn24522,>,-9.85,0.73
rxn24523,>,-9.85,0.73
rxn24542,=,-77.99,47801.15
rxn24543,=,-77.99,47801.15
rxn24546,=,-77.99,47801.15
rxn24547,=,-77.99,47801.15
rxn24551,=,-1.82,0.53
rxn24552,>,-23.5,23900.57
rxn24556,=,41.97,36983.13
rxn24558,>,-19.98,2.24
rxn24559,>,-115.09,1.38
rxn24560,>,-115.09,1.38
rxn24561,>,-105.96,0.91
rxn24562,>,-105.96,0.91
rxn24563,>,-3.57,0.8
rxn24566,>,-13.19,0.99
rxn24574,>,-2.09,1.3
rxn24576,>,-34.54,1.84
rxn24578,>,-28.4,1.67
rxn24579,>,-62.11,1.36
rxn24580,>,-94.13,0.75
rxn24581,>,-104.63,0.81
rxn24582,>,-15.39,23900.57
rxn24583,=,13.87,0.31
rxn24584,=,-8.68,0.27
rxn24594,>,-14.83,0.34
rxn24595,=,-1.02,0.51
rxn24596,=,-1.1,0.51
rxn24597,>,-5.42,0.66
rxn24598,>,-5.4,1.05
rxn24600,>,-97.2,0.8
rxn24602,>,-97.2,0.8
rxn24603,=,-3.38,0.51
rxn24605,>,-40.4,1.05
rxn24616,<,83.07,3.14
rxn24618,=,-4.73,0.64
rxn24619,>,-11.0,0.39
rxn24620,=,0.37,0.45
rxn24623,>,-14.0,0.53
rxn24624,<,26.71,0.76
rxn24625,<,10.82,0.19
rxn24626,=,0.81,0.22
rxn24631,>,-13.09,0.97
rxn24632,=,1.52,0.57
rxn24636,>,-21.64,0.92
rxn24647,=,-1.91,0.53
rxn24648,>,-13.15,0.99
rxn24649,>,-13.19,1.07
rxn24652,=,6.09,1.32
rxn24653,=,6.09,1.32
rxn24655,=,-0.74,0.51
rxn24658,>,-38.89,2.2
rxn24659,<,26.67,0.39
rxn24660,>,-20.04,2.24
rxn24661,>,-20.08,2.27
rxn24662,>,-2.18,0.53
rxn24664,=,-3.83,0.39
rxn24665,=,-3.83,0.39
rxn24666,=,-3.83,0.39
rxn24667,=,-33.11,25051.08
rxn24668,=,-9.06,0.27
rxn24675,=,-5.89,0.73
rxn24676,>,-31.07,0.7
rxn24677,>,-18.22,1.85
rxn24678,>,-18.74,1.74
rxn24679,=,0.0,0.0
rxn24680,>,-94.13,0.75
rxn24686,>,-2.03,0.53
rxn24687,>,-20.19,2.24
rxn24688,>,-20.23,2.27
rxn24689,=,-1.02,0.53
rxn24690,>,-12.79,0.99
rxn24692,>,-13.54,0.99
rxn24705,=,-71.61,25051.08
rxn24707,>,-19.98,2.24
rxn24708,>,-13.04,0.99
rxn24709,>,-2.15,0.53
rxn24710,>,-2.15,0.53
rxn24711,>,-13.04,0.99
rxn24713,>,-2.15,0.53
rxn24714,>,-177.08,1.65
rxn24715,>,-112.0,0.83
rxn24716,=,10.97,23900.57
rxn24717,=,10.59,23900.57
rxn24718,>,-89.24,1.05
rxn24719,>,-20.8,3.0
rxn24720,=,-62.3,23900.57
rxn24723,>,-36.3,1.94
rxn24726,=,-1.8,23900.57
rxn24727,=,42.06,36983.13
rxn24728,=,42.06,36983.13
rxn24729,>,-12.97,0.99
rxn24730,>,-13.01,1.07
rxn24731,=,3.49,2.37
rxn24732,=,3.45,2.4
rxn24733,=,25.41,36983.13
rxn24734,=,3.49,2.37
rxn24735,=,3.45,2.4
rxn24737,=,3.49,2.37
rxn24738,=,3.45,2.4
rxn24739,=,3.49,2.37
rxn24740,=,3.45,2.4
rxn24744,=,0.65,0.27
rxn24745,=,0.65,0.27
rxn24746,=,-1.49,0.27
rxn24747,=,0.65,0.27
rxn24748,=,-1.49,0.27
rxn24750,=,-1.81,0.19
rxn24751,=,0.33,0.13
rxn24752,=,-0.98,0.4
rxn24753,=,0.39,0.83
rxn24754,=,-1.49,0.27
rxn24755,=,-3.83,0.39
rxn24757,=,-3.84,0.39
rxn24759,>,-2.19,0.53
rxn24760,=,0.65,0.27
rxn24761,>,-0.99,0.31
rxn24762,>,-0.99,0.31
rxn24763,>,-0.99,0.31
rxn24764,>,-0.99,0.31
rxn24765,>,-0.99,0.31
rxn24766,>,-0.99,0.31
rxn24767,>,-0.99,0.31
rxn24768,>,-0.99,0.31
rxn24769,>,-0.99,0.31
rxn24770,>,-0.99,0.31
rxn24771,>,-0.99,0.31
rxn24772,>,-0.99,0.31
rxn24773,>,-0.99,0.31
rxn24774,>,-0.99,0.31
rxn24775,>,-0.99,0.31
rxn24776,>,-0.99,0.31
rxn24777,>,-0.99,0.31
rxn24778,>,-0.99,0.31
rxn24779,>,-0.99,0.31
rxn24780,>,-0.99,0.31
rxn24781,>,-0.99,0.31
rxn24782,>,-0.99,0.31
rxn24783,>,-0.99,0.31
rxn24784,>,-0.99,0.31
rxn24785,>,-0.99,0.31
rxn24786,>,-0.99,0.31
rxn24787,>,-0.99,0.31
rxn24788,>,-0.99,0.31
rxn24789,>,-0.99,0.31
rxn24790,>,-0.99,0.31
rxn24791,>,-0.99,0.31
rxn24792,>,-0.99,0.31
rxn24797,>,-0.99,0.31
rxn24798,>,-0.99,0.31
rxn24799,>,-0.99,0.31
rxn24800,>,-0.99,0.31
rxn24801,>,-0.99,0.31
rxn24802,>,-0.99,0.31
rxn24805,>,-0.99,0.31
rxn24806,>,-0.99,0.31
rxn24809,>,-0.99,0.31
rxn24810,>,-0.99,0.31
rxn24811,>,-0.99,0.31
rxn24812,>,-0.99,0.31
rxn24813,>,-0.99,0.31
rxn24814,>,-0.99,0.31
rxn24815,>,-0.99,0.31
rxn24816,>,-0.99,0.31
rxn24817,>,-0.99,0.31
rxn24818,>,-0.99,0.31
rxn24819,>,-0.99,0.31
rxn24820,>,-0.99,0.31
rxn24821,>,-82.4,3.41
rxn24822,>,-82.4,3.41
rxn24825,=,66.09,23900.57
rxn24826,=,0.0,0.0
rxn24840,<,42.32,0.18
rxn24841,<,42.32,0.18
rxn24845,>,-95.25,0.85
rxn24847,>,-13.16,0.99
rxn24849,=,3.87,2.37
rxn24851,=,-0.68,0.53
rxn24856,>,-0.99,0.31
rxn24857,>,-0.99,0.31
rxn24859,>,-0.99,0.31
rxn24860,>,-0.99,0.31
rxn24861,>,-0.99,0.31
rxn24862,>,-0.99,0.31
rxn24863,>,-0.99,0.31
rxn24864,>,-0.99,0.31
rxn24865,>,-0.99,0.31
rxn24866,>,-0.99,0.31
rxn24867,>,-0.99,0.31
rxn24868,>,-0.99,0.31
rxn24869,>,-0.99,0.31
rxn24870,>,-0.99,0.31
rxn24871,>,-0.99,0.31
rxn24872,>,-0.99,0.31
rxn24873,>,-0.99,0.31
rxn24875,>,-18.53,0.78
rxn24876,>,-18.53,0.78
rxn24877,>,-113.8,1.42
rxn24878,>,-113.8,1.42
rxn24879,=,-64.18,23900.57
rxn24880,>,-122.99,2.46
rxn24881,>,-122.99,2.46
rxn24889,>,-0.99,0.31
rxn24890,>,-38.35,0.11
rxn24899,=,-3.22,0.56
rxn24906,>,-2.25,0.47
rxn24907,>,-2.25,0.47
rxn24908,>,-2.25,0.47
rxn24909,>,-2.25,0.47
rxn24912,>,-64.27,3.09
rxn24914,>,-52.31,23900.57
rxn24915,>,-59.04,23900.57
rxn24916,>,-6.27,1.53
rxn24917,>,-63.7,23900.57
rxn24918,>,-53.47,3.33
rxn24919,>,-20.18,2.19
rxn24921,=,-4.2,0.57
rxn24924,=,-4.2,0.57
rxn24927,>,-10.09,0.84
rxn24928,=,2.26,0.76
rxn24929,>,-8.44,0.86
rxn24931,=,-5.97,0.42
rxn24934,>,-109.95,2.25
rxn24935,>,-109.95,2.25
rxn24936,>,-13.14,0.99
rxn24938,>,-109.98,2.25
rxn24939,>,-109.98,2.25
rxn24940,=,2.83,0.96
rxn24941,>,-6.7,1.58
rxn24942,=,-14.26,0.34
rxn24943,>,-175.24,1.58
rxn24945,=,-0.35,0.51
rxn24946,=,-5.97,0.42
rxn24948,=,-0.74,0.51
rxn24949,=,-5.97,0.42
rxn24951,=,-0.74,0.51
rxn24952,=,-5.97,0.42
rxn24954,=,-3.83,0.39
rxn24958,>,-13.16,0.99
rxn24960,=,-0.01,0.0
rxn24962,<,6.85,1.08
rxn24966,>,-102.36,1.16
rxn24969,>,-118.19,0.76
rxn24971,>,-106.93,15009.22
rxn24972,>,-94.13,0.75
rxn24975,>,-118.19,0.76
rxn24976,>,-94.13,0.75
rxn24979,>,-118.19,0.76
rxn24980,>,-94.13,0.75
rxn24983,>,-118.19,0.76
rxn24985,=,-0.0,0.0
rxn24991,>,-94.13,0.75
rxn24994,>,-118.19,0.76
rxn24995,>,-103.65,25051.08
rxn24996,>,-146.31,15009.22
rxn24997,>,-152.6,15009.22
rxn24998,>,-150.97,15009.22
rxn25001,>,-55.7,2.54
rxn25002,>,-105.25,25051.08
rxn25003,>,-153.44,15009.22
rxn25006,>,-240.99,30018.44
rxn25011,>,-142.27,15009.22
rxn25012,>,-39.25,1.74
rxn25015,>,-94.45,25051.08
rxn25016,>,-153.44,15009.22
rxn25017,>,-153.44,15009.22
rxn25018,>,-148.78,15009.22
rxn25019,>,-148.78,15009.22
rxn25020,>,-148.78,15009.22
rxn25021,>,-155.06,15009.22
rxn25022,>,-153.44,15009.22
rxn25023,>,-153.44,15009.22
rxn25024,>,-153.44,15009.22
rxn25025,>,-153.44,15009.22
rxn25026,>,-153.44,15009.22
rxn25027,>,-153.44,15009.22
rxn25032,>,-99.04,25051.08
rxn25034,>,-206.88,57991.89
rxn25035,>,-81.74,2.47
rxn25036,>,-101.31,2.19
rxn25037,>,-93.57,0.91
rxn25038,>,-93.57,0.91
rxn25039,>,-141.7,28222.58
rxn25040,>,-94.94,25051.08
rxn25041,>,-80.71,1.84
rxn25046,=,6.91,0.28
rxn25047,=,4.44,0.24
rxn25048,>,-113.53,0.87
rxn25050,>,-3.33,0.96
rxn25051,>,-3.33,0.96
rxn25052,=,5.03,0.45
rxn25058,>,-78.49,1.57
rxn25059,>,-82.24,1.58
rxn25062,=,-188.09,15009.22
rxn25063,=,-76.31,15009.22
rxn25064,=,-8.04,0.71
rxn25065,=,5.9,0.61
rxn25066,=,-3.62,0.45
rxn25067,=,0.0,0.0
rxn25068,=,76.31,15009.22
rxn25069,=,-8.04,0.71
rxn25070,<,62.27,1.18
rxn25071,=,1.93,23900.57
rxn25072,=,-3.42,33800.52
rxn25073,=,-196.78,40612.16
rxn25074,=,-196.78,40612.16
rxn25079,>,-98.3,0.83
rxn25080,=,-65.33,23900.57
rxn25081,=,-65.33,23900.57
rxn25082,>,-104.86,1.27
rxn25094,>,-6.28,0.45
rxn25095,>,-6.36,0.45
rxn25096,>,-6.38,0.45
rxn25097,>,-6.53,0.45
rxn25098,>,-6.5,0.45
rxn25099,>,-6.26,0.45
rxn25100,>,-6.34,0.45
rxn25101,=,-0.01,0.0
rxn25102,=,-0.02,0.0
rxn25103,=,-0.0,0.0
rxn25104,=,-162.04,15009.22
rxn25106,=,8.04,0.64
rxn25107,=,8.04,0.64
rxn25108,=,8.04,0.64
rxn25109,=,8.16,0.64
rxn25110,=,8.16,0.64
rxn25111,=,8.19,0.64
rxn25112,=,8.16,0.64
rxn25113,>,-105.96,0.91
rxn25114,=,-1.84,23900.57
rxn25115,>,-97.2,0.8
rxn25122,=,-59.21,16900.26
rxn25123,>,-3.43,0.48
rxn25124,=,-76.8,15009.22
rxn25125,=,44.79,15009.22
rxn25126,>,-11.73,0.56
rxn25127,=,-77.75,15009.22
rxn25128,>,-12.68,1.02
rxn25129,>,-29.02,1.94
rxn25130,>,-10.37,0.2
rxn25135,=,4.89,0.25
rxn25136,=,3.78,0.26
rxn25140,=,-3.94,0.49
rxn25141,=,-1.35,0.35
rxn25142,>,-5.04,0.41
rxn25163,=,-0.79,0.63
rxn25164,=,-1.63,0.33
rxn25165,=,-1.63,0.33
rxn25166,>,-6.56,0.74
rxn25167,=,-3.79,0.41
rxn25168,=,-112.15,23900.57
rxn25169,=,-39.96,33800.52
rxn25170,=,-96.9,23900.57
rxn25171,>,-10.08,0.62
rxn25175,=,-9.46,33800.52
rxn25176,=,-51.62,23900.57
rxn25177,>,-36.61,1.12
rxn25178,=,-8.63,0.26
rxn25179,>,-59.88,1.53
rxn25182,=,-51.64,23900.57
rxn25183,=,-59.08,23900.57
rxn25184,=,-8.63,0.26
rxn25185,>,-6.66,0.55
rxn25186,>,-6.73,0.55
rxn25187,>,-5.71,0.77
rxn25188,>,-4.31,0.75
rxn25189,>,-13.25,0.96
rxn25190,<,16.38,1.02
rxn25191,=,0.0,0.0
rxn25192,>,-6.73,0.55
rxn25197,=,-1.5,0.55
rxn25199,=,-140.52,23900.57
rxn25200,=,-251.43,23900.57
rxn25201,=,-1.58,0.37
rxn25203,=,-1.69,23900.57
rxn25204,=,-3.88,0.56
rxn25205,=,-3.83,0.39
rxn25207,=,-45.89,25051.08
rxn25208,=,38.22,25051.08
rxn25210,=,-3.83,0.39
rxn25211,=,-3.83,0.39
rxn25212,>,-224.03,1.48
rxn25213,=,-5.97,0.42
rxn25216,=,-5.31,0.46
rxn25217,>,-63.08,0.4
rxn25218,=,-4.89,0.25
rxn25231,<,18.1,2.1
rxn25232,>,-10.96,1.38
rxn25233,>,-18.75,0.66
rxn25234,>,-51.9,0.94
rxn25235,>,-94.13,0.75
rxn25236,=,-0.81,0.22
rxn25239,=,-0.47,0.41
rxn25240,>,-6.77,0.68
rxn25241,>,-83.02,1.05
rxn25244,=,55.87,16170.4
rxn25245,>,-5.06,0.57
rxn25249,=,-1.22,0.57
rxn25253,>,-6.77,0.49
rxn25258,>,-16.89,1.86
rxn25259,>,-18.91,2.52
rxn25260,>,-122.11,1.35
rxn25261,=,0.0,0.0
rxn25262,>,-15.25,0.71
rxn25263,<,45.16,0.61
rxn25264,=,2.94,0.36
rxn25268,=,0.0,0.0
rxn25269,>,-1.99,0.41
rxn25272,=,1.98,0.72
rxn25273,=,-14.19,1.06
rxn25274,=,0.34,0.84
rxn25275,=,0.34,0.84
rxn25276,=,-4.07,0.85
rxn25277,=,-4.07,0.85
rxn25278,=,-0.0,0.0
rxn25279,=,-0.62,0.69
rxn25280,>,-11.3,2.13
rxn25281,=,-4.34,23900.57
rxn25282,>,-29.3,1.58
rxn25285,>,-13.16,0.99
rxn25286,=,-3.77,0.51
rxn25287,=,-3.77,0.51
rxn25288,=,-3.88,0.56
rxn25289,=,-0.35,0.51
rxn25302,=,-0.74,0.51
rxn25308,=,-1.84,23900.57
rxn25309,=,-1.84,23900.57
rxn25310,=,-1.84,23900.57
rxn25311,=,-1.84,23900.57
rxn25312,=,-1.84,23900.57
rxn25317,=,-174.79,30018.44
rxn25325,=,-3.68,23900.57
rxn25327,=,-1.83,23900.57
rxn25329,=,-3.66,23900.57
rxn25330,>,-13.97,0.69
rxn25331,=,-1.83,23900.57
rxn25332,>,-49.26,0.53
rxn25333,=,-51.09,23900.57
rxn25334,=,-1.82,23900.57
rxn25336,>,-37.41,0.17
rxn25337,>,-37.41,0.17
rxn25338,>,-18.54,1.17
rxn25339,>,-37.41,0.17
rxn25340,>,-18.54,1.17
rxn25341,>,-18.54,1.17
rxn25345,>,-2.66,0.8
rxn25346,<,25.86,2.01
rxn25348,<,97.8,0.85
rxn25349,>,-95.03,1.24
rxn25350,=,-160.06,47801.15
rxn25351,=,-38.56,95602.29
rxn25368,>,-0.79,2.24
rxn25369,>,-49.3,0.53
rxn25370,>,-11.93,1.02
rxn25371,>,-11.97,1.1
rxn25374,<,31.52,2.35
rxn25375,<,40.54,0.47
rxn25376,<,373.11,2.66
rxn25380,>,-41.33,0.36
rxn25382,>,-31.03,47801.15
rxn25383,>,-145.01,5.64
rxn25384,>,-163.13,6.35
rxn25385,>,-34.58,1.79
rxn25386,=,0.0,0.0
rxn25387,>,-11.75,0.56
rxn25388,<,15.54,0.35
rxn25389,=,-2.87,0.3
rxn25390,=,-2.86,0.3
rxn25391,<,15.54,0.35
rxn25392,<,543.45,1.74
rxn25393,=,-3.69,0.39
rxn25395,>,-30.83,1.04
rxn25397,>,-78.37,0.97
rxn25398,<,3.47,0.98
rxn25399,=,-5.97,0.42
rxn25402,=,0.42,0.27
rxn25411,>,-15.32,0.87
rxn25412,=,-1.12,0.43
rxn25415,=,4.84,0.83
rxn25416,=,1.56,0.16
rxn25417,>,-10.81,0.19
rxn25418,>,-4.31,0.75
rxn25419,=,1.94,0.47
rxn25420,>,-54.71,2.63
rxn25421,=,-84.57,25051.08
rxn25422,=,-84.57,25051.08
rxn25423,=,-84.91,25051.08
rxn25424,=,-84.91,25051.08
rxn25425,>,-54.87,2.63
rxn25426,=,-84.57,25051.08
rxn25427,=,-84.57,25051.08
rxn25428,=,-84.91,25051.08
rxn25429,=,-84.91,25051.08
rxn25430,=,-44.74,15009.22
rxn25431,>,-28.54,1.89
rxn25432,<,75.8,0.89
rxn25433,=,-0.9,0.51
rxn25434,=,-6.4,0.52
rxn25440,>,-13.15,0.99
rxn25441,>,-13.2,1.07
rxn25442,<,24.42,0.69
rxn25446,>,-21.41,0.92
rxn25447,=,-5.5,23900.57
rxn25448,=,-5.5,23900.57
rxn25452,>,-42.35,1.01
rxn25456,=,-5.5,23900.57
rxn25457,>,-2.66,0.8
rxn25458,>,-105.96,0.91
rxn25459,>,-105.96,0.91
rxn25460,>,-105.96,0.91
rxn25461,>,-2.66,0.8
rxn25462,>,-105.96,0.91
rxn25463,>,-105.96,0.91
rxn25465,=,-1.84,23900.57
rxn25466,>,-105.96,0.91
rxn25468,>,-90.7,0.91
rxn25469,>,-105.96,0.91
rxn25470,>,-2.14,0.53
rxn25474,>,-105.96,0.91
rxn25475,>,-105.96,0.91
rxn25476,>,-105.96,0.91
rxn25477,=,-1.83,23900.57
rxn25478,=,-1.83,23900.57
rxn25480,>,-2.66,0.8
rxn25481,>,-2.66,0.8
rxn25482,>,-105.96,0.91
rxn25483,>,-2.66,0.8
rxn25488,=,-0.64,0.33
rxn25490,=,-8.68,0.26
rxn25492,>,-15.27,0.83
rxn25493,>,-5.76,0.35
rxn25494,>,-5.76,0.35
rxn25495,=,-1.84,23900.57
rxn25496,>,-49.24,0.53
rxn25498,>,-24.93,2.92
rxn25501,>,-23.14,2.72
rxn25504,>,-11.71,0.56
rxn25505,=,6.8,1.01
rxn25515,>,-55.13,1.27
rxn25516,>,-2.23,0.53
rxn25517,>,-55.13,1.27
rxn25518,=,-5.5,23900.57
rxn25519,=,-5.5,23900.57
rxn25520,=,-5.5,23900.57
rxn25521,>,-181.26,7.05
rxn25522,=,-5.5,23900.57
rxn25523,=,-213.05,15009.22
rxn25524,=,-3.83,0.39
rxn25526,=,10.59,23900.57
rxn25527,>,-0.96,5.28
rxn25528,=,279.28,23900.57
rxn25529,=,280.95,23900.57
rxn25531,=,7.49,23900.57
rxn25534,=,0.0,0.0
rxn25535,<,15.25,0.71
rxn25536,=,-0.28,0.37
rxn25537,>,-83.06,1.82
rxn25538,>,-10.55,1.0
