rxn_id,operator,dg,dge
rxn37137,>,-18.4,0.72
rxn37138,>,-18.4,0.72
rxn37139,>,-18.4,0.72
rxn37140,>,-18.4,0.72
rxn37141,>,-18.4,0.72
rxn37142,>,-18.4,0.72
rxn37143,>,-18.4,0.72
rxn37144,>,-18.4,0.72
rxn37145,>,-18.4,0.72
rxn37146,>,-18.4,0.72
rxn37147,>,-18.4,0.72
rxn37148,>,-18.4,0.72
rxn37149,>,-18.4,0.72
rxn37150,>,-18.4,0.72
rxn37151,=,-18.4,0.72
rxn37152,>,-18.4,0.72
rxn37153,>,-18.4,0.72
rxn37154,>,-18.4,0.72
rxn37155,>,-18.4,0.72
rxn37156,>,-18.4,0.72
rxn37157,>,-18.4,0.72
rxn37158,>,-18.4,0.72
rxn37159,>,-18.4,0.72
rxn37160,>,-18.4,0.72
rxn37161,>,-18.4,0.72
rxn37162,>,-18.4,0.72
rxn37163,>,-18.4,0.72
rxn37164,>,-18.4,0.72
rxn37165,>,-18.4,0.72
rxn37166,>,-18.4,0.72
rxn37167,>,-18.4,0.72
rxn37168,>,-18.4,0.72
rxn37169,>,-18.4,0.72
rxn37170,>,-18.4,0.72
rxn37171,>,-18.4,0.72
rxn37172,>,-18.4,0.72
rxn37173,>,-18.4,0.72
rxn37174,>,-18.4,0.72
rxn37175,>,-18.4,0.72
rxn37176,=,-18.4,0.72
rxn37177,=,-18.4,0.72
rxn37178,>,-18.4,0.72
rxn37179,>,-18.4,0.72
rxn37180,>,-18.4,0.72
rxn37181,=,7.92,0.27
rxn37182,=,7.92,0.27
rxn37183,=,7.92,0.27
rxn37184,>,-315.09,0.56
rxn37185,>,-316.84,0.56
rxn37186,>,-159.45,1.8
rxn37187,>,-160.62,1.8
rxn37188,>,-160.62,1.8
rxn37189,>,-160.62,1.8
rxn37190,>,-160.62,1.8
rxn37191,>,-160.62,1.8
rxn37192,>,-160.62,1.8
rxn37193,>,-160.62,1.8
rxn37194,>,-160.62,1.8
rxn37195,>,-160.62,1.8
rxn37196,>,-160.62,1.8
rxn37197,>,-160.62,1.8
rxn37198,>,-160.62,1.8
rxn37199,>,-160.62,1.8
rxn37200,>,-160.62,1.8
rxn37201,>,-160.62,1.8
rxn37202,>,-160.62,1.8
rxn37203,>,-160.62,1.8
rxn37204,>,-160.62,1.8
rxn37205,>,-160.62,1.8
rxn37206,>,-160.62,1.8
rxn37207,>,-160.62,1.8
rxn37208,>,-160.62,1.8
rxn37209,>,-160.62,1.8
rxn37210,>,-160.62,1.8
rxn37211,>,-160.62,1.8
rxn37212,>,-160.62,1.8
rxn37213,>,-160.62,1.8
rxn37214,>,-160.62,1.8
rxn37215,>,-160.62,1.8
rxn37216,>,-160.62,1.8
rxn37217,>,-160.62,1.8
rxn37219,>,-160.62,1.8
rxn37220,>,-160.62,1.8
rxn37222,>,-160.62,1.8
rxn37223,>,-160.62,1.8
rxn37225,>,-160.62,1.8
rxn37226,>,-160.62,1.8
rxn37228,>,-160.62,1.8
rxn37229,>,-160.62,1.8
rxn37231,>,-160.62,1.8
rxn37232,>,-160.62,1.8
rxn37233,>,-160.62,1.8
rxn37234,>,-160.62,1.8
rxn37235,>,-160.62,1.8
rxn37236,>,-160.62,1.8
rxn37237,>,-160.62,1.8
rxn37238,>,-160.62,1.8
rxn37239,>,-160.62,1.8
rxn37240,>,-160.62,1.8
rxn37241,>,-160.62,1.8
rxn37242,>,-160.62,1.8
rxn37243,>,-160.62,1.8
rxn37244,>,-160.62,1.8
rxn37245,>,-160.62,1.8
rxn37246,>,-160.62,1.8
rxn37247,>,-160.62,1.8
rxn37248,>,-160.62,1.8
rxn37249,>,-160.62,1.8
rxn37250,>,-160.62,1.8
rxn37251,>,-160.62,1.8
rxn37252,>,-160.62,1.8
rxn37253,>,-160.62,1.8
rxn37254,>,-160.62,1.8
rxn37255,>,-160.62,1.8
rxn37256,>,-160.62,1.8
rxn37257,>,-160.62,1.8
rxn37258,>,-160.62,1.8
rxn37259,>,-160.62,1.8
rxn37260,>,-160.62,1.8
rxn37261,>,-160.62,1.8
rxn37262,>,-160.62,1.8
rxn37263,>,-160.62,1.8
rxn37264,>,-160.62,1.8
rxn37265,>,-160.62,1.8
rxn37266,>,-160.62,1.8
rxn37267,>,-160.62,1.8
rxn37268,>,-160.62,1.8
rxn37269,>,-160.62,1.8
rxn37270,>,-160.62,1.8
rxn37271,>,-160.62,1.8
rxn37272,>,-160.62,1.8
rxn37273,>,-160.62,1.8
rxn37274,>,-160.62,1.8
rxn37275,>,-160.62,1.8
rxn37276,>,-160.62,1.8
rxn37277,>,-160.62,1.8
rxn37278,>,-160.62,1.8
rxn37279,>,-160.62,1.8
rxn37280,>,-160.62,1.8
rxn37281,>,-160.62,1.8
rxn37282,>,-160.62,1.8
rxn37283,=,-0.55,2.82
rxn37284,=,0.04,2.82
rxn37285,=,0.04,2.82
rxn37286,=,0.04,2.82
rxn37287,=,0.04,2.82
rxn37288,=,0.04,2.82
rxn37289,=,0.04,2.82
rxn37290,=,0.04,2.82
rxn37291,=,0.04,2.82
rxn37292,=,0.04,2.82
rxn37293,=,0.04,2.82
rxn37294,=,0.04,2.82
rxn37295,=,0.04,2.82
rxn37296,=,0.04,2.82
rxn37297,=,0.04,2.82
rxn37298,=,0.04,2.82
rxn37299,=,0.04,2.82
rxn37300,=,0.04,2.82
rxn37301,=,0.04,2.82
rxn37302,=,0.04,2.82
rxn37303,=,0.04,2.82
rxn37304,=,0.04,2.82
rxn37305,=,0.04,2.82
rxn37306,=,0.04,2.82
rxn37307,=,0.04,2.82
rxn37308,=,0.04,2.82
rxn37309,=,0.04,2.82
rxn37310,=,0.04,2.82
rxn37311,=,0.04,2.82
rxn37312,=,0.04,2.82
rxn37313,=,0.04,2.82
rxn37314,=,0.04,2.82
rxn37315,=,0.04,2.82
rxn37316,=,0.04,2.82
rxn37317,=,0.04,2.82
rxn37318,=,0.04,2.82
rxn37319,=,0.04,2.82
rxn37320,=,0.04,2.82
rxn37321,=,0.04,2.82
rxn37322,=,0.04,2.82
rxn37323,=,0.04,2.82
rxn37324,=,0.04,2.82
rxn37325,=,0.04,2.82
rxn37326,=,0.04,2.82
rxn37327,=,0.04,2.82
rxn37328,=,0.04,2.82
rxn37329,=,0.04,2.82
rxn37330,=,0.04,2.82
rxn37331,=,0.04,2.82
rxn37332,=,-0.98,0.02
rxn37333,=,-0.98,0.02
rxn37334,=,-0.98,0.02
rxn37335,=,-0.98,0.02
rxn37336,=,-0.98,0.02
rxn37337,=,-0.98,0.02
rxn37338,=,-0.98,0.02
rxn37339,=,-0.98,0.02
rxn37340,=,-0.98,0.02
rxn37341,=,-0.98,0.02
rxn37342,=,-0.98,0.02
rxn37343,=,-0.98,0.02
rxn37344,=,-0.98,0.02
rxn37345,=,-0.98,0.02
rxn37346,=,-0.98,0.02
rxn37347,=,-0.98,0.02
rxn37348,=,-0.98,0.02
rxn37349,=,-0.98,0.02
rxn37350,=,-0.98,0.02
rxn37351,=,-0.98,0.02
rxn37352,=,-0.98,0.02
rxn37353,=,-0.98,0.02
rxn37354,=,-0.98,0.02
rxn37355,=,-0.98,0.02
rxn37356,=,-0.98,0.02
rxn37357,=,-0.98,0.02
rxn37358,=,-0.98,0.02
rxn37359,=,-0.98,0.02
rxn37360,=,-0.98,0.02
rxn37361,=,-0.98,0.02
rxn37362,=,-0.98,0.02
rxn37363,=,-0.98,0.02
rxn37364,=,-0.98,0.02
rxn37365,=,-0.98,0.02
rxn37366,=,-0.98,0.02
rxn37367,=,-0.98,0.02
rxn37368,=,-0.98,0.02
rxn37369,=,-0.98,0.02
rxn37370,=,-0.98,0.02
rxn37371,=,-0.98,0.02
rxn37372,=,-0.98,0.02
rxn37373,=,-0.98,0.02
rxn37374,=,-0.98,0.02
rxn37375,=,-0.98,0.02
rxn37376,=,-0.98,0.02
rxn37377,=,-0.98,0.02
rxn37378,=,-0.98,0.02
rxn37379,=,-0.98,0.02
rxn37380,=,-0.98,0.02
rxn37381,=,-0.98,0.02
rxn37382,=,-0.98,0.02
rxn37383,=,-0.98,0.02
rxn37384,=,3.34,0.21
rxn37385,=,3.92,0.21
rxn37386,>,-112.22,3.82
rxn37387,>,-112.22,3.82
rxn37388,>,-112.22,3.82
rxn37389,>,-112.22,3.82
rxn37390,>,-112.22,3.82
rxn37391,>,-112.22,3.82
rxn37392,>,-112.22,3.82
rxn37393,>,-112.22,3.82
rxn37394,>,-112.22,3.82
rxn37395,>,-112.22,3.82
rxn37396,>,-112.22,3.82
rxn37397,>,-112.22,3.82
rxn37398,>,-112.22,3.82
rxn37399,>,-112.22,3.82
rxn37400,>,-112.22,3.82
rxn37401,>,-112.22,3.82
rxn37402,>,-112.22,3.82
rxn37403,>,-112.22,3.82
rxn37404,>,-112.22,3.82
rxn37405,>,-112.22,3.82
rxn37406,>,-112.22,3.82
rxn37407,>,-112.22,3.82
rxn37408,>,-112.22,3.82
rxn37409,>,-112.22,3.82
rxn37410,>,-112.22,3.82
rxn37411,>,-112.22,3.82
rxn37412,>,-112.22,3.82
rxn37413,>,-112.22,3.82
rxn37414,>,-112.22,3.82
rxn37415,>,-112.22,3.82
rxn37416,>,-112.22,3.82
rxn37417,>,-112.22,3.82
rxn37418,>,-112.22,3.82
rxn37419,>,-112.22,3.82
rxn37420,>,-112.22,3.82
rxn37424,=,-6.09,0.27
rxn37425,>,-13.82,0.62
rxn37426,=,-13.82,0.62
rxn37427,>,-95.17,0.45
rxn37428,>,-95.17,0.45
rxn37429,>,-95.17,0.45
rxn37430,>,-95.17,0.45
rxn37431,>,-95.17,0.45
rxn37432,>,-95.17,0.45
rxn37433,>,-95.17,0.45
rxn37434,>,-95.17,0.45
rxn37435,>,-95.17,0.45
rxn37436,>,-95.17,0.45
rxn37437,>,-95.17,0.45
rxn37438,>,-95.17,0.45
rxn37439,>,-95.17,0.45
rxn37440,>,-95.17,0.45
rxn37441,>,-95.17,0.45
rxn37442,>,-95.17,0.45
rxn37443,>,-95.17,0.45
rxn37444,>,-95.17,0.45
rxn37445,>,-95.17,0.45
rxn37446,>,-95.17,0.45
rxn37447,>,-95.17,0.45
rxn37448,>,-95.17,0.45
rxn37449,>,-95.17,0.45
rxn37450,>,-95.17,0.45
rxn37451,>,-95.17,0.45
rxn37452,>,-95.17,0.45
rxn37453,>,-95.17,0.45
rxn37454,>,-95.17,0.45
rxn37455,>,-95.17,0.45
rxn37456,>,-95.17,0.45
rxn37457,>,-95.17,0.45
rxn37458,>,-95.17,0.45
rxn37459,>,-95.17,0.45
rxn37460,>,-95.17,0.45
rxn37461,>,-95.17,0.45
rxn37462,>,-95.17,0.45
rxn37463,>,-95.17,0.45
rxn37464,>,-95.17,0.45
rxn37465,>,-95.17,0.45
rxn37466,>,-95.17,0.45
rxn37467,>,-95.17,0.45
rxn37468,>,-95.17,0.45
rxn37469,>,-95.17,0.45
rxn37470,>,-95.17,0.45
rxn37471,>,-95.17,0.45
rxn37472,>,-95.17,0.45
rxn37473,>,-95.17,0.45
rxn37474,>,-95.17,0.45
rxn37475,>,-95.17,0.45
rxn37476,>,-95.17,0.45
rxn37477,>,-95.17,0.45
rxn37478,>,-95.17,0.45
rxn37479,>,-95.17,0.45
rxn37480,>,-95.17,0.45
rxn37481,>,-95.17,0.45
rxn37482,>,-95.17,0.45
rxn37483,>,-95.17,0.45
rxn37484,>,-95.17,0.45
rxn37485,>,-95.17,0.45
rxn37486,>,-95.17,0.45
rxn37487,>,-95.17,0.45
rxn37488,>,-95.17,0.45
rxn37489,>,-95.17,0.45
rxn37490,>,-95.17,0.45
rxn37491,>,-95.17,0.45
rxn37492,>,-95.17,0.45
rxn37493,>,-95.17,0.45
rxn37494,>,-95.17,0.45
rxn37495,>,-95.17,0.45
rxn37496,>,-95.17,0.45
rxn37497,>,-95.17,0.45
rxn37498,>,-95.17,0.45
rxn37499,>,-95.17,0.45
rxn37500,>,-95.17,0.45
rxn37501,>,-95.17,0.45
rxn37502,>,-95.17,0.45
rxn37503,>,-95.17,0.45
rxn37504,>,-95.17,0.45
rxn37505,>,-95.17,0.45
rxn37506,>,-95.17,0.45
rxn37507,>,-95.17,0.45
rxn37508,>,-95.17,0.45
rxn37509,>,-95.17,0.45
rxn37510,>,-95.17,0.45
rxn37511,>,-95.17,0.45
rxn37512,>,-95.17,0.45
rxn37513,>,-95.17,0.45
rxn37514,>,-95.17,0.45
rxn37515,>,-95.17,0.45
rxn37516,>,-95.17,0.45
rxn37517,>,-95.17,0.45
rxn37518,>,-95.17,0.45
rxn37519,>,-95.17,0.45
rxn37520,>,-0.92,0.48
rxn37521,>,-0.92,0.48
rxn37522,=,-0.92,0.48
rxn37523,=,-0.92,0.48
rxn37524,=,-0.92,0.48
rxn37525,=,-0.92,0.48
rxn37526,=,-0.92,0.48
rxn37527,=,-0.92,0.48
rxn37528,=,-0.92,0.48
rxn37529,=,-0.92,0.48
rxn37530,=,-0.92,0.48
rxn37531,=,-0.92,0.48
rxn37532,=,-0.92,0.48
rxn37533,=,-0.92,0.48
rxn37534,=,-0.92,0.48
rxn37535,=,-0.92,0.48
rxn37536,=,-0.92,0.48
rxn37537,>,-0.92,0.48
rxn37538,>,-0.92,0.48
rxn37539,=,-0.92,0.48
rxn37540,=,-0.92,0.48
rxn37541,=,-0.92,0.48
rxn37542,=,-0.92,0.48
rxn37543,=,-0.92,0.48
rxn37544,=,-0.92,0.48
rxn37545,=,-0.92,0.48
rxn37546,=,8.93,0.68
rxn37547,=,8.93,0.68
rxn37548,=,8.93,0.68
rxn37549,=,8.93,0.68
rxn37550,=,8.93,0.68
rxn37551,=,8.93,0.68
rxn37552,=,8.93,0.68
rxn37553,=,8.93,0.68
rxn37554,=,8.93,0.68
rxn37555,=,8.93,0.68
rxn37556,=,8.93,0.68
rxn37557,=,8.93,0.68
rxn37558,=,8.93,0.68
rxn37559,=,8.93,0.68
rxn37560,=,8.93,0.68
rxn37561,=,8.93,0.68
rxn37562,=,8.93,0.68
rxn37563,=,8.93,0.68
rxn37564,=,8.93,0.68
rxn37565,=,8.93,0.68
rxn37566,=,8.93,0.68
rxn37567,=,8.93,0.68
rxn37568,=,8.93,0.68
rxn37569,=,8.93,0.68
rxn37570,=,8.93,0.68
rxn37571,=,8.93,0.68
rxn37572,=,8.93,0.68
rxn37573,=,8.93,0.68
rxn37574,=,8.93,0.68
rxn37575,=,8.93,0.68
rxn37576,=,8.93,0.68
rxn37577,=,8.93,0.68
rxn37578,=,8.93,0.68
rxn37579,=,8.93,0.68
rxn37580,=,8.93,0.68
rxn37581,=,8.93,0.68
rxn37582,=,8.93,0.68
rxn37583,>,-97.68,0.6
rxn37584,>,-97.68,0.6
rxn37585,=,-3.04,0.03
rxn37586,=,-3.04,0.03
rxn37587,=,-3.04,0.03
rxn37588,=,-3.04,0.03
rxn37589,=,-3.04,0.03
rxn37590,=,-3.04,0.03
rxn37591,=,-3.04,0.03
rxn37592,=,-3.04,0.03
rxn37593,=,-3.04,0.03
rxn37594,=,-3.04,0.03
rxn37595,=,-3.04,0.03
rxn37596,=,-3.04,0.03
rxn37597,=,-3.04,0.03
rxn37598,=,-3.04,0.03
rxn37599,=,-2.38,0.03
rxn37600,=,-2.38,0.03
rxn37601,>,-2.38,0.03
rxn37602,=,-2.38,0.03
rxn37603,=,-2.38,0.03
rxn37604,=,-2.38,0.03
rxn37605,=,-2.38,0.03
rxn37606,=,-2.38,0.03
rxn37607,=,-2.38,0.03
rxn37608,=,-2.38,0.03
rxn37609,<,22.44,0.76
rxn37610,>,-22.44,0.76
rxn37611,>,-22.44,0.76
rxn37612,>,-22.44,0.76
rxn37613,>,-22.44,0.76
rxn37614,=,-22.44,0.76
rxn37615,=,-22.44,0.76
rxn37616,=,-22.44,0.76
rxn37617,=,-22.44,0.76
rxn37618,>,-22.44,0.76
rxn37619,=,-22.44,0.76
rxn37620,>,-22.44,0.76
rxn37621,=,-22.44,0.76
rxn37622,=,-22.44,0.76
rxn37623,=,-22.44,0.76
rxn37624,=,-22.44,0.76
rxn37625,>,-22.44,0.76
rxn37626,>,-22.44,0.76
rxn37627,>,-22.44,0.76
rxn37628,>,-22.44,0.76
rxn37629,>,-22.44,0.76
rxn37630,>,-22.44,0.76
rxn37631,>,-22.44,0.76
rxn37632,>,-22.44,0.76
rxn37633,=,-22.44,0.76
rxn37634,>,-22.44,0.76
rxn37635,>,-22.44,0.76
rxn37636,>,-22.44,0.76
rxn37637,>,-22.44,0.76
rxn37638,=,-22.44,0.76
rxn37639,>,-22.44,0.76
rxn37640,=,1.15,0.04
rxn37641,=,1.15,0.04
rxn37642,=,1.15,0.04
rxn37643,=,1.15,0.04
rxn37644,=,1.15,0.04
rxn37645,=,1.15,0.04
rxn37646,=,1.15,0.04
rxn37647,=,1.15,0.04
rxn37648,=,1.15,0.04
rxn37649,=,1.15,0.04
rxn37650,=,1.15,0.04
rxn37651,=,1.15,0.04
rxn37652,=,1.15,0.04
rxn37653,=,1.15,0.04
rxn37654,=,1.15,0.04
rxn37655,=,1.15,0.04
rxn37656,=,1.15,0.04
rxn37657,=,1.15,0.04
rxn37658,=,-5.69,0.16
rxn37659,=,-5.69,0.16
rxn37660,=,-5.69,0.16
rxn37661,=,0.74,0.25
rxn37662,=,0.74,0.25
rxn37663,=,0.74,0.25
rxn37664,=,0.74,0.25
rxn37665,=,0.74,0.25
rxn37666,=,0.74,0.25
rxn37667,=,0.74,0.25
rxn37668,=,0.74,0.25
rxn37669,=,0.74,0.25
rxn37670,=,0.74,0.25
rxn37671,=,8.36,0.03
rxn37672,=,8.94,0.03
rxn37673,<,8.94,0.03
rxn37674,<,6.37,0.04
rxn37675,=,5.02,0.03
rxn37676,=,5.02,0.03
rxn37677,=,5.02,0.03
rxn37678,=,5.02,0.03
rxn37679,=,5.02,0.03
rxn37680,=,5.02,0.03
rxn37681,=,5.02,0.03
rxn37682,=,5.02,0.03
rxn37683,=,5.02,0.03
rxn37684,=,5.02,0.03
rxn37685,=,5.68,0.3
rxn37686,>,-7.35,0.02
rxn37687,>,-7.35,0.02
rxn37688,=,-7.35,0.02
rxn37689,=,-7.35,0.02
rxn37690,=,-7.35,0.02
rxn37691,=,-7.35,0.02
rxn37692,=,-7.35,0.02
rxn37693,=,-7.35,0.02
rxn37694,=,-1.8,0.24
rxn37695,=,-1.8,0.24
rxn37696,>,-95.79,0.04
rxn37697,>,-95.79,0.04
rxn37698,>,-95.79,0.04
rxn37699,>,-95.79,0.04
rxn37700,>,-95.79,0.04
rxn37701,>,-95.79,0.04
rxn37702,>,-95.79,0.04
rxn37703,>,-95.79,0.04
rxn37704,>,-95.79,0.04
rxn37705,>,-95.79,0.04
rxn37706,<,18.81,0.61
rxn37707,<,18.81,0.61
rxn37708,<,18.81,0.61
rxn37709,<,18.81,0.61
rxn37710,<,18.81,0.61
rxn37711,<,18.81,0.61
rxn37712,<,18.81,0.61
rxn37713,<,18.81,0.61
rxn37714,<,18.81,0.61
rxn37715,<,18.81,0.61
rxn37716,<,18.81,0.61
rxn37717,<,18.81,0.61
rxn37718,>,-10.19,0.42
rxn37719,>,-10.19,0.42
rxn37720,>,-10.19,0.42
rxn37721,>,-10.19,0.42
rxn37722,>,-10.19,0.42
rxn37723,>,-10.19,0.42
rxn37724,=,-10.19,0.42
rxn37725,=,-10.19,0.42
rxn37726,>,-10.19,0.42
rxn37727,>,-10.19,0.42
rxn37728,>,-10.19,0.42
rxn37729,>,-10.19,0.42
rxn37730,>,-10.19,0.42
rxn37731,>,-10.19,0.42
rxn37732,>,-10.19,0.42
rxn37733,=,-10.19,0.42
rxn37734,=,-10.19,0.42
rxn37735,>,-10.19,0.42
rxn37736,>,-10.19,0.42
rxn37737,>,-10.19,0.42
rxn37738,>,-10.19,0.42
rxn37739,=,0.0,0.49
rxn37740,>,-72.5,1.31
rxn37741,>,-145.94,1.57
rxn37742,>,-145.94,1.57
rxn37743,>,-145.94,1.57
rxn37744,>,-145.94,1.57
rxn37745,>,-145.94,1.57
rxn37746,>,-145.94,1.57
rxn37747,>,-145.94,1.57
rxn37748,>,-145.94,1.57
rxn37749,>,-145.94,1.57
rxn37750,>,-145.94,1.57
rxn37751,>,-145.94,1.57
rxn37752,>,-145.94,1.57
rxn37753,>,-145.94,1.57
rxn37754,>,-145.94,1.57
rxn37755,>,-145.94,1.57
rxn37756,>,-145.94,1.57
rxn37757,>,-145.94,1.57
rxn37758,>,-145.94,1.57
rxn37759,>,-145.94,1.57
rxn37760,>,-145.94,1.57
rxn37761,>,-145.94,1.57
rxn37762,>,-145.94,1.57
rxn37763,>,-145.94,1.57
rxn37764,>,-145.94,1.57
rxn37765,>,-145.94,1.57
rxn37766,>,-145.94,1.57
rxn37767,>,-145.94,1.57
rxn37768,>,-145.94,1.57
rxn37769,>,-145.94,1.57
rxn37770,>,-145.94,1.57
rxn37771,>,-145.94,1.57
rxn37772,>,-145.94,1.57
rxn37773,>,-145.94,1.57
rxn37774,>,-145.94,1.57
rxn37775,>,-145.94,1.57
rxn37776,=,-8.59,0.42
rxn37777,=,-6.96,0.37
rxn37778,=,-8.59,0.42
rxn37779,=,-8.59,0.42
rxn37780,=,-8.59,0.42
rxn37781,=,-8.59,0.42
rxn37782,=,-8.59,0.42
rxn37783,=,-8.59,0.42
rxn37784,>,-8.59,0.42
rxn37785,=,-8.59,0.42
rxn37786,=,-8.59,0.42
rxn37787,=,-8.59,0.42
rxn37788,=,-8.59,0.42
rxn37789,=,-8.59,0.42
rxn37790,=,-8.59,0.42
rxn37791,>,-8.59,0.42
rxn37792,=,-8.59,0.42
rxn37793,>,-8.59,0.42
rxn37794,>,-8.59,0.42
rxn37795,>,-8.59,0.42
rxn37796,=,9.61,0.28
rxn37797,=,-14.13,0.4
rxn37798,>,-14.13,0.4
rxn37799,>,-14.13,0.4
rxn37800,>,-14.13,0.4
rxn37801,=,-14.13,0.4
rxn37802,=,-14.13,0.4
rxn37803,>,-14.13,0.4
rxn37804,>,-13.64,0.03
rxn37805,>,-13.64,0.03
rxn37806,>,-13.64,0.03
rxn37807,=,-5.64,0.05
rxn37808,=,-5.64,0.05
rxn37809,=,-2.22,0.22
rxn37810,=,-2.22,0.22
rxn37811,=,-2.22,0.22
rxn37812,=,-2.22,0.22
rxn37813,=,-2.22,0.22
rxn37814,=,-2.22,0.22
rxn37815,>,-2.22,0.22
rxn37816,=,1.67,0.21
rxn37817,=,1.67,0.21
rxn37818,=,1.67,0.21
rxn37819,=,1.67,0.21
rxn37820,=,1.67,0.21
rxn37821,=,1.67,0.21
rxn37822,=,1.67,0.21
rxn37823,=,1.67,0.21
rxn37824,=,1.67,0.21
rxn37825,=,1.67,0.21
rxn37826,=,1.67,0.21
rxn37827,=,1.67,0.21
rxn37828,=,1.67,0.21
rxn37829,=,1.67,0.21
rxn37830,=,1.67,0.21
rxn37831,=,1.67,0.21
rxn37832,=,1.67,0.21
rxn37833,=,1.67,0.21
rxn37834,=,1.67,0.21
rxn37835,=,1.67,0.21
rxn37836,=,1.67,0.21
rxn37837,=,1.67,0.21
rxn37838,=,1.67,0.21
rxn37839,=,1.67,0.21
rxn37840,=,1.67,0.21
rxn37841,=,1.67,0.21
rxn37842,=,1.67,0.21
rxn37843,=,1.67,0.21
rxn37844,=,1.67,0.21
rxn37845,=,1.67,0.21
rxn37846,=,1.67,0.21
rxn37847,=,1.67,0.21
rxn37848,=,1.67,0.21
rxn37849,=,1.67,0.21
rxn37850,=,1.67,0.21
rxn37851,=,1.67,0.21
rxn37852,=,1.67,0.21
rxn37853,=,1.67,0.21
rxn37854,=,1.67,0.21
rxn37855,=,1.67,0.21
rxn37856,=,1.67,0.21
rxn37857,=,1.67,0.21
rxn37858,=,1.67,0.21
rxn37859,=,1.67,0.21
rxn37860,=,1.67,0.21
rxn37861,>,-8.14,0.61
rxn37862,>,-8.14,0.61
rxn37863,=,0.7,0.03
rxn37864,=,0.7,0.03
rxn37865,=,0.7,0.03
rxn37866,=,0.7,0.03
rxn37867,=,0.7,0.03
rxn37868,=,0.7,0.03
rxn37869,=,4.51,0.3
rxn37870,=,4.51,0.3
rxn37871,=,4.51,0.3
rxn37872,=,3.3,0.04
rxn37873,=,6.33,0.03
rxn37874,>,-23.27,0.52
rxn37875,>,-23.27,0.52
rxn37876,>,-23.27,0.52
rxn37877,>,-23.27,0.52
rxn37878,>,-23.27,0.52
rxn37879,>,-23.27,0.52
rxn37880,>,-23.27,0.52
rxn37881,>,-95.86,0.36
rxn37882,>,-96.44,0.36
rxn37883,>,-57.73,0.77
rxn37884,>,-57.73,0.77
rxn37885,>,-57.73,0.77
rxn37886,>,-57.73,0.77
rxn37887,>,-95.03,0.46
rxn37888,=,1.27,0.02
rxn37890,=,1.26,0.75
rxn37893,=,8.58,0.03
rxn37894,=,8.58,0.03
rxn37895,<,8.58,0.03
rxn37896,=,8.58,0.03
rxn37897,=,8.58,0.03
rxn37898,=,8.58,0.03
rxn37899,=,8.58,0.03
rxn37900,<,8.58,0.03
rxn37901,=,8.58,0.03
rxn37902,=,8.58,0.03
rxn37903,=,8.58,0.03
rxn37904,<,8.58,0.03
rxn37905,<,8.58,0.03
rxn37906,=,4.92,0.03
rxn37907,=,4.92,0.03
rxn37908,=,4.92,0.03
rxn37909,=,4.92,0.03
rxn37910,=,4.92,0.03
rxn37911,=,4.92,0.03
rxn37912,=,3.54,0.42
rxn37920,=,-5.39,0.32
rxn37921,=,-5.39,0.32
rxn37922,=,-5.39,0.32
rxn37923,=,-5.39,0.32
rxn37924,=,-5.39,0.32
rxn37925,=,-5.39,0.32
rxn37926,=,-5.39,0.32
rxn37927,=,-5.39,0.32
rxn37928,=,-5.39,0.32
rxn37929,>,-16.82,0.7
rxn37930,=,-0.83,0.03
rxn37931,=,-0.83,0.03
rxn37932,=,-0.83,0.03
rxn37933,>,-26.58,1.32
rxn37934,>,-21.92,0.5
rxn37935,>,-17.63,2.2
rxn37936,>,-17.63,2.2
rxn37937,=,0.02,0.03
rxn37938,=,-0.29,0.03
rxn37939,=,-0.29,0.03
rxn37940,=,-0.29,0.03
rxn37941,=,-0.29,0.03
rxn37942,=,-0.29,0.03
rxn37943,=,-0.29,0.03
rxn37944,=,-0.29,0.03
rxn37945,=,-0.29,0.03
rxn37946,=,-0.29,0.03
rxn37947,=,-0.29,0.03
rxn37948,=,-0.29,0.03
rxn37949,=,-0.29,0.03
rxn37950,=,-0.29,0.03
rxn37951,=,-0.29,0.03
rxn37952,=,-1.0,0.02
rxn37953,=,-1.0,0.02
rxn37954,=,-1.0,0.02
rxn37955,=,-1.0,0.02
rxn37956,=,6.16,0.26
rxn37957,=,6.16,0.26
rxn37958,=,6.16,0.26
rxn37980,<,16.76,0.58
rxn37981,<,16.76,0.58
rxn37982,=,16.76,0.58
rxn37983,=,16.76,0.58
rxn37984,=,16.76,0.58
rxn37985,=,16.76,0.58
rxn37986,=,16.76,0.58
rxn37987,=,16.76,0.58
rxn37988,=,16.76,0.58
rxn37989,=,16.76,0.58
rxn37990,=,16.76,0.58
rxn37991,=,16.76,0.58
rxn37992,=,16.76,0.58
rxn37993,>,-6.4,0.02
rxn37994,>,-6.4,0.02
rxn37995,>,-98.79,0.34
rxn37996,>,-98.79,0.34
rxn37997,>,-23.6,0.8
rxn37998,>,-9.6,0.76
rxn37999,>,-9.6,0.76
rxn38000,=,-0.02,0.04
rxn38001,>,-0.02,0.04
rxn38002,=,-4.99,0.28
rxn38003,=,-4.99,0.28
rxn38004,=,-4.99,0.28
rxn38005,>,-4.99,0.28
rxn38006,=,2.61,0.04
rxn38007,=,3.2,0.04
rxn38008,=,3.2,0.04
rxn38009,=,2.61,0.04
rxn38010,=,3.2,0.04
rxn38011,=,0.66,0.16
rxn38012,>,0.66,0.16
